,verse,terminacion
0,Faratsiho proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Faratsiho aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Faratsiho de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Faratsiho los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Faratsiho los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Faratsiho la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Faratsiho nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Faratsiho amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Faratsiho el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Faratsiho un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Faratsiho márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Faratsiho un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Faratsiho de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Faratsiho consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Faratsiho en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Faratsiho de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Faratsiho calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Faratsiho las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Faratsiho la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Faratsiho la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Faratsiho te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Faratsiho actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Faratsiho de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Faratsiho ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Faratsiho el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Faratsiho de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Faratsiho compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Faratsiho carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Faratsiho re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Faratsiho considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Faratsiho al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Faratsiho lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Faratsiho especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Faratsiho de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Faratsiho de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Faratsiho los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Faratsiho los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Faratsiho calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Faratsiho permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
39,Faratsiho de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Faratsiho contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
41,Faratsiho de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Faratsiho los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Faratsiho timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,Faratsiho general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Faratsiho el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
46,Faratsiho se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
47,Faratsiho al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
48,Faratsiho el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
49,Faratsiho de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,Faratsiho s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,Faratsiho n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,Faratsiho la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,Faratsiho a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
54,Faratsiho de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
55,Faratsiho por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
56,Faratsiho de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
57,Faratsiho consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Faratsiho de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
59,Faratsiho se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
60,Faratsiho para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
61,Faratsiho del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
62,Faratsiho consideración para,"[<'pa':cV>, <'ra':cV>]"
63,Faratsiho cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
