,verse,terminacion
0,Papatoetoe load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Papatoetoe ### load model,"[<'mo':cV>, <'del':cVc>]"
2,Papatoetoe nte en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,Papatoetoe de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Papatoetoe si debería,"[<'de':cV>, <'be':cV>, <'rí':cV>, <'a':V>]"
5,Papatoetoe las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
6,Papatoetoe la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
7,Papatoetoe de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
8,Papatoetoe de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
9,Papatoetoe de nuestro parte,"[<'par':cVc>, <'te':cV>]"
10,Papatoetoe de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
11,Papatoetoe la deferencia,"[<'de':cV>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
12,Papatoetoe de los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
13,Papatoetoe los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
14,Papatoetoe más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
15,Papatoetoe de la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,Papatoetoe composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
17,Papatoetoe la carta de esta,"[<'es':Vs>, <'ta':cV>]"
18,Papatoetoe un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
19,Papatoetoe de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
20,Papatoetoe como un carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
21,Papatoetoe de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
22,Papatoetoe de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
23,Papatoetoe de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
24,Papatoetoe calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
25,Papatoetoe la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
26,Papatoetoe n su presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
27,Papatoetoe el mercado pero,"[<'pe':cV>, <'ro':cV>]"
28,Papatoetoe de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
29,Papatoetoe de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
30,Papatoetoe de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
31,Papatoetoe de la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
32,Papatoetoe través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Papatoetoe de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,Papatoetoe estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
35,Papatoetoe y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
36,Papatoetoe un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
37,Papatoetoe sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
38,Papatoetoe el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
39,Papatoetoe se pueden marcha,"[<'mar':cVc>, <'cha':ccV>]"
40,Papatoetoe de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
41,Papatoetoe nible en el carbón,"[<'car':cVc>, <'bón':cVc>]"
42,Papatoetoe de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
43,Papatoetoe y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
44,Papatoetoe en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
45,Papatoetoe de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
46,Papatoetoe la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,Papatoetoe al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
48,Papatoetoe definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
49,Papatoetoe de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
50,Papatoetoe de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
51,Papatoetoe de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
52,Papatoetoe con el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
53,Papatoetoe la de la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
54,Papatoetoe los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
55,Papatoetoe co en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
56,Papatoetoe a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
57,Papatoetoe entre la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
58,Papatoetoe de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
59,Papatoetoe de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
60,Papatoetoe de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
61,Papatoetoe en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
62,Papatoetoe ción en la cauta,"[<'cau':cVv>, <'ta':cV>]"
63,Papatoetoe y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
64,Papatoetoe la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
65,Papatoetoe se desarrollan,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llan':ccVc>]"
66,Papatoetoe la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
67,Papatoetoe las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
68,Papatoetoe r para mayor,"[<'ma':cV>, <'yor':cVc>]"
69,Papatoetoe aumento del clima,"[<'cli':ccv>, <'ma':cV>]"
70,Papatoetoe clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
71,Papatoetoe consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
72,Papatoetoe para despector,"[<'des':cVs>, <'pec':cVc>, <'tor':cVc>]"
73,Papatoetoe de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
74,Papatoetoe de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
75,Papatoetoe de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
76,Papatoetoe de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
77,Papatoetoe por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
78,Papatoetoe xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
79,Papatoetoe la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
80,Papatoetoe de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
81,Papatoetoe son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
82,Papatoetoe los sueños primer,"[<'pri':ccv>, <'mer':cVc>]"
83,Papatoetoe con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
