,verse,terminacion
0,Baulkham Hills producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Baulkham Hills contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Baulkham Hills carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Baulkham Hills en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Baulkham Hills su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Baulkham Hills el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Baulkham Hills parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Baulkham Hills alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Baulkham Hills problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Baulkham Hills estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Baulkham Hills como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Baulkham Hills como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Baulkham Hills contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Baulkham Hills el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Baulkham Hills el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Baulkham Hills contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Baulkham Hills la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Baulkham Hills contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Baulkham Hills se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Baulkham Hills el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Baulkham Hills cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Baulkham Hills climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Baulkham Hills contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Baulkham Hills contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Baulkham Hills menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Baulkham Hills sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Baulkham Hills ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Baulkham Hills permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
