,verse,terminacion
0,Rome en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Rome los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Rome si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Rome estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Rome los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Rome nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Rome con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Rome dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Rome la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Rome composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Rome márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Rome la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Rome conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Rome un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Rome el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Rome la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Rome la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Rome de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Rome su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Rome en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Rome atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Rome gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Rome los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Rome al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Rome de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Rome estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Rome también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Rome los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Rome gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Rome consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Rome es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Rome ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Rome de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Rome de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Rome la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Rome a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Rome de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Rome con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Rome la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Rome la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Rome la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Rome políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Rome con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Rome la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Rome de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Rome de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Rome la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
47,Rome tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
48,Rome en la caleración del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
49,Rome que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
50,Rome de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
51,Rome el sistema de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
52,Rome la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
53,Rome de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
54,Rome emisiones de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
55,Rome la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
56,Rome de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
57,Rome centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
58,Rome de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
59,Rome medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
60,Rome bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
61,Rome en el correcionar nuestra parte,"[<'par':cVc>, <'te':cV>]"
62,Rome de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
63,Rome continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
64,Rome la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
65,Rome por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
66,Rome estados para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
67,Rome electricidad en las medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
68,Rome de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
69,Rome las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
70,Rome modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
71,Rome de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
72,Rome la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
73,Rome funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
74,Rome como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
75,Rome registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
76,Rome como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
77,Rome contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
78,Rome primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
79,Rome las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
80,Rome de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
81,Rome contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
82,Rome sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
83,Rome de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
84,Rome del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
85,Rome los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
