,endecasílabo
0,Santiago de Querétaro ### load
1,Santiago de Querétaro ### load
2,Santiago de Querétaro Predict
3,Santiago de Querétaro proyecto
4,Santiago de Querétaro actividad
5,Santiago de Querétaro entre el parto
6,Santiago de Querétaro países
7,Santiago de Querétaro de nuestro
8,Santiago de Querétaro en la emisión
9,Santiago de Querétaro con partes
10,Santiago de Querétaro dicional
11,Santiago de Querétaro contonce
12,Santiago de Querétaro el peligro
13,Santiago de Querétaro las partes
14,Santiago de Querétaro de precios
15,Santiago de Querétaro en los palas
16,Santiago de Querétaro la alternción
17,Santiago de Querétaro la carta
18,Santiago de Querétaro es un siglo
19,Santiago de Querétaro conterir
20,Santiago de Querétaro un carbono
21,Santiago de Querétaro alta altiran
22,Santiago de Querétaro la función
23,Santiago de Querétaro de carbón
24,Santiago de Querétaro proceso
25,Santiago de Querétaro están de algo
26,Santiago de Querétaro las nubes
27,Santiago de Querétaro la base
28,Santiago de Querétaro la mayor
29,Santiago de Querétaro precisas
30,Santiago de Querétaro en la unfcca
31,Santiago de Querétaro su mara
32,Santiago de Querétaro de algunos
33,Santiago de Querétaro ntuad para
34,Santiago de Querétaro el mercado
35,Santiago de Querétaro el aumento
36,Santiago de Querétaro atmósfera
37,Santiago de Querétaro la emisión
38,Santiago de Querétaro diración
39,Santiago de Querétaro de algunos
40,Santiago de Querétaro a la intersión
41,Santiago de Querétaro la nueva
42,Santiago de Querétaro alta al nivel
43,Santiago de Querétaro la inercia
44,Santiago de Querétaro en la emisión
45,Santiago de Querétaro de enfrentir
46,Santiago de Querétaro el que debe
47,Santiago de Querétaro los metos
48,Santiago de Querétaro el especie
49,Santiago de Querétaro el estado
50,Santiago de Querétaro de cumbre
51,Santiago de Querétaro la ommera
52,Santiago de Querétaro correstos
53,Santiago de Querétaro gue para
54,Santiago de Querétaro de efectos
55,Santiago de Querétaro ricado
56,Santiago de Querétaro se pueden
57,Santiago de Querétaro de calor
58,Santiago de Querétaro medidas
59,Santiago de Querétaro permiten
60,Santiago de Querétaro la tierra
61,Santiago de Querétaro un consenso
62,Santiago de Querétaro en el carbón
63,Santiago de Querétaro su porque
64,Santiago de Querétaro la esta alla
65,Santiago de Querétaro el problema
66,Santiago de Querétaro la reda
67,Santiago de Querétaro de tiempo
68,Santiago de Querétaro la inversión
69,Santiago de Querétaro general
70,Santiago de Querétaro progreso
71,Santiago de Querétaro energía
72,Santiago de Querétaro se poner
73,Santiago de Querétaro el consumo
74,Santiago de Querétaro un recurso
75,Santiago de Querétaro el consumo
76,Santiago de Querétaro s de esta
77,Santiago de Querétaro la lucha
78,Santiago de Querétaro ser alta
79,Santiago de Querétaro alta para
80,Santiago de Querétaro la guerra
81,Santiago de Querétaro encuración
82,Santiago de Querétaro en la cauta
83,Santiago de Querétaro el sistema
84,Santiago de Querétaro la forma
85,Santiago de Querétaro de casa
86,Santiago de Querétaro consumo
87,Santiago de Querétaro emisiones
88,Santiago de Querétaro la mayor
89,Santiago de Querétaro la emisión
90,Santiago de Querétaro r para
91,Santiago de Querétaro en la tierra
92,Santiago de Querétaro despector
93,Santiago de Querétaro podría
94,Santiago de Querétaro el mercado
95,Santiago de Querétaro del control
96,Santiago de Querétaro ribución
97,Santiago de Querétaro las pautas
98,Santiago de Querétaro la tierra
