,verse,terminacion
0,Manaus ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Manaus los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Manaus si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Manaus los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Manaus nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Manaus en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Manaus con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Manaus dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Manaus e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Manaus la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Manaus composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Manaus en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Manaus márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Manaus la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Manaus conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Manaus la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Manaus la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Manaus de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Manaus su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Manaus gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Manaus los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Manaus de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Manaus el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Manaus también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Manaus los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Manaus gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Manaus consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Manaus ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Manaus de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Manaus de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Manaus la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Manaus de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Manaus en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Manaus con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Manaus en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Manaus estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Manaus la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Manaus ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Manaus la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Manaus la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Manaus umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
