,verse,terminacion
0,Ibadan permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
1,Ibadan la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
2,Ibadan la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
3,Ibadan las procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Ibadan de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Ibadan los modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
6,Ibadan la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Ibadan de la propia de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
8,Ibadan ha contral de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
9,Ibadan provocado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
10,Ibadan permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Ibadan la propia de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
12,Ibadan permitado en la compromitad,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'tad':cVc>]"
13,Ibadan entre el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
14,Ibadan mayor parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
15,Ibadan por el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
16,Ibadan de carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Ibadan a menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
18,Ibadan permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
19,Ibadan la contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
20,Ibadan producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
21,Ibadan medida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Ibadan las problemas de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
23,Ibadan propia como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
24,Ibadan la concentración de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
25,Ibadan la capa de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
26,Ibadan la compra de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
27,Ibadan la contrar con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
28,Ibadan permitado en las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Ibadan permitado en el petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
30,Ibadan las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
31,Ibadan carbono y la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
32,Ibadan cambio climático está contra,"[<'con':cVc>, <'tra':ccV>]"
33,Ibadan producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
