,endecasílabo
0,Ibadan permitado en la compromisa
1,Ibadan la concentración de la compra
2,Ibadan la concentración de la propia
3,Ibadan las procesos de compromiso
4,Ibadan de compromiso de carbono
5,Ibadan los modelos de compromiso
6,Ibadan la concentración de la propia
7,Ibadan de la propia de compromiso
8,Ibadan ha contral de la concentración
9,Ibadan provocado en la compromisa
10,Ibadan permitado en la concentración
11,Ibadan la propia de la consecuencia
12,Ibadan permitado en la compromitad
13,Ibadan entre el mar de la concentración
14,Ibadan mayor parte de la producción
15,Ibadan por el mar de la consecuencia
16,Ibadan de carbono en la concentración
17,Ibadan a menos de la consecuencia
18,Ibadan permitado en la compromisa
19,Ibadan la contribución de la compra
20,Ibadan producción de la concentración
21,Ibadan medida de la concentración
22,Ibadan las problemas de compromiso
23,Ibadan propia como la contra el cambio
24,Ibadan la concentración de la contrar
25,Ibadan la capa de la contra el cambio
26,Ibadan la compra de la contra el cambio
27,Ibadan la contrar con la concentración
28,Ibadan permitado en las emisiones
29,Ibadan permitado en el petróleo
30,Ibadan las emisiones de carbono
31,Ibadan carbono y la compromiso
32,Ibadan cambio climático está contra
33,Ibadan producido en la compromisa
34,Ibadan la concentración de la propia
35,Ibadan esta contrar la concentración
36,Ibadan la compromisa climática
37,Ibadan de carbono en la compromisa
38,Ibadan permitado en la concentración
39,Ibadan la propia de la concentración
40,Ibadan producción de la concentración
41,Ibadan la concentración de la compra
42,Ibadan compromitad de la comprensión
43,Ibadan contra el cambio climático esta
44,Ibadan las emisiones de carbono
45,Ibadan de la compra de compromiso
46,Ibadan permitado en la compromiso
47,Ibadan producido en la compromisa
48,Ibadan de la comprar en la producción
49,Ibadan el contral de la propia contra
50,Ibadan demanda de la compromisa
51,Ibadan compromisa de compromiso
52,Ibadan compromiso de compromiso
53,Ibadan la conferencia de la estada
54,Ibadan estado de la consecuencia
55,Ibadan estamos en la concentración
56,Ibadan la capacidad de carbono
57,Ibadan procesos de la concentración
58,Ibadan la compra de la concentración
59,Ibadan la capa de las emisiones
60,Ibadan estado con la compromisa
61,Ibadan problema de la concentración
62,Ibadan la concentración de la compra
63,Ibadan se producirá a la energía
