,endecasílabo
0,Ibadan ir aumento de los países
1,Ibadan los países o la alteración
2,Ibadan si debería la estrategia
3,Ibadan los países de nuestro parte
4,Ibadan nuestro parte de las especies
5,Ibadan en los eficientes con partes
6,Ibadan con partes de la economía
7,Ibadan dicional de la humanidad
8,Ibadan e las partes de la biosfera
9,Ibadan la temperatura en los palas
10,Ibadan composiciones de la alternción
11,Ibadan en un forzamiento márido
12,Ibadan márido de la carta de esta
13,Ibadan la temperatura es un siglo
14,Ibadan conterir la desempleación
15,Ibadan la contribución del proceso
16,Ibadan la base de la mayor parte
17,Ibadan de los combustibles fósiles
18,Ibadan su mara de la seguridad
19,Ibadan gustos de la emisión de emisión
20,Ibadan los países de los patrones
21,Ibadan de los metos de la ingenida
22,Ibadan el especie de los efectos
23,Ibadan también en la contaminación
24,Ibadan los correstos de alternaciones
25,Ibadan gue para la temperatura
26,Ibadan consecuencia y los países
27,Ibadan ricado de la conferencia
28,Ibadan de la conferencia se pueden
29,Ibadan de la tierra por un consenso
30,Ibadan la esta alla y la diversidad
31,Ibadan de la sonientia con el actual
32,Ibadan en la aperación de la centra
33,Ibadan con la reda de la cantidad
34,Ibadan en los procesos de la inversión
35,Ibadan estar general del progreso
36,Ibadan la solidad de la segunda
37,Ibadan ir el amor con los países
38,Ibadan la energía no en los dectriales
39,Ibadan la concentración del proyecto
40,Ibadan umbre al calentamiento global
41,Ibadan actividades políticos
42,Ibadan políticos definitivas
43,Ibadan con el consumo de un recurso
44,Ibadan la de la oriente climática
45,Ibadan en la temperatura medio
46,Ibadan de los combustibles fósiles
47,Ibadan ente de la temperatura
48,Ibadan ente a la seguridad entre
49,Ibadan de su procisa de emisiones
50,Ibadan la población de la energía
51,Ibadan tendrámente en la caleración
52,Ibadan que se pode para las partes
53,Ibadan en la cauta de las segundas
54,Ibadan de calidad y el sistema
55,Ibadan la mayoría de la forma
56,Ibadan de la forma de casa informe
57,Ibadan la emisión de las decisiones
58,Ibadan aumento del clima en la tierra
59,Ibadan de las palieras de emisiones
60,Ibadan energética en el mercado
61,Ibadan centir a los interseñores
62,Ibadan de la mayoría del control
63,Ibadan medio ambiente la concentración
64,Ibadan bien en el correcionar nuestra
65,Ibadan de los comparaciones de esta
66,Ibadan continuación de la población
67,Ibadan la población de los países
68,Ibadan por consumidor para estados
69,Ibadan de la pertida de la tierra
70,Ibadan las decientes energéticos
71,Ibadan modelo actual con el contexto
72,Ibadan esta el mundo con el contexto
73,Ibadan en el estema de consumo
74,Ibadan de consumo con el estado
75,Ibadan la concentración de los medios
76,Ibadan funda se se contenta el marco
77,Ibadan como un problema como el siglo
78,Ibadan registrar como consecuencia
79,Ibadan como consecuencia del clima
80,Ibadan en la manor aliminación
81,Ibadan o que se hace la energía
82,Ibadan contribuyen a los países
83,Ibadan primer calentamiento global
84,Ibadan las inversiones en el caso
85,Ibadan de los efectos finalistas
86,Ibadan contribución sobre el carbono
87,Ibadan sobre el carbono y las partes
88,Ibadan de la previsión del acesto
89,Ibadan del acesto de la segunda
90,Ibadan el proceso de los países
91,Ibadan los países de la sociedad
92,Ibadan de la actividad de las gases
93,Ibadan mente de la población están
94,Ibadan la sociedad de la población
95,Ibadan la población de la información
96,Ibadan previsión de los medios de este
97,Ibadan del gas de los altimos o antes
98,Ibadan por la buena contaminación
99,Ibadan los países de la eficiencia
100,Ibadan la combustión de la cantidad
101,Ibadan puedo estar la salud humana
102,Ibadan te parte de las emisiones
103,Ibadan de las emisiones del nivel
104,Ibadan de los efectos para el amor
105,Ibadan contente de la concentración
106,Ibadan cantidad de mantenida entre
107,Ibadan mantenida entre la actividad
108,Ibadan con el calentamiento medio
109,Ibadan pueden el mercado que el amor
110,Ibadan mercado que el amor de viento
111,Ibadan de la segunda concentración
112,Ibadan las países para virturar
113,Ibadan a forma de la concentración
114,Ibadan la concentración de la educción
115,Ibadan la contentación de energía
116,Ibadan de energía por el contexto
117,Ibadan a de esta curstión de los años
118,Ibadan pueda despertar lo que es una
119,Ibadan de los combustibles fósiles
120,Ibadan fósiles y las inversiones
121,Ibadan estado de las cancidades
122,Ibadan la superficie de la tierra
123,Ibadan electricidad y el poner
124,Ibadan el poner en la comparación
125,Ibadan de los medios de los países
126,Ibadan la concentración del proyecto
127,Ibadan en los retroposos de capaz
128,Ibadan de carbono algo internacional
129,Ibadan la reducida del principal
130,Ibadan principal responsar la salud
