,verse,terminacion
0,Brussels ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Brussels los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Brussels si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Brussels los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Brussels nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Brussels en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Brussels con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Brussels dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Brussels e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Brussels la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Brussels composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Brussels en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Brussels márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Brussels la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Brussels conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Brussels la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Brussels la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Brussels de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Brussels su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Brussels gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Brussels los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Brussels de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Brussels el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Brussels también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Brussels los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Brussels gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Brussels consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Brussels ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
