,endecasílabo
0,Farafangana ### load libraries
1,Farafangana de la conferencia
2,Farafangana de la contribución
3,Farafangana mayor política
4,Farafangana y la concentración
5,Farafangana de la compromiso
6,Farafangana la estado de cambio
7,Farafangana de la compra de esta
8,Farafangana por la compromisa
9,Farafangana de la conferencia
10,Farafangana de la compromisa
11,Farafangana contra la demanda
12,Farafangana de la compromisa
13,Farafangana el cambio climático
14,Farafangana de la compromisa
15,Farafangana contra las procesos
16,Farafangana propia de la propia
17,Farafangana mar se desarrolla
18,Farafangana de la concentración
19,Farafangana mayor producida
20,Farafangana de la capacidad
21,Farafangana por la concentración
22,Farafangana de la estrategía
23,Farafangana de la concentración
24,Farafangana de la compromisa
25,Farafangana de la contribución
26,Farafangana de la consecuencia
27,Farafangana contra la demanda
28,Farafangana de la concentración
29,Farafangana de la concentración
30,Farafangana de la compromiso
31,Farafangana parte de la salud
32,Farafangana de la concentración
33,Farafangana de la compromisa
34,Farafangana cambio climático
35,Farafangana el cambio climático
36,Farafangana parte de la capa
37,Farafangana de la contra el cambio
38,Farafangana de la contra el cambio
39,Farafangana de la concentración
40,Farafangana de la compromisa
41,Farafangana de la contribución
42,Farafangana producir el cambio
43,Farafangana el cambio climático
44,Farafangana cambio climático
45,Farafangana esta mayor producción
46,Farafangana de la contra el cambio
47,Farafangana la contra un proyecto
48,Farafangana de la concentración
49,Farafangana de la compromiso
50,Farafangana de la concentración
51,Farafangana el cambio climático
52,Farafangana de la compromisa
53,Farafangana el cambio climático
54,Farafangana de la compromisa
55,Farafangana menos de la compra
56,Farafangana de la compromisa
57,Farafangana de las emisiones
58,Farafangana por la contra el cambio
59,Farafangana de la concentración
60,Farafangana de la concentración
61,Farafangana el contral de la propia
62,Farafangana el contrado en el cambio
63,Farafangana cual con la producción
64,Farafangana de la capacidad
65,Farafangana de la contra el cambio
66,Farafangana el cambio climático
67,Farafangana el cambio climático
68,Farafangana de la consecuencia
69,Farafangana de las emisiones
70,Farafangana carbono a la propia
71,Farafangana el cambio climático
72,Farafangana de las emisiones
73,Farafangana de la contribución
74,Farafangana el cambio climático
75,Farafangana de la contribución
76,Farafangana de las emisiones
77,Farafangana de la concentración
78,Farafangana de la concentración
79,Farafangana de las emisiones
80,Farafangana la compra de cambio
81,Farafangana de la compromisa
82,Farafangana con la compromisa
83,Farafangana de la compromisa
84,Farafangana a la energía para
85,Farafangana de la concentración
86,Farafangana de la concentración
87,Farafangana de la concentración
88,Farafangana de la concentración
89,Farafangana de la compromisa
90,Farafangana el cambio climático
91,Farafangana compromiso de esta
92,Farafangana el cambio climático
93,Farafangana de la concentración
94,Farafangana contrado en la propia
95,Farafangana de la compromisa
96,Farafangana de la concentración
97,Farafangana de la concentración
98,Farafangana de la compromisa
99,Farafangana con la compromisa
100,Farafangana es proceso de cambio
101,Farafangana de la compromisa
102,Farafangana de la consecuencia
103,Farafangana de la concentración
104,Farafangana de la compromisa
105,Farafangana la temperatura
106,Farafangana la temperatura
107,Farafangana de la concentración
108,Farafangana de las emisiones
109,Farafangana precipitaciones
110,Farafangana las contribuciones
111,Farafangana la contra el problema
112,Farafangana de la compromisa
113,Farafangana de la compromisa
114,Farafangana el mar en la producción
115,Farafangana de la concentración
116,Farafangana el cambio climático
117,Farafangana carbono a la propia
118,Farafangana de la contra el cambio
119,Farafangana el cambio climático
120,Farafangana de la concentración
121,Farafangana largo de la propia
122,Farafangana de la concentración
123,Farafangana el cambio climático
124,Farafangana de las emisiones
125,Farafangana de las emisiones
126,Farafangana de la compromisa
127,Farafangana de la concentración
128,Farafangana de la compromisa
129,Farafangana el cambio climático
130,Farafangana y la concentración
131,Farafangana de la compromisa
132,Farafangana de la compromisa
133,Farafangana de la compromisa
134,Farafangana de la contribución
135,Farafangana de la concentración
136,Farafangana de la concentración
137,Farafangana de la compromisa
138,Farafangana de la concentración
139,Farafangana de la concentración
140,Farafangana de la compromisa
141,Farafangana de la concentración
142,Farafangana de la compromisa
143,Farafangana de la concentración
144,Farafangana de la compromisa
145,Farafangana de la contra el cambio
146,Farafangana de la contra el cambio
147,Farafangana de la compromisa
148,Farafangana de la compromisa
149,Farafangana energía en la propia
150,Farafangana mayor contra el cambio
151,Farafangana de la concentración
152,Farafangana de la compromisa
