,endecasílabo
0,Puerto del Rosario load libraries
1,Puerto del Rosario ### load model
2,Puerto del Rosario nte en la infermedad
3,Puerto del Rosario de los países
4,Puerto del Rosario si debería
5,Puerto del Rosario las emisiones
6,Puerto del Rosario la concentración
7,Puerto del Rosario de los países
8,Puerto del Rosario de la población
9,Puerto del Rosario de nuestro parte
10,Puerto del Rosario de las especies
11,Puerto del Rosario la deferencia
12,Puerto del Rosario de los palabres
13,Puerto del Rosario los eficientes
14,Puerto del Rosario más el peligro
15,Puerto del Rosario de la transición
16,Puerto del Rosario composiciones
17,Puerto del Rosario la carta de esta
18,Puerto del Rosario un siglo xx estos
19,Puerto del Rosario de la sociedad
20,Puerto del Rosario como un carbono
21,Puerto del Rosario de los países
22,Puerto del Rosario de la población
23,Puerto del Rosario de la cantidad
24,Puerto del Rosario calentamiento
25,Puerto del Rosario la contribución
26,Puerto del Rosario n su presente
27,Puerto del Rosario el mercado pero
28,Puerto del Rosario de los países
29,Puerto del Rosario de los patrones
30,Puerto del Rosario de la actividad
31,Puerto del Rosario de la respuesta
32,Puerto del Rosario través de enfrentir
33,Puerto del Rosario de los efectos
34,Puerto del Rosario estado de cumbre
35,Puerto del Rosario y los países
36,Puerto del Rosario un convenio sobre
37,Puerto del Rosario sobre el proyecto
38,Puerto del Rosario el proyecto sobre
39,Puerto del Rosario se pueden marcha
40,Puerto del Rosario de los periodos
41,Puerto del Rosario nible en el carbón
42,Puerto del Rosario de la sonientia
43,Puerto del Rosario y el problema
44,Puerto del Rosario en la sopirticad
45,Puerto del Rosario de la segunda
46,Puerto del Rosario la concentración
47,Puerto del Rosario al calentamiento
48,Puerto del Rosario definitivas
49,Puerto del Rosario de la sociedad
50,Puerto del Rosario de los efectos
51,Puerto del Rosario de los efectos
52,Puerto del Rosario con el consumo
53,Puerto del Rosario la de la oriente
54,Puerto del Rosario los combustibles
55,Puerto del Rosario co en la energía
56,Puerto del Rosario a la seguridad
57,Puerto del Rosario entre la energía
58,Puerto del Rosario de su procisa
59,Puerto del Rosario de la población
60,Puerto del Rosario de la energía
61,Puerto del Rosario en la caleración
62,Puerto del Rosario ción en la cauta
63,Puerto del Rosario y el sistema
64,Puerto del Rosario la mayoría
65,Puerto del Rosario se desarrollan
66,Puerto del Rosario la concentración
67,Puerto del Rosario las principales
68,Puerto del Rosario r para mayor
69,Puerto del Rosario aumento del clima
70,Puerto del Rosario clima en la tierra
71,Puerto del Rosario consideración
72,Puerto del Rosario para despector
73,Puerto del Rosario de las palieras
74,Puerto del Rosario de la producción
75,Puerto del Rosario de la población
76,Puerto del Rosario de los países
77,Puerto del Rosario por consumidor
78,Puerto del Rosario xx que los partes
79,Puerto del Rosario la electricidad
80,Puerto del Rosario de la pertida
81,Puerto del Rosario son los proyectos
82,Puerto del Rosario los sueños primer
83,Puerto del Rosario con el estado
84,Puerto del Rosario la concentración
85,Puerto del Rosario como un problema
86,Puerto del Rosario calentamiento
87,Puerto del Rosario de la actividad
88,Puerto del Rosario registrar como
89,Puerto del Rosario n la información
90,Puerto del Rosario de la estudida
91,Puerto del Rosario están en el medio
92,Puerto del Rosario en el medio ambiente
93,Puerto del Rosario la converioncia
94,Puerto del Rosario las inversiones
95,Puerto del Rosario de los efectos
96,Puerto del Rosario sobre el carbono
97,Puerto del Rosario en la concentración
98,Puerto del Rosario de la previsión
99,Puerto del Rosario de la segunda
100,Puerto del Rosario de la energía
101,Puerto del Rosario de los países
102,Puerto del Rosario de la sociedad
103,Puerto del Rosario de la energía
104,Puerto del Rosario de la actividad
105,Puerto del Rosario de la población
106,Puerto del Rosario de la población
107,Puerto del Rosario de la información
108,Puerto del Rosario los medios de este
109,Puerto del Rosario la concentración
110,Puerto del Rosario la concentración
111,Puerto del Rosario de los alternos
112,Puerto del Rosario alternos de especies
113,Puerto del Rosario cuantificación
114,Puerto del Rosario de los países
115,Puerto del Rosario de la eficiencia
116,Puerto del Rosario de la cantidad
117,Puerto del Rosario de los efectos
118,Puerto del Rosario amor de la función
119,Puerto del Rosario de las palibres
120,Puerto del Rosario estado por algo
121,Puerto del Rosario de mantenida
122,Puerto del Rosario mantenida entre
123,Puerto del Rosario entre la actividad
124,Puerto del Rosario el amor de viento
125,Puerto del Rosario de la segunda
126,Puerto del Rosario que incorterida
127,Puerto del Rosario gei no establecer
128,Puerto del Rosario consideración
129,Puerto del Rosario de las países
130,Puerto del Rosario la contribución
131,Puerto del Rosario de los informes
132,Puerto del Rosario la contentación
133,Puerto del Rosario pueda despertar
134,Puerto del Rosario que los sistemas
135,Puerto del Rosario la compensación
136,Puerto del Rosario de los países
137,Puerto del Rosario de los países
138,Puerto del Rosario la superficie
139,Puerto del Rosario la concentración
140,Puerto del Rosario de los extramos
141,Puerto del Rosario en la concentración
142,Puerto del Rosario ante la previsión
143,Puerto del Rosario la concentración
144,Puerto del Rosario las políticas
145,Puerto del Rosario en los retroposos
146,Puerto del Rosario la comperación
147,Puerto del Rosario de carbono algo
148,Puerto del Rosario en el actual también
149,Puerto del Rosario en el medio ambiente
150,Puerto del Rosario la reducida
151,Puerto del Rosario tiempo la mayor
152,Puerto del Rosario la mayor parte
153,Puerto del Rosario del medio ambiente
154,Puerto del Rosario muy retropolé
155,Puerto del Rosario de los periodos
156,Puerto del Rosario del pauso medio
157,Puerto del Rosario a las emisiones
158,Puerto del Rosario la emisión de este
159,Puerto del Rosario s de carbono
160,Puerto del Rosario para el mercado
161,Puerto del Rosario de compensación
162,Puerto del Rosario de los impactos
163,Puerto del Rosario de los países
164,Puerto del Rosario de la actividad
165,Puerto del Rosario efectos fósiles
166,Puerto del Rosario la concentración
167,Puerto del Rosario de la actividad
168,Puerto del Rosario la contribución
169,Puerto del Rosario del mar soda este
170,Puerto del Rosario competen campas
171,Puerto del Rosario de los polotios
172,Puerto del Rosario la diversidad
173,Puerto del Rosario de la contención
174,Puerto del Rosario calentamiento
175,Puerto del Rosario mundo en el besta
176,Puerto del Rosario la internacional
177,Puerto del Rosario de la segunda
178,Puerto del Rosario la cual controlar
179,Puerto del Rosario amor de la capa
180,Puerto del Rosario los pasos así
181,Puerto del Rosario los contenidos
182,Puerto del Rosario segundo mundial
183,Puerto del Rosario las emisiones
184,Puerto del Rosario de golíticos
185,Puerto del Rosario de la ieversidad
186,Puerto del Rosario ieversidad dio esta
187,Puerto del Rosario el convenio sobre
188,Puerto del Rosario sobre el sistema
189,Puerto del Rosario guarda ante para
190,Puerto del Rosario la consecuencia
191,Puerto del Rosario a la superficie
192,Puerto del Rosario informe del nivel
193,Puerto del Rosario de los pationes
194,Puerto del Rosario de la estrategia
195,Puerto del Rosario la humanidad
196,Puerto del Rosario de la segunda
197,Puerto del Rosario de contribución
198,Puerto del Rosario de la sociedad
199,Puerto del Rosario esta concentración
200,Puerto del Rosario en la comparación
201,Puerto del Rosario de la actividad
202,Puerto del Rosario ha muy difícil
203,Puerto del Rosario la deficienta
204,Puerto del Rosario de la actividad
205,Puerto del Rosario las emisiones
206,Puerto del Rosario de la primera
207,Puerto del Rosario marca a elemente
208,Puerto del Rosario esta consecuencia
209,Puerto del Rosario de la segunda
210,Puerto del Rosario calentamiento
211,Puerto del Rosario de la alteración
212,Puerto del Rosario de la cupación
213,Puerto del Rosario los partes de esta
214,Puerto del Rosario me aler con tanto
215,Puerto del Rosario tando el problema
216,Puerto del Rosario la electricidad
217,Puerto del Rosario s de un contexto
218,Puerto del Rosario de la encusita
219,Puerto del Rosario de la mitura
220,Puerto del Rosario de los restondes
221,Puerto del Rosario de los productos
222,Puerto del Rosario de concentración
223,Puerto del Rosario de las últimas
224,Puerto del Rosario para recursos
225,Puerto del Rosario la que el contexto
226,Puerto del Rosario los asosicos
227,Puerto del Rosario de la subida
228,Puerto del Rosario medioambiental
229,Puerto del Rosario pueden reprevar
230,Puerto del Rosario calentamiento
231,Puerto del Rosario y la energía
232,Puerto del Rosario te de evaluación
233,Puerto del Rosario sociedad para
234,Puerto del Rosario para compesar
235,Puerto del Rosario de los países
236,Puerto del Rosario de los países
237,Puerto del Rosario de la comprensión
238,Puerto del Rosario las emisiones
239,Puerto del Rosario de los países
240,Puerto del Rosario al besoar medio
241,Puerto del Rosario de la mitura
242,Puerto del Rosario s intervales
243,Puerto del Rosario de constitución
244,Puerto del Rosario que el desarrollo
245,Puerto del Rosario en la actualización
246,Puerto del Rosario del clima de esta
247,Puerto del Rosario muchas discribes
248,Puerto del Rosario discribes para
249,Puerto del Rosario menos se decer
250,Puerto del Rosario ter presuporción
251,Puerto del Rosario los combastibles
252,Puerto del Rosario del mismo pero
253,Puerto del Rosario de los países
254,Puerto del Rosario países de estos
255,Puerto del Rosario los crecimientos
256,Puerto del Rosario de la sociedad
257,Puerto del Rosario de la expertidad
258,Puerto del Rosario el economía
259,Puerto del Rosario de los países
260,Puerto del Rosario adaptación entre
261,Puerto del Rosario entre las recursos
262,Puerto del Rosario de los consumo
263,Puerto del Rosario de los estados
264,Puerto del Rosario de la primera
265,Puerto del Rosario de la reducir
266,Puerto del Rosario ntra el nuevo siglo
267,Puerto del Rosario de la presencia
268,Puerto del Rosario la mayor parte
269,Puerto del Rosario de los países
270,Puerto del Rosario contaminacion
271,Puerto del Rosario la conferencia
272,Puerto del Rosario de las cartidas
273,Puerto del Rosario de la subida
274,Puerto del Rosario el algo del medio
275,Puerto del Rosario este verdadero
276,Puerto del Rosario no se despendian
277,Puerto del Rosario de los metanos
278,Puerto del Rosario de la sociedad
279,Puerto del Rosario campan previsto
280,Puerto del Rosario previsto puede
281,Puerto del Rosario puede contrarma
282,Puerto del Rosario de las empresas
283,Puerto del Rosario de los contextos
284,Puerto del Rosario de ser pasados
285,Puerto del Rosario de la producción
286,Puerto del Rosario marca un medida
287,Puerto del Rosario como un proceso
288,Puerto del Rosario y de los gases
289,Puerto del Rosario las producciones
290,Puerto del Rosario las emisiones
291,Puerto del Rosario de los países
292,Puerto del Rosario de los tres estas
293,Puerto del Rosario de la segunda
294,Puerto del Rosario con el numero
295,Puerto del Rosario la capacidad
296,Puerto del Rosario medida al amor
297,Puerto del Rosario de cos siguientes
298,Puerto del Rosario de carbono están
299,Puerto del Rosario contaminación
300,Puerto del Rosario las emisiones
301,Puerto del Rosario y el consumo
302,Puerto del Rosario que me de mi esta
303,Puerto del Rosario carbono de este
304,Puerto del Rosario ndo de los tiempos
305,Puerto del Rosario de la energía
306,Puerto del Rosario diencia a ausentiada
307,Puerto del Rosario aumento del nivel
308,Puerto del Rosario son muy niveles
309,Puerto del Rosario n muy probable
310,Puerto del Rosario el transmision como
