,verse,terminacion
0,Puerto del Rosario load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Puerto del Rosario ### load model,"[<'mo':cV>, <'del':cVc>]"
2,Puerto del Rosario nte en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Puerto del Rosario si debería,"[<'de':cV>, <'be':cV>, <'rí':cV>, <'a':V>]"
5,Puerto del Rosario las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
6,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
7,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
8,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
9,Puerto del Rosario de nuestro parte,"[<'par':cVc>, <'te':cV>]"
10,Puerto del Rosario de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
11,Puerto del Rosario la deferencia,"[<'de':cV>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
12,Puerto del Rosario de los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
13,Puerto del Rosario los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
14,Puerto del Rosario más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
15,Puerto del Rosario de la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,Puerto del Rosario composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
17,Puerto del Rosario la carta de esta,"[<'es':Vs>, <'ta':cV>]"
18,Puerto del Rosario un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
19,Puerto del Rosario de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
20,Puerto del Rosario como un carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
21,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
22,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
23,Puerto del Rosario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
24,Puerto del Rosario calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
25,Puerto del Rosario la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
26,Puerto del Rosario n su presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
27,Puerto del Rosario el mercado pero,"[<'pe':cV>, <'ro':cV>]"
28,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
29,Puerto del Rosario de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
30,Puerto del Rosario de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
31,Puerto del Rosario de la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
32,Puerto del Rosario través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Puerto del Rosario de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,Puerto del Rosario estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
35,Puerto del Rosario y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
36,Puerto del Rosario un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
37,Puerto del Rosario sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
38,Puerto del Rosario el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
39,Puerto del Rosario se pueden marcha,"[<'mar':cVc>, <'cha':ccV>]"
40,Puerto del Rosario de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
41,Puerto del Rosario nible en el carbón,"[<'car':cVc>, <'bón':cVc>]"
42,Puerto del Rosario de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
43,Puerto del Rosario y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
44,Puerto del Rosario en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
45,Puerto del Rosario de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
46,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,Puerto del Rosario al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
48,Puerto del Rosario definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
49,Puerto del Rosario de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
50,Puerto del Rosario de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
51,Puerto del Rosario de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
52,Puerto del Rosario con el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
53,Puerto del Rosario la de la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
54,Puerto del Rosario los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
55,Puerto del Rosario co en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
56,Puerto del Rosario a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
57,Puerto del Rosario entre la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
58,Puerto del Rosario de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
59,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
60,Puerto del Rosario de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
61,Puerto del Rosario en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
62,Puerto del Rosario ción en la cauta,"[<'cau':cVv>, <'ta':cV>]"
63,Puerto del Rosario y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
64,Puerto del Rosario la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
65,Puerto del Rosario se desarrollan,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llan':ccVc>]"
66,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
67,Puerto del Rosario las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
68,Puerto del Rosario r para mayor,"[<'ma':cV>, <'yor':cVc>]"
69,Puerto del Rosario aumento del clima,"[<'cli':ccv>, <'ma':cV>]"
70,Puerto del Rosario clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
71,Puerto del Rosario consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
72,Puerto del Rosario para despector,"[<'des':cVs>, <'pec':cVc>, <'tor':cVc>]"
73,Puerto del Rosario de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
74,Puerto del Rosario de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
75,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
76,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
77,Puerto del Rosario por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
78,Puerto del Rosario xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
79,Puerto del Rosario la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
80,Puerto del Rosario de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
81,Puerto del Rosario son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
82,Puerto del Rosario los sueños primer,"[<'pri':ccv>, <'mer':cVc>]"
83,Puerto del Rosario con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
84,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
85,Puerto del Rosario como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
86,Puerto del Rosario calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
87,Puerto del Rosario de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
88,Puerto del Rosario registrar como,"[<'co':cV>, <'mo':cV>]"
89,Puerto del Rosario n la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
90,Puerto del Rosario de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
91,Puerto del Rosario están en el medio,"[<'me':cV>, <'dio':cvV>]"
92,Puerto del Rosario en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
93,Puerto del Rosario la converioncia,"[<'con':cVc>, <'ve':cV>, <'rion':cvVc>, <'cia':cvV>]"
94,Puerto del Rosario las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
95,Puerto del Rosario de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
96,Puerto del Rosario sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
97,Puerto del Rosario en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
98,Puerto del Rosario de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
99,Puerto del Rosario de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
100,Puerto del Rosario de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
101,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
102,Puerto del Rosario de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
103,Puerto del Rosario de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
104,Puerto del Rosario de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
105,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
106,Puerto del Rosario de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
107,Puerto del Rosario de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
108,Puerto del Rosario los medios de este,"[<'es':Vs>, <'te':cV>]"
109,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
110,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
111,Puerto del Rosario de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
112,Puerto del Rosario alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
113,Puerto del Rosario cuantificación,"[<'cuan':cvVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
114,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Puerto del Rosario de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
116,Puerto del Rosario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
117,Puerto del Rosario de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
118,Puerto del Rosario amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
119,Puerto del Rosario de las palibres,"[<'pa':cV>, <'li':cv>, <'bres':ccVs>]"
120,Puerto del Rosario estado por algo,"[<'al':Vc>, <'go':cV>]"
121,Puerto del Rosario de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
122,Puerto del Rosario mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
123,Puerto del Rosario entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
124,Puerto del Rosario el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
125,Puerto del Rosario de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
126,Puerto del Rosario que incorterida,"[<'in':vc>, <'cor':cVc>, <'te':cV>, <'ri':cv>, <'da':cV>]"
127,Puerto del Rosario gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
128,Puerto del Rosario consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
129,Puerto del Rosario de las países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
130,Puerto del Rosario la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
131,Puerto del Rosario de los informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
132,Puerto del Rosario la contentación,"[<'con':cVc>, <'ten':cVc>, <'ta':cV>, <'ción':cvVc>]"
133,Puerto del Rosario pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
134,Puerto del Rosario que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
135,Puerto del Rosario la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
136,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
137,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
138,Puerto del Rosario la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
139,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
140,Puerto del Rosario de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
141,Puerto del Rosario en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
142,Puerto del Rosario ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
143,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
144,Puerto del Rosario las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
145,Puerto del Rosario en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
146,Puerto del Rosario la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
147,Puerto del Rosario de carbono algo,"[<'al':Vc>, <'go':cV>]"
148,Puerto del Rosario en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
149,Puerto del Rosario en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
150,Puerto del Rosario la reducida,"[<'re':cV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
151,Puerto del Rosario tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
152,Puerto del Rosario la mayor parte,"[<'par':cVc>, <'te':cV>]"
153,Puerto del Rosario del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
154,Puerto del Rosario muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
155,Puerto del Rosario de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
156,Puerto del Rosario del pauso medio,"[<'me':cV>, <'dio':cvV>]"
157,Puerto del Rosario a las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
158,Puerto del Rosario la emisión de este,"[<'es':Vs>, <'te':cV>]"
159,Puerto del Rosario s de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
160,Puerto del Rosario para el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
161,Puerto del Rosario de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
162,Puerto del Rosario de los impactos,"[<'im':vc>, <'pac':cVc>, <'tos':cVs>]"
163,Puerto del Rosario de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
164,Puerto del Rosario de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
165,Puerto del Rosario efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
166,Puerto del Rosario la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
167,Puerto del Rosario de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
168,Puerto del Rosario la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
169,Puerto del Rosario del mar soda este,"[<'es':Vs>, <'te':cV>]"
170,Puerto del Rosario competen campas,"[<'cam':cVc>, <'pas':cVs>]"
171,Puerto del Rosario de los polotios,"[<'po':cV>, <'lo':cV>, <'tios':cvVs>]"
172,Puerto del Rosario la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
173,Puerto del Rosario de la contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
174,Puerto del Rosario calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
175,Puerto del Rosario mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
