,verse,terminacion
0,Reservoir del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Reservoir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Reservoir países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Reservoir los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Reservoir partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Reservoir de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Reservoir para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Reservoir contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Reservoir las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Reservoir de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Reservoir de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Reservoir sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Reservoir a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Reservoir un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Reservoir ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Reservoir el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Reservoir el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Reservoir contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Reservoir guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Reservoir a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Reservoir a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
