,endecasílabo
0,Reservoir permitado en la atmósfera
1,Reservoir esta mayor política
2,Reservoir de carbono a la producción
3,Reservoir problema de compromiso
4,Reservoir modelos de compromiso
5,Reservoir esta mayor producida
6,Reservoir contribución de la propia
7,Reservoir carbono en la concentración
8,Reservoir menos de la consecuencia
9,Reservoir parte de la concentración
10,Reservoir parte de la concentración
11,Reservoir mundial de la concentración
12,Reservoir contribución de la compra
13,Reservoir el problema de reducir
14,Reservoir mayor parte de la salud
15,Reservoir estado como la propia
16,Reservoir marca de la concentración
17,Reservoir mayor en la compromisa
18,Reservoir climático como el cambio
19,Reservoir como el cambio climático
20,Reservoir producto en la compromisa
21,Reservoir en la salud de la contrar
22,Reservoir marco de la concentración
23,Reservoir climático en la atmósfera
24,Reservoir el cambio climático está
25,Reservoir esta esta mayor producción
26,Reservoir marca de la concentración
27,Reservoir parte de la contra el cambio
28,Reservoir política en la producción
29,Reservoir climática y el cambio
30,Reservoir al menos de la comprensión
31,Reservoir carbono en la compromisa
32,Reservoir propia de la concentración
33,Reservoir contra el cambio climático
34,Reservoir el cambio climático esta
35,Reservoir estado en la concentración
36,Reservoir contra el cambio climático
37,Reservoir menos de la compromisa
38,Reservoir la compra de compromiso
39,Reservoir marco de la concentración
40,Reservoir la comprar en la producción
41,Reservoir por el contral de la propia
42,Reservoir la contrar con la estrategia
43,Reservoir permitado de la propia
44,Reservoir de la propia climática
45,Reservoir para el cambio climático
46,Reservoir contra el cambio climático
47,Reservoir estado en la consecuencia
48,Reservoir la producción de la compra
49,Reservoir permitado de la compra
50,Reservoir parte de la compromisa
51,Reservoir estado su proporciona
52,Reservoir la propia de contra el cambio
53,Reservoir producirá a la energía
54,Reservoir en las contrabulidades
55,Reservoir permitado de la propia
56,Reservoir de la propia contra el cambio
57,Reservoir menos de la concentración
58,Reservoir permitado por la propia
59,Reservoir a la contra el combustible
60,Reservoir parte de la compromisa
61,Reservoir e la mayor actividad
62,Reservoir contra el cambio climático
63,Reservoir contra el cambio climático
64,Reservoir menos precipitaciones
65,Reservoir permita de la producción
66,Reservoir la capa de compromiso
67,Reservoir en la propia compromiso
68,Reservoir de contra la compromisa
69,Reservoir estado sobre la propia
70,Reservoir menos de la compromisa
71,Reservoir por el mar en la producción
72,Reservoir permita en la compromisa
73,Reservoir la producción de la compra
74,Reservoir contra el cambio climático
75,Reservoir permitado de la estado
76,Reservoir producido a la energía
77,Reservoir parte de la contra el cambio
78,Reservoir de contra la compromisa
79,Reservoir la contrar la compromisa
80,Reservoir comprensión de la producción
81,Reservoir propia con la compromisa
82,Reservoir permita en la compromisa
83,Reservoir por el cambio climático
84,Reservoir problema de la producción
85,Reservoir estado en la concentración
86,Reservoir parte de la compromisa
87,Reservoir la propia de la comprensión
88,Reservoir permitado en la producción
89,Reservoir seguir en la contribución
90,Reservoir la estada de compromiso
91,Reservoir parte de la concentración
92,Reservoir la propia como el problema
93,Reservoir problema con la atmósfera
94,Reservoir el contrado de carbono
95,Reservoir carbono que la comprensión
96,Reservoir la compromisa de deces
97,Reservoir deces con la compromisa
98,Reservoir se producirá en la propia
99,Reservoir esta mayor contra el cambio
100,Reservoir manor en la compromisa
101,Reservoir estado en la compromisa
102,Reservoir el mar y la contra el cambio
103,Reservoir modelo de la producción
104,Reservoir la energía necesaria
105,Reservoir los combustibles fósiles
106,Reservoir la propia como el estado
107,Reservoir a la capa de la compra
108,Reservoir compromiso de carbono
109,Reservoir carbono y el problema
110,Reservoir la energía contra el cambio
111,Reservoir contribución de la compra
112,Reservoir se esta mayor producida
113,Reservoir compromiso de la capa
114,Reservoir producto a las emisiones
115,Reservoir la propia de los procesos
116,Reservoir estado en la concentración
117,Reservoir segundo de la producción
118,Reservoir la comprensión de la propia
119,Reservoir permitado en la comprensión
120,Reservoir en el cambio climático
121,Reservoir el cambio climático esta
122,Reservoir parte de la concentración
123,Reservoir parte de la compromisa
124,Reservoir climático en la producción
125,Reservoir parte de la compromisa
126,Reservoir la producción de la compra
127,Reservoir la compra de la producción
128,Reservoir menos de la compromisa
129,Reservoir una vez más de la contrar
130,Reservoir marco de la concentración
131,Reservoir menos en la concentración
132,Reservoir ser estado a la producción
133,Reservoir contra el cambio climático
134,Reservoir los procesos de carbono
135,Reservoir seguridad establecir
136,Reservoir parte de la contribución
137,Reservoir parte de la compromisa
138,Reservoir a la propia contra el cambio
139,Reservoir consecuencia de la contrar
140,Reservoir la contrar la compromisa
141,Reservoir la compra de la estructura
142,Reservoir contra el cambio climático
143,Reservoir de la compra de consumo
144,Reservoir la compromisa de cambio
145,Reservoir por el cambio climático
146,Reservoir permitado en el promedio
147,Reservoir la estado de la comprensión
148,Reservoir estado se desarrollar
149,Reservoir se desarrollar la estada
150,Reservoir mercado de la energía
151,Reservoir estado en la contribución
152,Reservoir carbono en la compromisa
153,Reservoir menos de la concentración
154,Reservoir permitado en la producción
155,Reservoir contración de la producción
156,Reservoir de todo la contra el cambio
157,Reservoir menos de la concentración
158,Reservoir estado en la compromisa
159,Reservoir contra el cambio climático
160,Reservoir la comprensión de la compra
161,Reservoir la producción de la compra
162,Reservoir parte de la concentración
163,Reservoir menos de la concentración
164,Reservoir proceso de esta producción
165,Reservoir proceso de compromiso
166,Reservoir sin embargo se producir
167,Reservoir contra el mar en la atmósfera
168,Reservoir de compromiso de contra
169,Reservoir contra la temperatura
170,Reservoir menos de la concentración
171,Reservoir carbono que los países
172,Reservoir la producción de la mayor
173,Reservoir problema de la producción
174,Reservoir de compromiso de contra
175,Reservoir menos de la contribución
176,Reservoir por el cambio climático
177,Reservoir climático y la propia
178,Reservoir de compromiso de carbón
179,Reservoir carbono en la compromisa
180,Reservoir permitado de la tierra
181,Reservoir emisiones de carbono
182,Reservoir carbono por un problema
183,Reservoir estado en la contra el cambio
184,Reservoir de combustibles fósiles
185,Reservoir producto en la concentración
186,Reservoir proceso de compromiso
187,Reservoir esta mayor producida
188,Reservoir estado en la compromisa
189,Reservoir contra el cambio climático
190,Reservoir medida de compromiso
191,Reservoir la estado de la comprensión
192,Reservoir parte de la comprendencia
193,Reservoir estado en la concentración
194,Reservoir el mar de la contribución
195,Reservoir la comprensión de la compra
196,Reservoir de la compra de carbono
197,Reservoir proceso de compromiso
198,Reservoir estado con la atmósfera
199,Reservoir estado se desarrollar
200,Reservoir desarrollar el problema
201,Reservoir un contrado en el contexto
202,Reservoir compromiso de la contrar
203,Reservoir la compromisa de cambio
204,Reservoir estado en la concentración
205,Reservoir estado de contra el cambio
206,Reservoir el que producir el cambio
207,Reservoir en la ciencia de la contrar
208,Reservoir contra el cambio climático
209,Reservoir el cambio climático esta
210,Reservoir en la contrar los contrales
211,Reservoir segundo contra la propia
212,Reservoir actual de la contra el cambio
213,Reservoir la propia de compromiso
214,Reservoir la propia de compromiso
215,Reservoir compromiso de la compra
216,Reservoir de carbono en la atmósfera
217,Reservoir menos en la contribución
218,Reservoir menos en las emisiones
219,Reservoir carbono en la compromisa
220,Reservoir ento de la consecuencia
221,Reservoir ser producido en la propia
222,Reservoir en la propia contra el cambio
223,Reservoir la energía para el cambio
224,Reservoir parte de la concentración
225,Reservoir el calentamiento global
226,Reservoir de carbono a la producción
227,Reservoir de compromiso de cambio
228,Reservoir tendría en la consecuencia
229,Reservoir consecuencia de la contrar
230,Reservoir la contrar la concentración
231,Reservoir de contra la contra el cambio
232,Reservoir al contrado en la comprensión
233,Reservoir e en el cambio climático
234,Reservoir de la propia como contra
235,Reservoir producto en la contra el cambio
236,Reservoir productos de la producción
237,Reservoir propio con la concentración
238,Reservoir estado en la compromisa
239,Reservoir de carbono de la propia
240,Reservoir estado en la compromisa
241,Reservoir marca de la concentración
242,Reservoir producción de la producción
243,Reservoir contra la compromicado
244,Reservoir la producción de la compra
245,Reservoir países de contra el cambio
246,Reservoir se desarrollar el cambio
247,Reservoir problema de compromiso
248,Reservoir medida de la intersidad
249,Reservoir conjunto de compromiso
250,Reservoir la producción de la compra
251,Reservoir estado en la concentración
252,Reservoir consecuencia de la compren
253,Reservoir la compren de consecuencia
254,Reservoir estado de la comprensión
255,Reservoir estado en la concentración
256,Reservoir parte de la contribución
257,Reservoir contra el cambio climático
258,Reservoir compromiso de la mayor
259,Reservoir a la propia contra el cambio
260,Reservoir en la compromisa contra
261,Reservoir secuedad de la atmósfera
262,Reservoir la mayor por la producción
263,Reservoir la producción de la compra
264,Reservoir estado de compromiso
265,Reservoir la propia en la compromisa
266,Reservoir contra el cambio climático
267,Reservoir estado en la conferencia
268,Reservoir estados de contra el cambio
269,Reservoir la demanda de la propia
270,Reservoir de la propia contra el cambio
271,Reservoir el cambio climático esta
272,Reservoir contra el cambio climático
273,Reservoir la intersidad biológica
274,Reservoir la compromisa continuar
275,Reservoir de la contrar la contración
276,Reservoir estado se desarrollar
277,Reservoir parte de la compromisa
278,Reservoir estado en la concentración
279,Reservoir contra el cambio climático
280,Reservoir contra el cambio climático
281,Reservoir en la propia de consumo
282,Reservoir parte de la contra el cambio
283,Reservoir permitado en el consumo
284,Reservoir estado se desarrollar
285,Reservoir parte de la contra el cambio
286,Reservoir menos de la concentración
287,Reservoir el mar de la concentración
288,Reservoir amplia de la compromisa
289,Reservoir de carbono y la contrar
290,Reservoir estado en la compromisa
291,Reservoir compromiso de la propia
292,Reservoir la energía necesaria
293,Reservoir carbono a la compromisa
294,Reservoir ser producido en la contral
295,Reservoir estado de los países
296,Reservoir parte de la concentración
297,Reservoir compra de la propia como
298,Reservoir en el contrado en la propia
299,Reservoir en la propia como el cambio
300,Reservoir antes de la compromiso
301,Reservoir compromisa contra el cambio
302,Reservoir contra el cambio climático
303,Reservoir de compromiso de un medio
304,Reservoir en el contral de la propia
305,Reservoir permitan para la compra
306,Reservoir la compra de compromiso
307,Reservoir la propia de la comprensión
308,Reservoir cambio climático sobre
309,Reservoir la propia de compromiso
310,Reservoir estado de la producción
311,Reservoir marco de la concentración
312,Reservoir la temperatura mundial
313,Reservoir ser producido en la propia
314,Reservoir la propia con la producción
315,Reservoir parte de la concentración
316,Reservoir menos en la compromisa
317,Reservoir propuesta en la contrabución
318,Reservoir marco de la concentración
319,Reservoir estado en la capacidad
320,Reservoir de carbono y la propia
