,endecasílabo
0,Santa Cruz de la Sierra load model
1,Santa Cruz de la Sierra ### Predict
2,Santa Cruz de la Sierra en la infermedad
3,Santa Cruz de la Sierra del proyecto
4,Santa Cruz de la Sierra la actividad
5,Santa Cruz de la Sierra los países
6,Santa Cruz de la Sierra la alteración
7,Santa Cruz de la Sierra la estrategia
8,Santa Cruz de la Sierra de entre el parto
9,Santa Cruz de la Sierra es la respuesta
10,Santa Cruz de la Sierra los países
11,Santa Cruz de la Sierra nuestro parte
12,Santa Cruz de la Sierra los países
13,Santa Cruz de la Sierra los palabres
14,Santa Cruz de la Sierra a la presencia
15,Santa Cruz de la Sierra la transición
16,Santa Cruz de la Sierra de la alternción
17,Santa Cruz de la Sierra en el sistema
18,Santa Cruz de la Sierra el sistema almo
19,Santa Cruz de la Sierra el mismo para
20,Santa Cruz de la Sierra un forzamiento
21,Santa Cruz de la Sierra de la carta
22,Santa Cruz de la Sierra carta de esta
23,Santa Cruz de la Sierra la sociedad
24,Santa Cruz de la Sierra el escenario
25,Santa Cruz de la Sierra la cantidad
26,Santa Cruz de la Sierra la contrarion
27,Santa Cruz de la Sierra en la segunda
28,Santa Cruz de la Sierra de la función
29,Santa Cruz de la Sierra en la subida
30,Santa Cruz de la Sierra contribución
31,Santa Cruz de la Sierra del proceso
32,Santa Cruz de la Sierra se están de algo
33,Santa Cruz de la Sierra de la mayor
34,Santa Cruz de la Sierra su presente
35,Santa Cruz de la Sierra en el pertido
36,Santa Cruz de la Sierra del madida
37,Santa Cruz de la Sierra la atmósfera
38,Santa Cruz de la Sierra de la emisión
39,Santa Cruz de la Sierra los países
40,Santa Cruz de la Sierra los patrones
41,Santa Cruz de la Sierra en la energía
42,Santa Cruz de la Sierra los países
43,Santa Cruz de la Sierra la respuesta
44,Santa Cruz de la Sierra re en la emisión
45,Santa Cruz de la Sierra de los metos
46,Santa Cruz de la Sierra se desalian
47,Santa Cruz de la Sierra los efectos
48,Santa Cruz de la Sierra de la ommera
49,Santa Cruz de la Sierra los correstos
50,Santa Cruz de la Sierra consecuencia
51,Santa Cruz de la Sierra los países
52,Santa Cruz de la Sierra es un convenio
53,Santa Cruz de la Sierra pueden marcha
54,Santa Cruz de la Sierra los periodos
55,Santa Cruz de la Sierra de la tierra
56,Santa Cruz de la Sierra con su porque
57,Santa Cruz de la Sierra contribución
58,Santa Cruz de la Sierra a la sociedad
59,Santa Cruz de la Sierra con el actual
60,Santa Cruz de la Sierra la aperación
