,verse,terminacion
0,Addis Ababa permitado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
1,Addis Ababa en el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Addis Ababa de carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Addis Ababa problema de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Addis Ababa modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
5,Addis Ababa contribución de la propia,"[<'pro':ccV>, <'pia':cvV>]"
6,Addis Ababa entre el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
7,Addis Ababa carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Addis Ababa menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
9,Addis Ababa parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
10,Addis Ababa parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Addis Ababa mundial de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Addis Ababa contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
13,Addis Ababa mayor parte de la salud,"[<'sa':sV>, <'lud':cvc>]"
14,Addis Ababa marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
15,Addis Ababa mayor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Addis Ababa climático como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Addis Ababa como el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
18,Addis Ababa producto en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
19,Addis Ababa el petróleo y la propia,"[<'pro':ccV>, <'pia':cvV>]"
20,Addis Ababa marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
21,Addis Ababa climático en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
22,Addis Ababa está contra la compromica,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'ca':cV>]"
23,Addis Ababa marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
24,Addis Ababa parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
25,Addis Ababa política en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
26,Addis Ababa climática y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
