,verse,terminacion
0,Waipahu del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Waipahu países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Waipahu los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Waipahu partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Waipahu de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Waipahu para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Waipahu a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Waipahu contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Waipahu las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Waipahu de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Waipahu de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Waipahu sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Waipahu es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Waipahu ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Waipahu contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Waipahu guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Waipahu la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Waipahu aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Waipahu en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Waipahu diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
