,verse,terminacion
0,Chicago del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Chicago países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Chicago los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Chicago partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Chicago de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Chicago para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Chicago a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Chicago contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Chicago las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Chicago de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Chicago de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Chicago sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Chicago es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Chicago ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Chicago contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Chicago guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Chicago la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Chicago aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Chicago en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Chicago diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Chicago a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Chicago n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Chicago me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Chicago los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Chicago se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Chicago correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Chicago para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Chicago y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Chicago la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Chicago de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Chicago de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Chicago la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Chicago en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Chicago contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Chicago salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Chicago que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Chicago la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Chicago pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Chicago la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Chicago de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Chicago los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Chicago energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Chicago actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Chicago de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Chicago la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Chicago medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Chicago los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Chicago por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Chicago en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Chicago la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Chicago r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Chicago se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Chicago y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Chicago marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Chicago la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Chicago con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Chicago los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Chicago de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Chicago la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Chicago decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Chicago se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Chicago ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Chicago de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Chicago consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Chicago concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,Chicago la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,Chicago que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,Chicago disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,Chicago en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,Chicago que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,Chicago lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,Chicago proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,Chicago y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,Chicago la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,Chicago sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,Chicago en la lado de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
76,Chicago ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
77,Chicago la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
78,Chicago establecida de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
79,Chicago de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
80,Chicago gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
81,Chicago de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
82,Chicago en los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
83,Chicago parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Chicago las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
85,Chicago los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
86,Chicago para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
87,Chicago cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
88,Chicago dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
89,Chicago forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Chicago contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
91,Chicago energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
92,Chicago de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
93,Chicago mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
94,Chicago del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
95,Chicago biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
96,Chicago estado de las cancidades,"[<'can':cVc>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
97,Chicago electricidad y el poner,"[<'po':cV>, <'ner':cVc>]"
98,Chicago el poner en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
99,Chicago los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
100,Chicago concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
101,Chicago del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
102,Chicago en los retroposos de capaz,"[<'ca':cV>, <'paz':cVc>]"
103,Chicago reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
104,Chicago menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
105,Chicago ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
106,Chicago de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
107,Chicago de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
108,Chicago al medio ambiente en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
109,Chicago n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
110,Chicago en el carbón y consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
111,Chicago en un modelo en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
112,Chicago al banco de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
113,Chicago el mercado de las persigues,"[<'per':cVc>, <'si':sv>, <'gues':cvVs>]"
