,verse,terminacion
0,Port Macquarie ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Port Macquarie la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Port Macquarie de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Port Macquarie de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Port Macquarie entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Port Macquarie países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Port Macquarie contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Port Macquarie eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Port Macquarie de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Port Macquarie marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Port Macquarie los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Port Macquarie de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Port Macquarie de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Port Macquarie es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Port Macquarie la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Port Macquarie s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Port Macquarie de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Port Macquarie la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Port Macquarie nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Port Macquarie estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Port Macquarie de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Port Macquarie para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Port Macquarie gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Port Macquarie la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Port Macquarie de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Port Macquarie la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Port Macquarie la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Port Macquarie en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Port Macquarie el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Port Macquarie que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Port Macquarie el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Port Macquarie cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Port Macquarie en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Port Macquarie s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Port Macquarie es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Port Macquarie de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Port Macquarie medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Port Macquarie la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Port Macquarie del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
