,verse,terminacion
0,Bucharest proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Bucharest en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Bucharest de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Bucharest ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Bucharest los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Bucharest los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Bucharest la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Bucharest as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Bucharest nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Bucharest márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Bucharest es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Bucharest de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Bucharest consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Bucharest de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Bucharest calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Bucharest las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Bucharest la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Bucharest la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Bucharest te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Bucharest de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Bucharest ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Bucharest es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Bucharest de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Bucharest es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Bucharest compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Bucharest carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Bucharest e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Bucharest en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Bucharest re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Bucharest el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Bucharest considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Bucharest lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Bucharest el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Bucharest de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Bucharest en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Bucharest de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Bucharest los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Bucharest los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Bucharest calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Bucharest e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Bucharest permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Bucharest de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Bucharest contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Bucharest de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Bucharest los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Bucharest io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Bucharest timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Bucharest general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Bucharest se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Bucharest umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Bucharest ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Bucharest en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Bucharest de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Bucharest s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Bucharest n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Bucharest la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Bucharest el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Bucharest ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Bucharest de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Bucharest ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Bucharest por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Bucharest e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Bucharest a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Bucharest de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Bucharest consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Bucharest de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Bucharest se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Bucharest e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Bucharest para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Bucharest del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Bucharest consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Bucharest inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Bucharest cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Bucharest podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Bucharest a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Bucharest las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Bucharest bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Bucharest de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Bucharest comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Bucharest por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Bucharest siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Bucharest los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Bucharest entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Bucharest las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Bucharest energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Bucharest puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Bucharest concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Bucharest se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Bucharest así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Bucharest s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
