,endecasílabo
0,Medellín permitado en la atmósfera
1,Medellín esta mayor política
2,Medellín de carbono a la producción
3,Medellín problema de compromiso
4,Medellín modelos de compromiso
5,Medellín esta mayor producida
6,Medellín contribución de la propia
7,Medellín carbono en la concentración
8,Medellín menos de la consecuencia
9,Medellín parte de la concentración
10,Medellín parte de la concentración
11,Medellín mundial de la concentración
12,Medellín contribución de la compra
13,Medellín el problema de reducir
14,Medellín mayor parte de la salud
15,Medellín estado como la propia
16,Medellín marca de la concentración
17,Medellín mayor en la compromisa
18,Medellín climático como el cambio
19,Medellín como el cambio climático
20,Medellín producto en la compromisa
21,Medellín en la salud de la contrar
22,Medellín marco de la concentración
23,Medellín climático en la atmósfera
24,Medellín el cambio climático está
25,Medellín esta esta mayor producción
26,Medellín marca de la concentración
27,Medellín parte de la contra el cambio
28,Medellín política en la producción
29,Medellín climática y el cambio
30,Medellín al menos de la comprensión
31,Medellín carbono en la compromisa
32,Medellín propia de la concentración
33,Medellín contra el cambio climático
34,Medellín el cambio climático esta
35,Medellín estado en la concentración
36,Medellín contra el cambio climático
37,Medellín menos de la compromisa
38,Medellín la compra de compromiso
39,Medellín marco de la concentración
40,Medellín la comprar en la producción
41,Medellín por el contral de la propia
42,Medellín la contrar con la estrategia
43,Medellín permitado de la propia
44,Medellín de la propia climática
45,Medellín para el cambio climático
46,Medellín contra el cambio climático
47,Medellín estado en la consecuencia
48,Medellín la producción de la compra
49,Medellín permitado de la compra
50,Medellín parte de la compromisa
51,Medellín estado su proporciona
52,Medellín la propia de contra el cambio
53,Medellín producirá a la energía
54,Medellín en las contrabulidades
55,Medellín permitado de la propia
56,Medellín de la propia contra el cambio
57,Medellín menos de la concentración
58,Medellín permitado por la propia
59,Medellín a la contra el combustible
60,Medellín parte de la compromisa
61,Medellín e la mayor actividad
62,Medellín contra el cambio climático
63,Medellín contra el cambio climático
64,Medellín menos precipitaciones
65,Medellín permita de la producción
66,Medellín la capa de compromiso
67,Medellín en la propia compromiso
68,Medellín de contra la compromisa
69,Medellín estado sobre la propia
70,Medellín menos de la compromisa
71,Medellín por el mar en la producción
72,Medellín permita en la compromisa
73,Medellín la producción de la compra
74,Medellín contra el cambio climático
75,Medellín permitado de la estado
76,Medellín producido a la energía
77,Medellín parte de la contra el cambio
78,Medellín de contra la compromisa
79,Medellín la contrar la compromisa
80,Medellín comprensión de la producción
81,Medellín propia con la compromisa
82,Medellín permita en la compromisa
83,Medellín por el cambio climático
84,Medellín problema de la producción
85,Medellín estado en la concentración
86,Medellín parte de la compromisa
87,Medellín la propia de la comprensión
88,Medellín permitado en la producción
89,Medellín seguir en la contribución
90,Medellín la estada de compromiso
91,Medellín parte de la concentración
92,Medellín la propia como el problema
93,Medellín problema con la atmósfera
94,Medellín el contrado de carbono
95,Medellín carbono que la comprensión
96,Medellín la compromisa de deces
97,Medellín deces con la compromisa
98,Medellín se producirá en la propia
99,Medellín esta mayor contra el cambio
100,Medellín manor en la compromisa
101,Medellín estado en la compromisa
102,Medellín el mar y la contra el cambio
103,Medellín modelo de la producción
104,Medellín la energía necesaria
105,Medellín los combustibles fósiles
106,Medellín la propia como el estado
107,Medellín a la capa de la compra
108,Medellín compromiso de carbono
109,Medellín carbono y el problema
110,Medellín la energía contra el cambio
111,Medellín contribución de la compra
112,Medellín se esta mayor producida
113,Medellín compromiso de la capa
114,Medellín producto a las emisiones
115,Medellín la propia de los procesos
116,Medellín estado en la concentración
117,Medellín segundo de la producción
118,Medellín la comprensión de la propia
119,Medellín permitado en la comprensión
120,Medellín en el cambio climático
121,Medellín el cambio climático esta
122,Medellín parte de la concentración
123,Medellín parte de la compromisa
124,Medellín climático en la producción
125,Medellín parte de la compromisa
126,Medellín la producción de la compra
127,Medellín la compra de la producción
128,Medellín menos de la compromisa
129,Medellín una vez más de la contrar
130,Medellín marco de la concentración
131,Medellín menos en la concentración
132,Medellín ser estado a la producción
133,Medellín contra el cambio climático
134,Medellín los procesos de carbono
135,Medellín seguridad establecir
136,Medellín parte de la contribución
137,Medellín parte de la compromisa
138,Medellín a la propia contra el cambio
139,Medellín consecuencia de la contrar
140,Medellín la contrar la compromisa
141,Medellín la compra de la estructura
142,Medellín contra el cambio climático
143,Medellín de la compra de consumo
144,Medellín la compromisa de cambio
145,Medellín por el cambio climático
146,Medellín permitado en el promedio
147,Medellín la estado de la comprensión
148,Medellín estado se desarrollar
149,Medellín se desarrollar la estada
150,Medellín mercado de la energía
151,Medellín estado en la contribución
152,Medellín carbono en la compromisa
153,Medellín menos de la concentración
154,Medellín permitado en la producción
155,Medellín contración de la producción
156,Medellín de todo la contra el cambio
157,Medellín menos de la concentración
158,Medellín estado en la compromisa
159,Medellín contra el cambio climático
160,Medellín la comprensión de la compra
161,Medellín la producción de la compra
162,Medellín parte de la concentración
163,Medellín menos de la concentración
164,Medellín proceso de esta producción
165,Medellín proceso de compromiso
166,Medellín sin embargo se producir
167,Medellín contra el mar en la atmósfera
168,Medellín de compromiso de contra
169,Medellín contra la temperatura
170,Medellín menos de la concentración
171,Medellín carbono que los países
172,Medellín la producción de la mayor
173,Medellín problema de la producción
174,Medellín de compromiso de contra
175,Medellín menos de la contribución
176,Medellín por el cambio climático
177,Medellín climático y la propia
178,Medellín de compromiso de carbón
179,Medellín carbono en la compromisa
180,Medellín permitado de la tierra
181,Medellín emisiones de carbono
182,Medellín carbono por un problema
183,Medellín estado en la contra el cambio
184,Medellín de combustibles fósiles
185,Medellín producto en la concentración
186,Medellín proceso de compromiso
187,Medellín esta mayor producida
188,Medellín estado en la compromisa
189,Medellín contra el cambio climático
190,Medellín medida de compromiso
191,Medellín la estado de la comprensión
192,Medellín parte de la comprendencia
193,Medellín estado en la concentración
194,Medellín el mar de la contribución
195,Medellín la comprensión de la compra
196,Medellín de la compra de carbono
197,Medellín proceso de compromiso
198,Medellín estado con la atmósfera
199,Medellín estado se desarrollar
200,Medellín desarrollar el problema
201,Medellín un contrado en el contexto
202,Medellín compromiso de la contrar
203,Medellín la compromisa de cambio
204,Medellín estado en la concentración
205,Medellín estado de contra el cambio
206,Medellín el que producir el cambio
207,Medellín en la ciencia de la contrar
208,Medellín contra el cambio climático
209,Medellín el cambio climático esta
210,Medellín en la contrar los contrales
211,Medellín segundo contra la propia
212,Medellín actual de la contra el cambio
213,Medellín la propia de compromiso
214,Medellín la propia de compromiso
215,Medellín compromiso de la compra
216,Medellín de carbono en la atmósfera
217,Medellín menos en la contribución
218,Medellín menos en las emisiones
219,Medellín carbono en la compromisa
220,Medellín ento de la consecuencia
221,Medellín ser producido en la propia
222,Medellín en la propia contra el cambio
223,Medellín la energía para el cambio
224,Medellín parte de la concentración
225,Medellín el calentamiento global
226,Medellín de carbono a la producción
227,Medellín de compromiso de cambio
228,Medellín tendría en la consecuencia
229,Medellín consecuencia de la contrar
230,Medellín la contrar la concentración
231,Medellín de contra la contra el cambio
232,Medellín al contrado en la comprensión
233,Medellín e en el cambio climático
234,Medellín de la propia como contra
235,Medellín producto en la contra el cambio
236,Medellín productos de la producción
237,Medellín propio con la concentración
238,Medellín estado en la compromisa
239,Medellín de carbono de la propia
240,Medellín estado en la compromisa
241,Medellín marca de la concentración
242,Medellín producción de la producción
243,Medellín contra la compromicado
244,Medellín la producción de la compra
245,Medellín países de contra el cambio
246,Medellín se desarrollar el cambio
247,Medellín problema de compromiso
248,Medellín medida de la intersidad
249,Medellín conjunto de compromiso
250,Medellín la producción de la compra
251,Medellín estado en la concentración
252,Medellín consecuencia de la compren
253,Medellín la compren de consecuencia
254,Medellín estado de la comprensión
255,Medellín estado en la concentración
256,Medellín parte de la contribución
257,Medellín contra el cambio climático
258,Medellín compromiso de la mayor
259,Medellín a la propia contra el cambio
260,Medellín en la compromisa contra
261,Medellín secuedad de la atmósfera
262,Medellín la mayor por la producción
263,Medellín la producción de la compra
264,Medellín estado de compromiso
265,Medellín la propia en la compromisa
266,Medellín contra el cambio climático
267,Medellín estado en la conferencia
268,Medellín estados de contra el cambio
269,Medellín la demanda de la propia
270,Medellín de la propia contra el cambio
271,Medellín el cambio climático esta
272,Medellín contra el cambio climático
273,Medellín la intersidad biológica
274,Medellín la compromisa continuar
275,Medellín de la contrar la contración
276,Medellín estado se desarrollar
277,Medellín parte de la compromisa
278,Medellín estado en la concentración
279,Medellín contra el cambio climático
280,Medellín contra el cambio climático
281,Medellín en la propia de consumo
282,Medellín parte de la contra el cambio
283,Medellín permitado en el consumo
284,Medellín estado se desarrollar
285,Medellín parte de la contra el cambio
286,Medellín menos de la concentración
287,Medellín el mar de la concentración
288,Medellín amplia de la compromisa
289,Medellín de carbono y la contrar
290,Medellín estado en la compromisa
291,Medellín compromiso de la propia
292,Medellín la energía necesaria
293,Medellín carbono a la compromisa
294,Medellín ser producido en la contral
295,Medellín estado de los países
296,Medellín parte de la concentración
297,Medellín compra de la propia como
298,Medellín en el contrado en la propia
299,Medellín en la propia como el cambio
300,Medellín antes de la compromiso
301,Medellín compromisa contra el cambio
302,Medellín contra el cambio climático
303,Medellín de compromiso de un medio
304,Medellín en el contral de la propia
305,Medellín permitan para la compra
306,Medellín la compra de compromiso
307,Medellín la propia de la comprensión
308,Medellín cambio climático sobre
309,Medellín la propia de compromiso
310,Medellín estado de la producción
311,Medellín marco de la concentración
312,Medellín la temperatura mundial
313,Medellín ser producido en la propia
314,Medellín la propia con la producción
315,Medellín parte de la concentración
316,Medellín menos en la compromisa
317,Medellín propuesta en la contrabución
318,Medellín marco de la concentración
319,Medellín estado en la capacidad
320,Medellín de carbono y la propia
