,verse,terminacion
0,Santa Brígida ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Santa Brígida la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Santa Brígida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Santa Brígida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Santa Brígida entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Santa Brígida países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Santa Brígida contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Santa Brígida eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Santa Brígida de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Santa Brígida marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Santa Brígida los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Santa Brígida de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Santa Brígida de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Santa Brígida es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Santa Brígida la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Santa Brígida s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Santa Brígida de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Santa Brígida la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Santa Brígida nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Santa Brígida estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Santa Brígida de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Santa Brígida para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Santa Brígida gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Santa Brígida la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Santa Brígida de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Santa Brígida la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Santa Brígida la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Santa Brígida en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Santa Brígida el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Santa Brígida que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Santa Brígida el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Santa Brígida cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Santa Brígida en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Santa Brígida s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Santa Brígida es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Santa Brígida de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Santa Brígida medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Santa Brígida la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Santa Brígida del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Santa Brígida la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Santa Brígida de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Santa Brígida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Santa Brígida los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Santa Brígida para que se poner,"[<'po':cV>, <'ner':cVc>]"
