,verse,terminacion
0,Kampala del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Kampala países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Kampala los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Kampala partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Kampala de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Kampala para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Kampala a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Kampala contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Kampala las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Kampala de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Kampala de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Kampala sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Kampala es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Kampala ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Kampala contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Kampala guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Kampala la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Kampala aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Kampala en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Kampala diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Kampala a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Kampala n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Kampala me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Kampala los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Kampala se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Kampala correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Kampala para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Kampala y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Kampala la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Kampala de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Kampala de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Kampala la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Kampala en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Kampala contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Kampala salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Kampala que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Kampala la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Kampala pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Kampala la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Kampala de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Kampala los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Kampala energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Kampala actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Kampala de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Kampala la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Kampala medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Kampala los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Kampala por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Kampala en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Kampala la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Kampala r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Kampala se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Kampala y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Kampala marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Kampala la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Kampala con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Kampala los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Kampala de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Kampala la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Kampala decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Kampala se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Kampala ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Kampala de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Kampala consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Kampala concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
