,endecasílabo
0,Recife permitado en la atmósfera
1,Recife en el proyecto de la tierra
2,Recife de carbono a la producción
3,Recife problema de compromiso
4,Recife modelos de compromiso
5,Recife contribución de la propia
6,Recife entre el mar de la concentración
7,Recife carbono en la concentración
8,Recife menos de la consecuencia
9,Recife parte de la concentración
10,Recife parte de la concentración
11,Recife mundial de la concentración
12,Recife contribución de la compra
13,Recife mayor parte de la salud
14,Recife marca de la concentración
15,Recife mayor en la compromisa
16,Recife climático como el cambio
17,Recife como el cambio climático
18,Recife producto en la compromisa
19,Recife el petróleo y la propia
20,Recife marco de la concentración
21,Recife climático en la atmósfera
22,Recife está contra la compromica
23,Recife marca de la concentración
24,Recife parte de la contra el cambio
25,Recife política en la producción
26,Recife climática y el cambio
27,Recife carbono en la compromisa
28,Recife propia de la concentración
29,Recife contra el cambio climático
30,Recife contra el cambio climático
31,Recife el cambio climático sobre
32,Recife menos de la compromisa
33,Recife la compra de compromiso
34,Recife marco de la concentración
35,Recife la comprar en la producción
36,Recife por el contral de la propia
37,Recife el contral de la propia contra
38,Recife en el proceso de la propia
39,Recife la contrar con la estrategia
40,Recife permitado de la propia
41,Recife de la propia climática
42,Recife para el cambio climático
43,Recife contra el cambio climático
44,Recife el cambio climático sobre
45,Recife la producción de la compra
46,Recife permitado de la compra
47,Recife parte de la compromisa
48,Recife emisiones de contra el cambio
49,Recife la propia de contra el cambio
50,Recife producirá a la energía
51,Recife el proyecto de la actualidad
52,Recife permitado de la propia
53,Recife de la propia contra el cambio
54,Recife menos de la concentración
55,Recife permitado por la propia
56,Recife el contrado en la compromisa
57,Recife parte de la compromisa
58,Recife en la propia de la comprensión
59,Recife contra el cambio climático
60,Recife contra el cambio climático
61,Recife menos precipitaciones
62,Recife permita de la producción
63,Recife la capa de compromiso
64,Recife de contra la compromisa
65,Recife menos de la compromisa
66,Recife por el mar en la producción
67,Recife permita en la compromisa
68,Recife la producción de la compra
69,Recife contra el cambio climático
70,Recife permitado de la estado
71,Recife producido a la energía
72,Recife el proceso de compromiso
73,Recife parte de la contra el cambio
74,Recife de contra la compromisa
75,Recife la contrar la compromisa
76,Recife comprensión de la producción
77,Recife propia con la compromisa
78,Recife permita en la compromisa
79,Recife por el cambio climático
80,Recife problema de la producción
81,Recife parte de la compromisa
82,Recife la propia de la comprensión
83,Recife el mercado de la producción
84,Recife permitado en la producción
85,Recife seguir en la contribución
86,Recife la estada de compromiso
87,Recife parte de la concentración
88,Recife la propia como el problema
89,Recife problema con la atmósfera
90,Recife carbono que la comprensión
91,Recife la compromisa de deces
92,Recife deces con la compromisa
93,Recife se producirá en la propia
94,Recife en la propia de compromiso
95,Recife manor en la compromisa
96,Recife modelo de la producción
97,Recife el cambio climático sobre
98,Recife la energía necesaria
99,Recife los combustibles fósiles
100,Recife la propia como el estado
101,Recife compromiso de carbono
102,Recife carbono y el problema
103,Recife la energía contra el cambio
104,Recife contribución de la compra
105,Recife se esta mayor producida
106,Recife compromiso de la capa
107,Recife el contrado en la compromisa
108,Recife producto a las emisiones
109,Recife la propia de los procesos
110,Recife el contrado en la concentración
111,Recife segundo de la producción
112,Recife la comprensión de la propia
113,Recife a la propia de compromiso
114,Recife permitado en la comprensión
115,Recife parte de la concentración
116,Recife parte de la compromisa
117,Recife climático en la producción
118,Recife parte de la compromisa
119,Recife el proceso de la comprensión
120,Recife la producción de la compra
121,Recife la compra de la producción
122,Recife menos de la compromisa
123,Recife marco de la concentración
124,Recife menos en la concentración
125,Recife ser estado a la producción
126,Recife contra el cambio climático
127,Recife los procesos de carbono
128,Recife seguridad establecir
129,Recife parte de la contribución
130,Recife parte de la compromisa
131,Recife consecuencia de la contrar
132,Recife la contrar la compromisa
133,Recife en la producción de la capa
134,Recife en la cumbre de la actualidad
135,Recife la compra de la estructura
136,Recife contra el cambio climático
137,Recife de la compra de consumo
138,Recife la compromisa de cambio
139,Recife por el cambio climático
140,Recife permitado en el promedio
