,endecasílabo
0,Maitland permitado en la atmósfera
1,Maitland esta mayor política
2,Maitland de carbono a la producción
3,Maitland problema de compromiso
4,Maitland modelos de compromiso
5,Maitland esta mayor producida
6,Maitland contribución de la propia
7,Maitland carbono en la concentración
8,Maitland menos de la consecuencia
9,Maitland parte de la concentración
10,Maitland parte de la concentración
11,Maitland mundial de la concentración
12,Maitland contribución de la compra
13,Maitland el problema de reducir
14,Maitland mayor parte de la salud
15,Maitland estado como la propia
16,Maitland marca de la concentración
17,Maitland mayor en la compromisa
18,Maitland climático como el cambio
19,Maitland como el cambio climático
20,Maitland producto en la compromisa
21,Maitland en la salud de la contrar
22,Maitland marco de la concentración
23,Maitland climático en la atmósfera
24,Maitland el cambio climático está
25,Maitland esta esta mayor producción
26,Maitland marca de la concentración
27,Maitland parte de la contra el cambio
28,Maitland política en la producción
29,Maitland climática y el cambio
30,Maitland al menos de la comprensión
31,Maitland carbono en la compromisa
32,Maitland propia de la concentración
33,Maitland contra el cambio climático
34,Maitland el cambio climático esta
35,Maitland estado en la concentración
36,Maitland contra el cambio climático
37,Maitland menos de la compromisa
38,Maitland la compra de compromiso
39,Maitland marco de la concentración
40,Maitland la comprar en la producción
41,Maitland por el contral de la propia
42,Maitland la contrar con la estrategia
43,Maitland permitado de la propia
44,Maitland de la propia climática
45,Maitland para el cambio climático
46,Maitland contra el cambio climático
47,Maitland estado en la consecuencia
48,Maitland la producción de la compra
49,Maitland permitado de la compra
50,Maitland parte de la compromisa
51,Maitland estado su proporciona
52,Maitland la propia de contra el cambio
53,Maitland producirá a la energía
54,Maitland en las contrabulidades
55,Maitland permitado de la propia
56,Maitland de la propia contra el cambio
57,Maitland menos de la concentración
58,Maitland permitado por la propia
59,Maitland a la contra el combustible
60,Maitland parte de la compromisa
61,Maitland e la mayor actividad
62,Maitland contra el cambio climático
63,Maitland contra el cambio climático
64,Maitland menos precipitaciones
65,Maitland permita de la producción
66,Maitland la capa de compromiso
67,Maitland en la propia compromiso
68,Maitland de contra la compromisa
69,Maitland estado sobre la propia
70,Maitland menos de la compromisa
71,Maitland por el mar en la producción
72,Maitland permita en la compromisa
73,Maitland la producción de la compra
74,Maitland contra el cambio climático
75,Maitland permitado de la estado
76,Maitland producido a la energía
77,Maitland parte de la contra el cambio
78,Maitland de contra la compromisa
79,Maitland la contrar la compromisa
80,Maitland comprensión de la producción
81,Maitland propia con la compromisa
82,Maitland permita en la compromisa
83,Maitland por el cambio climático
84,Maitland problema de la producción
85,Maitland estado en la concentración
86,Maitland parte de la compromisa
87,Maitland la propia de la comprensión
88,Maitland permitado en la producción
89,Maitland seguir en la contribución
90,Maitland la estada de compromiso
91,Maitland parte de la concentración
92,Maitland la propia como el problema
93,Maitland problema con la atmósfera
94,Maitland el contrado de carbono
95,Maitland carbono que la comprensión
96,Maitland la compromisa de deces
97,Maitland deces con la compromisa
98,Maitland se producirá en la propia
99,Maitland esta mayor contra el cambio
100,Maitland manor en la compromisa
101,Maitland estado en la compromisa
102,Maitland el mar y la contra el cambio
103,Maitland modelo de la producción
104,Maitland la energía necesaria
105,Maitland los combustibles fósiles
106,Maitland la propia como el estado
107,Maitland a la capa de la compra
108,Maitland compromiso de carbono
109,Maitland carbono y el problema
110,Maitland la energía contra el cambio
111,Maitland contribución de la compra
112,Maitland se esta mayor producida
113,Maitland compromiso de la capa
114,Maitland producto a las emisiones
115,Maitland la propia de los procesos
116,Maitland estado en la concentración
117,Maitland segundo de la producción
118,Maitland la comprensión de la propia
119,Maitland permitado en la comprensión
120,Maitland en el cambio climático
121,Maitland el cambio climático esta
122,Maitland parte de la concentración
123,Maitland parte de la compromisa
124,Maitland climático en la producción
125,Maitland parte de la compromisa
126,Maitland la producción de la compra
127,Maitland la compra de la producción
128,Maitland menos de la compromisa
129,Maitland una vez más de la contrar
130,Maitland marco de la concentración
131,Maitland menos en la concentración
132,Maitland ser estado a la producción
133,Maitland contra el cambio climático
134,Maitland los procesos de carbono
135,Maitland seguridad establecir
136,Maitland parte de la contribución
137,Maitland parte de la compromisa
138,Maitland a la propia contra el cambio
139,Maitland consecuencia de la contrar
140,Maitland la contrar la compromisa
141,Maitland la compra de la estructura
142,Maitland contra el cambio climático
143,Maitland de la compra de consumo
144,Maitland la compromisa de cambio
145,Maitland por el cambio climático
146,Maitland permitado en el promedio
147,Maitland la estado de la comprensión
148,Maitland estado se desarrollar
149,Maitland se desarrollar la estada
150,Maitland mercado de la energía
151,Maitland estado en la contribución
152,Maitland carbono en la compromisa
153,Maitland menos de la concentración
154,Maitland permitado en la producción
155,Maitland contración de la producción
156,Maitland de todo la contra el cambio
157,Maitland menos de la concentración
158,Maitland estado en la compromisa
159,Maitland contra el cambio climático
160,Maitland la comprensión de la compra
161,Maitland la producción de la compra
162,Maitland parte de la concentración
163,Maitland menos de la concentración
164,Maitland proceso de esta producción
165,Maitland proceso de compromiso
166,Maitland sin embargo se producir
167,Maitland contra el mar en la atmósfera
168,Maitland de compromiso de contra
