,verse,terminacion
0,Kaduna del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Kaduna países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Kaduna los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Kaduna partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Kaduna de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Kaduna para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Kaduna a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Kaduna contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Kaduna las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Kaduna de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Kaduna de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Kaduna sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Kaduna es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Kaduna ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Kaduna contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Kaduna guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Kaduna la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Kaduna aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Kaduna en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Kaduna diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Kaduna a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Kaduna n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Kaduna me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Kaduna los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Kaduna se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Kaduna correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Kaduna para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Kaduna y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Kaduna la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Kaduna de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Kaduna de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Kaduna la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Kaduna en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Kaduna contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Kaduna salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Kaduna que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Kaduna la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Kaduna pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Kaduna la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Kaduna de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
