,endecasílabo
0,Kaduna permitado en la atmósfera
1,Kaduna en el proyecto de la tierra
2,Kaduna de carbono a la producción
3,Kaduna problema de compromiso
4,Kaduna modelos de compromiso
5,Kaduna contribución de la propia
6,Kaduna entre el mar de la concentración
7,Kaduna carbono en la concentración
8,Kaduna menos de la consecuencia
9,Kaduna parte de la concentración
10,Kaduna parte de la concentración
11,Kaduna mundial de la concentración
12,Kaduna contribución de la compra
13,Kaduna mayor parte de la salud
14,Kaduna marca de la concentración
15,Kaduna mayor en la compromisa
16,Kaduna climático como el cambio
17,Kaduna como el cambio climático
18,Kaduna producto en la compromisa
19,Kaduna el petróleo y la propia
20,Kaduna marco de la concentración
21,Kaduna climático en la atmósfera
22,Kaduna está contra la compromica
23,Kaduna marca de la concentración
24,Kaduna parte de la contra el cambio
25,Kaduna política en la producción
26,Kaduna climática y el cambio
27,Kaduna carbono en la compromisa
28,Kaduna propia de la concentración
29,Kaduna contra el cambio climático
30,Kaduna contra el cambio climático
31,Kaduna el cambio climático sobre
32,Kaduna menos de la compromisa
33,Kaduna la compra de compromiso
34,Kaduna marco de la concentración
35,Kaduna la comprar en la producción
36,Kaduna por el contral de la propia
37,Kaduna el contral de la propia contra
38,Kaduna en el proceso de la propia
39,Kaduna la contrar con la estrategia
40,Kaduna permitado de la propia
41,Kaduna de la propia climática
42,Kaduna para el cambio climático
43,Kaduna contra el cambio climático
44,Kaduna el cambio climático sobre
45,Kaduna la producción de la compra
46,Kaduna permitado de la compra
47,Kaduna parte de la compromisa
48,Kaduna emisiones de contra el cambio
49,Kaduna la propia de contra el cambio
50,Kaduna producirá a la energía
51,Kaduna el proyecto de la actualidad
52,Kaduna permitado de la propia
53,Kaduna de la propia contra el cambio
54,Kaduna menos de la concentración
55,Kaduna permitado por la propia
56,Kaduna el contrado en la compromisa
57,Kaduna parte de la compromisa
58,Kaduna en la propia de la comprensión
59,Kaduna contra el cambio climático
60,Kaduna contra el cambio climático
61,Kaduna menos precipitaciones
62,Kaduna permita de la producción
63,Kaduna la capa de compromiso
64,Kaduna de contra la compromisa
65,Kaduna menos de la compromisa
66,Kaduna por el mar en la producción
67,Kaduna permita en la compromisa
68,Kaduna la producción de la compra
69,Kaduna contra el cambio climático
70,Kaduna permitado de la estado
71,Kaduna producido a la energía
72,Kaduna el proceso de compromiso
73,Kaduna parte de la contra el cambio
74,Kaduna de contra la compromisa
75,Kaduna la contrar la compromisa
76,Kaduna comprensión de la producción
77,Kaduna propia con la compromisa
78,Kaduna permita en la compromisa
79,Kaduna por el cambio climático
80,Kaduna problema de la producción
81,Kaduna parte de la compromisa
82,Kaduna la propia de la comprensión
83,Kaduna el mercado de la producción
84,Kaduna permitado en la producción
85,Kaduna seguir en la contribución
86,Kaduna la estada de compromiso
87,Kaduna parte de la concentración
88,Kaduna la propia como el problema
89,Kaduna problema con la atmósfera
90,Kaduna carbono que la comprensión
91,Kaduna la compromisa de deces
92,Kaduna deces con la compromisa
93,Kaduna se producirá en la propia
94,Kaduna en la propia de compromiso
95,Kaduna manor en la compromisa
96,Kaduna modelo de la producción
97,Kaduna el cambio climático sobre
98,Kaduna la energía necesaria
99,Kaduna los combustibles fósiles
100,Kaduna la propia como el estado
101,Kaduna compromiso de carbono
102,Kaduna carbono y el problema
103,Kaduna la energía contra el cambio
104,Kaduna contribución de la compra
105,Kaduna se esta mayor producida
106,Kaduna compromiso de la capa
107,Kaduna el contrado en la compromisa
108,Kaduna producto a las emisiones
109,Kaduna la propia de los procesos
110,Kaduna el contrado en la concentración
111,Kaduna segundo de la producción
112,Kaduna la comprensión de la propia
113,Kaduna a la propia de compromiso
114,Kaduna permitado en la comprensión
115,Kaduna parte de la concentración
116,Kaduna parte de la compromisa
117,Kaduna climático en la producción
118,Kaduna parte de la compromisa
119,Kaduna el proceso de la comprensión
120,Kaduna la producción de la compra
121,Kaduna la compra de la producción
122,Kaduna menos de la compromisa
123,Kaduna marco de la concentración
124,Kaduna menos en la concentración
125,Kaduna ser estado a la producción
126,Kaduna contra el cambio climático
127,Kaduna los procesos de carbono
128,Kaduna seguridad establecir
129,Kaduna parte de la contribución
130,Kaduna parte de la compromisa
131,Kaduna consecuencia de la contrar
132,Kaduna la contrar la compromisa
133,Kaduna en la producción de la capa
134,Kaduna en la cumbre de la actualidad
135,Kaduna la compra de la estructura
136,Kaduna contra el cambio climático
137,Kaduna de la compra de consumo
138,Kaduna la compromisa de cambio
139,Kaduna por el cambio climático
140,Kaduna permitado en el promedio
141,Kaduna la estado de la comprensión
142,Kaduna se desarrollar la estada
143,Kaduna mercado de la energía
144,Kaduna carbono en la compromisa
145,Kaduna menos de la concentración
146,Kaduna permitado en la producción
147,Kaduna contración de la producción
148,Kaduna el contral de la concentración
149,Kaduna de todo la contra el cambio
150,Kaduna menos de la concentración
151,Kaduna contra el cambio climático
152,Kaduna la comprensión de la compra
153,Kaduna la producción de la compra
154,Kaduna parte de la concentración
155,Kaduna menos de la concentración
156,Kaduna proceso de esta producción
157,Kaduna proceso de compromiso
158,Kaduna sin embargo se producir
159,Kaduna contra el mar en la atmósfera
160,Kaduna de compromiso de contra
161,Kaduna contra la temperatura
162,Kaduna menos de la concentración
163,Kaduna carbono que los países
164,Kaduna la producción de la mayor
165,Kaduna problema de la producción
166,Kaduna de compromiso de contra
167,Kaduna menos de la contribución
168,Kaduna por el cambio climático
169,Kaduna climático y la propia
170,Kaduna de compromiso de carbón
171,Kaduna carbono en la compromisa
172,Kaduna permitado de la tierra
173,Kaduna carbono por un problema
174,Kaduna de combustibles fósiles
175,Kaduna producto en la concentración
176,Kaduna proceso de compromiso
177,Kaduna el proyecto en la compromisa
178,Kaduna contra el cambio climático
179,Kaduna medida de compromiso
180,Kaduna la estado de la comprensión
181,Kaduna parte de la comprendencia
182,Kaduna la comprensión de la compra
183,Kaduna de la compra de carbono
184,Kaduna proceso de compromiso
185,Kaduna desarrollar el problema
186,Kaduna compromiso de la contrar
187,Kaduna la compromisa de cambio
188,Kaduna contra el cambio climático
189,Kaduna segundo contra la propia
190,Kaduna la propia de compromiso
191,Kaduna la propia de compromiso
192,Kaduna compromiso de la compra
193,Kaduna de carbono en la atmósfera
194,Kaduna menos en la contribución
195,Kaduna menos en las emisiones
196,Kaduna carbono en la compromisa
197,Kaduna ser producido en la propia
198,Kaduna la energía para el cambio
199,Kaduna a la producción de la propia
200,Kaduna parte de la concentración
201,Kaduna de carbono a la producción
202,Kaduna de compromiso de cambio
