,verse,terminacion
0,Pájara del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Pájara países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Pájara los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Pájara partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Pájara de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Pájara para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Pájara a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Pájara contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Pájara las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Pájara de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Pájara de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Pájara sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Pájara es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Pájara ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Pájara contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Pájara guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Pájara la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Pájara aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Pájara en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Pájara diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Pájara a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Pájara n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Pájara me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Pájara los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Pájara se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Pájara correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Pájara para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Pájara y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Pájara la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Pájara de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Pájara de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Pájara la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Pájara en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Pájara contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Pájara salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Pájara que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Pájara la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Pájara pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Pájara la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Pájara de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Pájara los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Pájara energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Pájara actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Pájara de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Pájara la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Pájara medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Pájara los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Pájara por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Pájara en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Pájara la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Pájara r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Pájara se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Pájara y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Pájara marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Pájara la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Pájara con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Pájara los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Pájara de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
