,verse,terminacion
0,Toliara del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Toliara países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Toliara los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Toliara partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Toliara de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Toliara para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Toliara a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Toliara contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Toliara las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Toliara de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Toliara de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Toliara sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Toliara es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Toliara ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Toliara contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Toliara guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Toliara la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Toliara aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Toliara en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Toliara diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Toliara a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Toliara n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Toliara me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Toliara los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Toliara se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Toliara correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Toliara para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Toliara y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Toliara la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Toliara de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Toliara de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Toliara la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Toliara en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Toliara contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Toliara salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Toliara que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Toliara la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Toliara pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Toliara la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Toliara de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Toliara los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Toliara energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Toliara actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Toliara de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Toliara la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Toliara medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Toliara los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Toliara por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Toliara en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Toliara la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Toliara r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Toliara se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Toliara y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Toliara marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Toliara la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Toliara con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Toliara los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Toliara de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Toliara la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Toliara decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Toliara se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Toliara ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Toliara de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Toliara consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Toliara concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,Toliara la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,Toliara que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,Toliara disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,Toliara en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,Toliara que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,Toliara lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,Toliara proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,Toliara y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,Toliara la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,Toliara sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,Toliara en la lado de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
76,Toliara ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
