,verse,terminacion
0,East Honolulu load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,East Honolulu ### load model,"[<'mo':cV>, <'del':cVc>]"
2,East Honolulu nte en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,East Honolulu de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,East Honolulu si debería,"[<'de':cV>, <'be':cV>, <'rí':cV>, <'a':V>]"
5,East Honolulu las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
6,East Honolulu la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
7,East Honolulu de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
8,East Honolulu de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
9,East Honolulu de nuestro parte,"[<'par':cVc>, <'te':cV>]"
10,East Honolulu de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
11,East Honolulu la deferencia,"[<'de':cV>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
12,East Honolulu de los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
13,East Honolulu los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
14,East Honolulu más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
15,East Honolulu de la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,East Honolulu composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
17,East Honolulu la carta de esta,"[<'es':Vs>, <'ta':cV>]"
18,East Honolulu un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
19,East Honolulu de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
20,East Honolulu como un carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
21,East Honolulu de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
22,East Honolulu de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
23,East Honolulu de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
24,East Honolulu calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
25,East Honolulu la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
26,East Honolulu n su presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
27,East Honolulu el mercado pero,"[<'pe':cV>, <'ro':cV>]"
28,East Honolulu de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
29,East Honolulu de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
30,East Honolulu de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
31,East Honolulu de la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
32,East Honolulu través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,East Honolulu de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,East Honolulu estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
35,East Honolulu y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
36,East Honolulu un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
37,East Honolulu sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
38,East Honolulu el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
39,East Honolulu se pueden marcha,"[<'mar':cVc>, <'cha':ccV>]"
40,East Honolulu de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
41,East Honolulu nible en el carbón,"[<'car':cVc>, <'bón':cVc>]"
42,East Honolulu de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
43,East Honolulu y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
44,East Honolulu en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
45,East Honolulu de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
46,East Honolulu la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,East Honolulu al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
48,East Honolulu definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
49,East Honolulu de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
50,East Honolulu de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
51,East Honolulu de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
52,East Honolulu con el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
53,East Honolulu la de la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
54,East Honolulu los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
55,East Honolulu co en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
56,East Honolulu a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
57,East Honolulu entre la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
58,East Honolulu de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
59,East Honolulu de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
60,East Honolulu de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
61,East Honolulu en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
62,East Honolulu ción en la cauta,"[<'cau':cVv>, <'ta':cV>]"
63,East Honolulu y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
64,East Honolulu la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
65,East Honolulu se desarrollan,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llan':ccVc>]"
66,East Honolulu la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
67,East Honolulu las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
68,East Honolulu r para mayor,"[<'ma':cV>, <'yor':cVc>]"
69,East Honolulu aumento del clima,"[<'cli':ccv>, <'ma':cV>]"
70,East Honolulu clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
71,East Honolulu consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
72,East Honolulu para despector,"[<'des':cVs>, <'pec':cVc>, <'tor':cVc>]"
73,East Honolulu de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
74,East Honolulu de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
75,East Honolulu de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
76,East Honolulu de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
77,East Honolulu por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
78,East Honolulu xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
79,East Honolulu la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
80,East Honolulu de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
81,East Honolulu son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
