,verse,terminacion
0,Teguise del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Teguise países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Teguise los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Teguise partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Teguise de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Teguise para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Teguise a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Teguise contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Teguise las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Teguise de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Teguise de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Teguise sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Teguise es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Teguise ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Teguise contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Teguise guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Teguise la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Teguise aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Teguise en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Teguise diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Teguise a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Teguise n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Teguise me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Teguise los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Teguise se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Teguise correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Teguise para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Teguise y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Teguise la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Teguise de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Teguise de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Teguise la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
