,endecasílabo
0,Invercargill proyecto la actividad
1,Invercargill en la recursosidad
2,Invercargill de entre el parto del mismo
3,Invercargill ural de los países
4,Invercargill los países de nuestro
5,Invercargill los s en el carbono
6,Invercargill la alternción de la salud
7,Invercargill as en el sistema almo
8,Invercargill nte de la comperación
9,Invercargill márido de la carta
10,Invercargill es un siglo xx estos
11,Invercargill de las concentraciones
12,Invercargill consumo en la segunda
13,Invercargill de la función de carbón
14,Invercargill calentamiento mientras
15,Invercargill las nubes del proceso
16,Invercargill la base de la mayor
17,Invercargill la mituda en la unfcca
18,Invercargill te de los combustibles
19,Invercargill de algunos importantes
20,Invercargill ntuad para diversidad
21,Invercargill es el mercado pero
22,Invercargill de la emisión de emisión
23,Invercargill es de algunos países
24,Invercargill compensario a la intersión
25,Invercargill carbona en la energía
26,Invercargill e la nueva alta al nivel
27,Invercargill en la inercia de efectos
28,Invercargill re en la emisión de todos
29,Invercargill el que debe el mercado
30,Invercargill considerable al siglo
31,Invercargill lo que hay que se viere
32,Invercargill el estado de cumbre
33,Invercargill de cumbre de la ommera
34,Invercargill en la contaminación
35,Invercargill de las concentraciones
36,Invercargill los países de efectos
37,Invercargill los periodos de calor
38,Invercargill calor de los países
39,Invercargill e medidas permiten
40,Invercargill permiten de la tierra
41,Invercargill de la temperatura
42,Invercargill contribución en la esta
43,Invercargill de la temperatura
44,Invercargill los neoliberales
45,Invercargill io de la contribución
46,Invercargill timo en la sopirticad
47,Invercargill general del progreso
48,Invercargill se se puede ser tener
49,Invercargill umbre al calentamiento
50,Invercargill ado de la sociedad
51,Invercargill en la temperatura
52,Invercargill de la temperatura
53,Invercargill s de esta poderpera
54,Invercargill n las concentraciones
55,Invercargill la lucha de ser alta
56,Invercargill el paso de la guerra
57,Invercargill ente a la seguridad
58,Invercargill de las temperaturas
59,Invercargill ición de su procisa
60,Invercargill por la temperatura
61,Invercargill e que se pode para
62,Invercargill a un forzamiento también
63,Invercargill de la forma de casa
64,Invercargill consumo de emisiones
65,Invercargill de emisiones de gases
66,Invercargill se desarrollan casa
67,Invercargill e a mucha marca descual
68,Invercargill para mayor aumento
69,Invercargill del mar de los países
70,Invercargill consideración para
71,Invercargill inda de las palieras
72,Invercargill cuentia de la producción
