,endecasílabo
0,Invercargill producto en el proyecto
1,Invercargill contra la compromisa
2,Invercargill carbono a la producción
3,Invercargill en el temperatura
4,Invercargill su propia de la propia
5,Invercargill el mar se desarrolla
6,Invercargill parte de la producción
7,Invercargill alto de la comprensión
8,Invercargill problema de reducir
9,Invercargill estado a los procesos
10,Invercargill como la propia como
11,Invercargill como la contra el cambio
12,Invercargill contra la propia contra
13,Invercargill el cambio climático
14,Invercargill el cambio climático
15,Invercargill contra la compromisa
16,Invercargill la salud de la contrar
17,Invercargill contra las emisiones
18,Invercargill se producir el cambio
19,Invercargill el cambio climático
20,Invercargill cambio climático está
21,Invercargill climático está contra
22,Invercargill contrar la concentración
23,Invercargill contra la compromisa
24,Invercargill menos de la comprensión
25,Invercargill sobre la compromisa
26,Invercargill ser en la compromiso
27,Invercargill permitado en la propia
28,Invercargill contra las emisiones
29,Invercargill estado contra el cambio
30,Invercargill el cambio climático
31,Invercargill problema de la comprar
32,Invercargill el contral de la propia
33,Invercargill estado en el proceso
34,Invercargill contrar con la estrategia
35,Invercargill la cual con la producción
36,Invercargill la propia climática
37,Invercargill estado en la comprensión
38,Invercargill permitan para el cambio
39,Invercargill de carbono a la propia
40,Invercargill el cambio climático
41,Invercargill sobre la economía
42,Invercargill sobre la capacidad
43,Invercargill producción de la compra
44,Invercargill de la compra de cambio
45,Invercargill permitado en la propia
46,Invercargill propia de contra el cambio
47,Invercargill producto de la contrar
48,Invercargill las contrabulidades
49,Invercargill es de la concentración
50,Invercargill parte de la producción
51,Invercargill climático es la propia
52,Invercargill la propia contra el cambio
53,Invercargill en el temperatura
54,Invercargill estado se producir
55,Invercargill el contrado en la propia
56,Invercargill contra la compromisa
57,Invercargill medio de la demanda
58,Invercargill la contra el combustible
59,Invercargill es proceso de cambio
60,Invercargill la mayor actividad
61,Invercargill permitado en la propia
62,Invercargill a la temperatura
63,Invercargill de la temperatura
64,Invercargill parte de la producción
65,Invercargill de las contribuciones
66,Invercargill capa de compromiso
67,Invercargill la propia compromiso
68,Invercargill compromiso de contra
69,Invercargill contra la compromisa
70,Invercargill el mar en la producción
71,Invercargill producción de la compra
72,Invercargill de carbono a la propia
73,Invercargill contra la concentración
74,Invercargill contrar la compromisa
75,Invercargill la largo de la propia
