,verse,terminacion
0,New Plymouth proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,New Plymouth de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
2,New Plymouth entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,New Plymouth parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
4,New Plymouth los países contigo,"[<'con':cVc>, <'ti':cv>, <'go':cV>]"
5,New Plymouth eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,New Plymouth los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
7,New Plymouth la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
8,New Plymouth de los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
9,New Plymouth es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
10,New Plymouth de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
11,New Plymouth consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
12,New Plymouth carbón en la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
13,New Plymouth calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
14,New Plymouth proceso de la empiente,"[<'em':Vc>, <'pien':cvVc>, <'te':cV>]"
15,New Plymouth estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,New Plymouth la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,New Plymouth la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,New Plymouth de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
19,New Plymouth pero la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,New Plymouth de emisión y incluyen,"[<'in':vc>, <'clu':ccv>, <'yen':cVc>]"
21,New Plymouth en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
22,New Plymouth el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
23,New Plymouth considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
24,New Plymouth siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
25,New Plymouth xx los estados desde,"[<'des':cVs>, <'de':cV>]"
26,New Plymouth hay que se viere para,"[<'pa':cV>, <'ra':cV>]"
27,New Plymouth se viere para el solo,"[<'so':sV>, <'lo':cV>]"
28,New Plymouth desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
29,New Plymouth el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
30,New Plymouth de la ommera cubierta,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>]"
31,New Plymouth en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
32,New Plymouth de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
33,New Plymouth los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,New Plymouth es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,New Plymouth sobre el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
36,New Plymouth conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
37,New Plymouth los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,New Plymouth calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,New Plymouth su porque tu terrente,"[<'te':cV>, <'rren':ccVc>, <'te':cV>]"
40,New Plymouth las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
41,New Plymouth sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
42,New Plymouth los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,New Plymouth procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
44,New Plymouth general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,New Plymouth se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
46,New Plymouth calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
47,New Plymouth temperatura medio,"[<'me':cV>, <'dio':cvV>]"
48,New Plymouth albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
49,New Plymouth de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,New Plymouth el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
51,New Plymouth la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
52,New Plymouth de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
53,New Plymouth por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,New Plymouth pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
55,New Plymouth un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
56,New Plymouth también es muy probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
57,New Plymouth forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,New Plymouth consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,New Plymouth emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
60,New Plymouth a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
61,New Plymouth descual de la cumpira,"[<'cum':cvc>, <'pi':cv>, <'ra':cV>]"
62,New Plymouth para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
63,New Plymouth podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
64,New Plymouth el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
