,verse,terminacion
0,Curepipe proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Curepipe aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Curepipe de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Curepipe los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Curepipe los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Curepipe la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Curepipe nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Curepipe amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Curepipe el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Curepipe un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Curepipe márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Curepipe un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Curepipe de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Curepipe consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Curepipe en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Curepipe de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Curepipe calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Curepipe las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Curepipe la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Curepipe la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Curepipe te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Curepipe actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Curepipe de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Curepipe ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Curepipe el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Curepipe de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Curepipe compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Curepipe carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Curepipe re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Curepipe considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Curepipe al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Curepipe lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Curepipe especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Curepipe de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Curepipe de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Curepipe los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Curepipe los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Curepipe calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Curepipe permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
