,endecasílabo
0,Saint-Benoît ### load libraries
1,Saint-Benoît de la conferencia
2,Saint-Benoît de la contribución
3,Saint-Benoît mayor política
4,Saint-Benoît y la concentración
5,Saint-Benoît de la compromiso
6,Saint-Benoît la estado de cambio
7,Saint-Benoît en la concentración
8,Saint-Benoît de la compra de esta
9,Saint-Benoît por la compromisa
10,Saint-Benoît de la conferencia
11,Saint-Benoît en la concentración
12,Saint-Benoît de la compromisa
13,Saint-Benoît el temperatura
14,Saint-Benoît contra la demanda
15,Saint-Benoît a la concentración
16,Saint-Benoît de la compromisa
17,Saint-Benoît en la compromisa
18,Saint-Benoît de la compromisa
19,Saint-Benoît en la concentración
20,Saint-Benoît contra las procesos
21,Saint-Benoît propia de la propia
22,Saint-Benoît mar se desarrolla
23,Saint-Benoît de la concentración
24,Saint-Benoît mayor producida
25,Saint-Benoît de la capacidad
26,Saint-Benoît por la concentración
27,Saint-Benoît de la estrategía
28,Saint-Benoît en la concentración
29,Saint-Benoît a de la estratora
30,Saint-Benoît estado en el cambio
31,Saint-Benoît de la concentración
32,Saint-Benoît de la compromisa
33,Saint-Benoît en la compromisa
34,Saint-Benoît de la contribución
35,Saint-Benoît en la compromiso
36,Saint-Benoît esta mayor parte
37,Saint-Benoît de la consecuencia
38,Saint-Benoît contra la demanda
39,Saint-Benoît de la concentración
40,Saint-Benoît de la concentración
41,Saint-Benoît de la compromiso
42,Saint-Benoît esta mayor parte
43,Saint-Benoît parte de la salud
44,Saint-Benoît de la concentración
45,Saint-Benoît de la compromisa
46,Saint-Benoît esta las problemas
47,Saint-Benoît cambio climático
48,Saint-Benoît parte de la capa
49,Saint-Benoît de la contra el cambio
50,Saint-Benoît de la contra el cambio
51,Saint-Benoît de la concentración
52,Saint-Benoît de la compromisa
53,Saint-Benoît de la contribución
54,Saint-Benoît producir el cambio
55,Saint-Benoît cambio climático
56,Saint-Benoît esta mayor parte
57,Saint-Benoît de la contra el cambio
58,Saint-Benoît esta contra el medio
59,Saint-Benoît la contra un proyecto
60,Saint-Benoît de la concentración
61,Saint-Benoît de la compromiso
62,Saint-Benoît e la concentración
