,verse,terminacion
0,Fenoarivo Atsinanana almo,"[<'al':Vc>, <'mo':cV>]"
1,Fenoarivo Atsinanana amplia,"[<'am':Vc>, <'plia':ccvV>]"
2,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
3,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
4,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
5,Fenoarivo Atsinanana actual,"[<'ac':Vc>, <'tual':cvVc>]"
6,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
7,Fenoarivo Atsinanana actual,"[<'ac':Vc>, <'tual':cvVc>]"
8,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
9,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
10,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
11,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
12,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
13,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
14,Fenoarivo Atsinanana actual,"[<'ac':Vc>, <'tual':cvVc>]"
15,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
16,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
17,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
18,Fenoarivo Atsinanana antes,"[<'an':Vc>, <'tes':cVs>]"
19,Fenoarivo Atsinanana estar,"[<'es':Vs>, <'tar':cVc>]"
20,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
21,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
22,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
23,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
24,Fenoarivo Atsinanana ante,"[<'an':Vc>, <'te':cV>]"
25,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
26,Fenoarivo Atsinanana estos,"[<'es':Vs>, <'tos':cVs>]"
27,Fenoarivo Atsinanana eren,"[<'e':V>, <'ren':cVc>]"
28,Fenoarivo Atsinanana agua,"[<'a':V>, <'gua':cvV>]"
29,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
30,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
31,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
32,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
33,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
34,Fenoarivo Atsinanana ante,"[<'an':Vc>, <'te':cV>]"
35,Fenoarivo Atsinanana a una,"[<'u':v>, <'na':cV>]"
36,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
37,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
38,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
39,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
40,Fenoarivo Atsinanana aler,"[<'a':V>, <'ler':cVc>]"
41,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
42,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
43,Fenoarivo Atsinanana estos,"[<'es':Vs>, <'tos':cVs>]"
44,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
45,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
46,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
47,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
48,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
49,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
50,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
51,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
52,Fenoarivo Atsinanana altas,"[<'al':Vc>, <'tas':cVs>]"
53,Fenoarivo Atsinanana ambre,"[<'am':Vc>, <'bre':ccV>]"
54,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
55,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
56,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
57,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
58,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
59,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
60,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
61,Fenoarivo Atsinanana esa,"[<'e':V>, <'sa':sV>]"
62,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
63,Fenoarivo Atsinanana amplias,"[<'am':Vc>, <'plias':ccvVs>]"
64,Fenoarivo Atsinanana orden,"[<'or':Vc>, <'den':cVc>]"
65,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
66,Fenoarivo Atsinanana antiar,"[<'an':Vc>, <'tiar':cvVc>]"
67,Fenoarivo Atsinanana eran,"[<'e':V>, <'ran':cVc>]"
68,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
69,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
70,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
71,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
72,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
73,Fenoarivo Atsinanana amplios,"[<'am':Vc>, <'plios':ccvVs>]"
74,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
75,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
76,Fenoarivo Atsinanana amplias,"[<'am':Vc>, <'plias':ccvVs>]"
77,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
78,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
79,Fenoarivo Atsinanana altas,"[<'al':Vc>, <'tas':cVs>]"
80,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
81,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
82,Fenoarivo Atsinanana altas,"[<'al':Vc>, <'tas':cVs>]"
83,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
84,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
85,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
86,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
87,Fenoarivo Atsinanana emple,"[<'em':Vc>, <'ple':ccV>]"
88,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
89,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
90,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
91,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
92,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
93,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
94,Fenoarivo Atsinanana aso,"[<'a':V>, <'so':sV>]"
95,Fenoarivo Atsinanana otro,"[<'o':V>, <'tro':ccV>]"
96,Fenoarivo Atsinanana agua,"[<'a':V>, <'gua':cvV>]"
97,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
98,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
99,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
100,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
101,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
102,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
103,Fenoarivo Atsinanana altas,"[<'al':Vc>, <'tas':cVs>]"
104,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
105,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
106,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
107,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
108,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
109,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
110,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
111,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
112,Fenoarivo Atsinanana a una,"[<'u':v>, <'na':cV>]"
113,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
114,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
115,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
116,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
117,Fenoarivo Atsinanana a una,"[<'u':v>, <'na':cV>]"
118,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
119,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
120,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
121,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
122,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
123,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
124,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
125,Fenoarivo Atsinanana ante,"[<'an':Vc>, <'te':cV>]"
126,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
127,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
128,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
129,Fenoarivo Atsinanana agua,"[<'a':V>, <'gua':cvV>]"
130,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
131,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
132,Fenoarivo Atsinanana altar,"[<'al':Vc>, <'tar':cVc>]"
133,Fenoarivo Atsinanana a una,"[<'u':v>, <'na':cV>]"
134,Fenoarivo Atsinanana actual,"[<'ac':Vc>, <'tual':cvVc>]"
135,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
136,Fenoarivo Atsinanana estar,"[<'es':Vs>, <'tar':cVc>]"
137,Fenoarivo Atsinanana uso,"[<'u':v>, <'so':sV>]"
138,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
139,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
140,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
141,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
142,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
143,Fenoarivo Atsinanana está,"[<'es':Vs>, <'tá':cV>]"
144,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
145,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
146,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
147,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
148,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
149,Fenoarivo Atsinanana estar,"[<'es':Vs>, <'tar':cVc>]"
150,Fenoarivo Atsinanana alb,"[<'a':V>, <'lb':cc>]"
151,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
152,Fenoarivo Atsinanana amos,"[<'a':V>, <'mos':cVs>]"
153,Fenoarivo Atsinanana antia,"[<'an':Vc>, <'tia':cvV>]"
154,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
155,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
156,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
157,Fenoarivo Atsinanana acción,"[<'ac':Vc>, <'ción':cvVc>]"
158,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
159,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
160,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
161,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
162,Fenoarivo Atsinanana así,"[<'a':V>, <'sí':sV>]"
163,Fenoarivo Atsinanana a ellas,"[<'e':V>, <'llas':ccVs>]"
164,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
165,Fenoarivo Atsinanana altas,"[<'al':Vc>, <'tas':cVs>]"
166,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
167,Fenoarivo Atsinanana era,"[<'e':V>, <'ra':cV>]"
168,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
169,Fenoarivo Atsinanana orio,"[<'o':V>, <'rio':cvV>]"
170,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
171,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
172,Fenoarivo Atsinanana otro,"[<'o':V>, <'tro':ccV>]"
173,Fenoarivo Atsinanana auto,"[<'au':Vv>, <'to':cV>]"
174,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
175,Fenoarivo Atsinanana ojos,"[<'o':V>, <'jos':cVs>]"
176,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
177,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
178,Fenoarivo Atsinanana otro,"[<'o':V>, <'tro':ccV>]"
179,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
180,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
181,Fenoarivo Atsinanana actual,"[<'ac':Vc>, <'tual':cvVc>]"
182,Fenoarivo Atsinanana a una,"[<'u':v>, <'na':cV>]"
183,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
184,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
185,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
186,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
187,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
188,Fenoarivo Atsinanana amor,"[<'a':V>, <'mor':cVc>]"
189,Fenoarivo Atsinanana enfrig,"[<'en':Vc>, <'frig':ccvc>]"
190,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
191,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
192,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
193,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
194,Fenoarivo Atsinanana estos,"[<'es':Vs>, <'tos':cVs>]"
195,Fenoarivo Atsinanana aumó,"[<'au':Vv>, <'mó':cV>]"
196,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
197,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
198,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
199,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
200,Fenoarivo Atsinanana así,"[<'a':V>, <'sí':sV>]"
201,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
202,Fenoarivo Atsinanana algo,"[<'al':Vc>, <'go':cV>]"
203,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
204,Fenoarivo Atsinanana otras,"[<'o':V>, <'tras':ccVs>]"
205,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
206,Fenoarivo Atsinanana así,"[<'a':V>, <'sí':sV>]"
207,Fenoarivo Atsinanana alta,"[<'al':Vc>, <'ta':cV>]"
208,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
209,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
210,Fenoarivo Atsinanana así,"[<'a':V>, <'sí':sV>]"
211,Fenoarivo Atsinanana alma,"[<'al':Vc>, <'ma':cV>]"
212,Fenoarivo Atsinanana años,"[<'a':V>, <'ños':cVs>]"
213,Fenoarivo Atsinanana están,"[<'es':Vs>, <'tán':cVc>]"
214,Fenoarivo Atsinanana estos,"[<'es':Vs>, <'tos':cVs>]"
215,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
216,Fenoarivo Atsinanana a esta,"[<'es':Vs>, <'ta':cV>]"
217,Fenoarivo Atsinanana albo,"[<'al':Vc>, <'bo':cV>]"
218,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
219,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
220,Fenoarivo Atsinanana esta,"[<'es':Vs>, <'ta':cV>]"
221,Fenoarivo Atsinanana este,"[<'es':Vs>, <'te':cV>]"
222,Fenoarivo Atsinanana onu,"[<'o':V>, <'nu':cv>]"
223,Fenoarivo Atsinanana otra,"[<'o':V>, <'tra':ccV>]"
224,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
225,Fenoarivo Atsinanana estas,"[<'es':Vs>, <'tas':cVs>]"
226,Fenoarivo Atsinanana una,"[<'u':v>, <'na':cV>]"
227,Fenoarivo Atsinanana albo,"[<'al':Vc>, <'bo':cV>]"
228,Fenoarivo Atsinanana entre,"[<'en':Vc>, <'tre':ccV>]"
