,verse,terminacion
0,Santa Cruz de Tenerife ### load,"[<'lo':cV>, <'ad':Vc>]"
1,Santa Cruz de Tenerife ### load,"[<'lo':cV>, <'ad':Vc>]"
2,Santa Cruz de Tenerife Predict,"[<'Pre':ccV>, <'di':cv>, <'ct':cc>]"
3,Santa Cruz de Tenerife el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
4,Santa Cruz de Tenerife el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
5,Santa Cruz de Tenerife problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
6,Santa Cruz de Tenerife la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
7,Santa Cruz de Tenerife de cambio,"[<'cam':cVc>, <'bio':cvV>]"
8,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
9,Santa Cruz de Tenerife el contrado,"[<'con':cVc>, <'tra':ccV>, <'do':cV>]"
10,Santa Cruz de Tenerife el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
11,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
12,Santa Cruz de Tenerife modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
13,Santa Cruz de Tenerife su propia,"[<'pro':ccV>, <'pia':cvV>]"
14,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
15,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
16,Santa Cruz de Tenerife ha contral,"[<'con':cVc>, <'tral':ccVc>]"
17,Santa Cruz de Tenerife en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
18,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
19,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
20,Santa Cruz de Tenerife problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
21,Santa Cruz de Tenerife reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
22,Santa Cruz de Tenerife la salud,"[<'sa':sV>, <'lud':cvc>]"
23,Santa Cruz de Tenerife producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
24,Santa Cruz de Tenerife medida,"[<'me':cV>, <'di':cv>, <'da':cV>]"
25,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
26,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
27,Santa Cruz de Tenerife la contrar,"[<'con':cVc>, <'trar':ccVc>]"
28,Santa Cruz de Tenerife la capa,"[<'ca':cV>, <'pa':cV>]"
29,Santa Cruz de Tenerife es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
31,Santa Cruz de Tenerife la contrar,"[<'con':cVc>, <'trar':ccVc>]"
32,Santa Cruz de Tenerife la salud,"[<'sa':sV>, <'lud':cvc>]"
33,Santa Cruz de Tenerife la contrar,"[<'con':cVc>, <'trar':ccVc>]"
34,Santa Cruz de Tenerife el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
35,Santa Cruz de Tenerife producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
36,Santa Cruz de Tenerife está contra,"[<'con':cVc>, <'tra':ccV>]"
37,Santa Cruz de Tenerife esta mayor,"[<'ma':cV>, <'yor':cVc>]"
38,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
39,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Santa Cruz de Tenerife producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
41,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
42,Santa Cruz de Tenerife en la propia,"[<'pro':ccV>, <'pia':cvV>]"
43,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
45,Santa Cruz de Tenerife problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
46,Santa Cruz de Tenerife la comprar,"[<'com':cVc>, <'prar':ccVc>]"
47,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
48,Santa Cruz de Tenerife el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
49,Santa Cruz de Tenerife demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
50,Santa Cruz de Tenerife la contrar,"[<'con':cVc>, <'trar':ccVc>]"
51,Santa Cruz de Tenerife el promedio,"[<'pro':ccV>, <'me':cV>, <'dio':cvV>]"
52,Santa Cruz de Tenerife la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
53,Santa Cruz de Tenerife la propia,"[<'pro':ccV>, <'pia':cvV>]"
54,Santa Cruz de Tenerife permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
55,Santa Cruz de Tenerife a la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Santa Cruz de Tenerife procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
57,Santa Cruz de Tenerife producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
58,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
59,Santa Cruz de Tenerife de cambio,"[<'cam':cVc>, <'bio':cvV>]"
60,Santa Cruz de Tenerife en la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Santa Cruz de Tenerife el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
62,Santa Cruz de Tenerife la compra,"[<'com':cVc>, <'pra':ccV>]"
