,verse,terminacion
0,Paraparaumu ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Paraparaumu la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Paraparaumu de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Paraparaumu de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Paraparaumu entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Paraparaumu países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Paraparaumu contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Paraparaumu eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Paraparaumu de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Paraparaumu marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Paraparaumu los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Paraparaumu de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Paraparaumu de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Paraparaumu es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Paraparaumu la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Paraparaumu s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Paraparaumu de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Paraparaumu la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Paraparaumu nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Paraparaumu estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Paraparaumu de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Paraparaumu para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Paraparaumu gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Paraparaumu la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Paraparaumu de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Paraparaumu la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Paraparaumu la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Paraparaumu en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Paraparaumu el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Paraparaumu que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Paraparaumu el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Paraparaumu cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Paraparaumu en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Paraparaumu s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Paraparaumu es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Paraparaumu de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Paraparaumu medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Paraparaumu la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Paraparaumu del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Paraparaumu la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Paraparaumu de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Paraparaumu de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Paraparaumu los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
