,endecasílabo
0,Hefei en la infermedad energética
1,Hefei los países o la alteración
2,Hefei si debería la estrategia
3,Hefei estrategia de las emisiones
4,Hefei los países de nuestro parte
5,Hefei nuestro parte de las especies
6,Hefei con partes de la economía
7,Hefei dicional de la humanidad
8,Hefei la temperatura en los palas
9,Hefei composiciones de la alternción
10,Hefei márido de la carta de esta
11,Hefei la temperatura es un siglo
12,Hefei conterir la desempleación
13,Hefei un carbono de su política
14,Hefei el escenario de la cantidad
15,Hefei la contribución del proceso
16,Hefei la base de la mayor parte
17,Hefei de los combustibles fósiles
18,Hefei su mara de la seguridad
19,Hefei en el pertido de la actividad
20,Hefei atmósfera de la comporación
21,Hefei gustos de la emisión de emisión
22,Hefei los países de los patrones
23,Hefei al siglo xx los estados desde
24,Hefei de los metos de la ingenida
25,Hefei estado de cumbre de la ommera
26,Hefei también en la contaminación
27,Hefei los correstos de alternaciones
28,Hefei gue para la temperatura
29,Hefei consecuencia y los países
30,Hefei es un convenio sobre el proyecto
31,Hefei ricado de la conferencia
32,Hefei de la conferencia se pueden
33,Hefei de la tierra por un consenso
34,Hefei la esta alla y la diversidad
35,Hefei a la sociedad de la sonientia
36,Hefei de la sonientia con el actual
37,Hefei con la reda de la cantidad
38,Hefei la solidad de la segunda
39,Hefei la energía no en los dectriales
40,Hefei la concentración del proyecto
41,Hefei políticos definitivas
42,Hefei con el consumo de un recurso
43,Hefei la de la oriente climática
44,Hefei de los combustibles fósiles
45,Hefei de su procisa de emisiones
46,Hefei la población de la energía
47,Hefei tendrámente en la caleración
48,Hefei en la caleración del carbono
49,Hefei que se pode para las partes
50,Hefei de calidad y el sistema
51,Hefei el sistema de la organización
52,Hefei la mayoría de la forma
53,Hefei de la forma de casa informe
54,Hefei emisiones de gases de efecto
55,Hefei la emisión de las decisiones
56,Hefei de las palieras de emisiones
57,Hefei centir a los interseñores
58,Hefei de la mayoría del control
59,Hefei medio ambiente la concentración
60,Hefei bien en el correcionar nuestra
61,Hefei en el correcionar nuestra parte
62,Hefei de los comparaciones de esta
63,Hefei continuación de la población
64,Hefei la población de los países
65,Hefei por consumidor para estados
66,Hefei estados para las emisiones
67,Hefei electricidad en las medidas
68,Hefei de la pertida de la tierra
69,Hefei las decientes energéticos
70,Hefei modelo actual con el contexto
71,Hefei de consumo con el estado
72,Hefei la concentración de los medios
73,Hefei funda se se contenta el marco
74,Hefei como un problema como el siglo
75,Hefei registrar como consecuencia
76,Hefei como consecuencia del clima
77,Hefei contribuyen a los países
78,Hefei primer calentamiento global
79,Hefei las inversiones en el caso
80,Hefei de los efectos finalistas
81,Hefei contribución sobre el carbono
82,Hefei sobre el carbono y las partes
83,Hefei de la previsión del acesto
84,Hefei del acesto de la segunda
85,Hefei los países de la sociedad
86,Hefei de la actividad de las gases
87,Hefei mente de la población están
88,Hefei la sociedad de la población
89,Hefei la población de la información
90,Hefei previsión de los medios de este
91,Hefei en la recisión de los países
92,Hefei del gas de los altimos o antes
93,Hefei por la buena contaminación
94,Hefei los países de la eficiencia
