,verse,terminacion
0,Hefei el proyecto de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
1,Hefei permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Hefei en el proyecto en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
3,Hefei en el proceso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Hefei la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
5,Hefei el contrado de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
6,Hefei la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Hefei las procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
8,Hefei de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
9,Hefei los modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
10,Hefei la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
11,Hefei de la propia de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
12,Hefei ha contral de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
13,Hefei provocado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
14,Hefei el cambio climático en la propia,"[<'pro':ccV>, <'pia':cvV>]"
15,Hefei permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
16,Hefei en la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
17,Hefei la propia de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
18,Hefei permitado en la compromitad,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'tad':cVc>]"
19,Hefei mayor parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
20,Hefei por el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
21,Hefei de carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Hefei permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Hefei la contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
24,Hefei a los procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
25,Hefei producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
26,Hefei medida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Hefei las problemas de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
28,Hefei propia como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
29,Hefei la concentración de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
30,Hefei la capa de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
31,Hefei el cambio climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
32,Hefei la compra de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
33,Hefei la contrar con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
34,Hefei permitado en las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
35,Hefei permitado en el petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
36,Hefei en el petróleo y la propia,"[<'pro':ccV>, <'pia':cvV>]"
37,Hefei las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
38,Hefei carbono y la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Hefei cambio climático está contra,"[<'con':cVc>, <'tra':ccV>]"
40,Hefei producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
41,Hefei la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Hefei la compromisa climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
43,Hefei de carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
44,Hefei permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
45,Hefei la propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
46,Hefei producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,Hefei la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
48,Hefei compromitad de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
49,Hefei contra el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
50,Hefei las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
51,Hefei de la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
52,Hefei permitado en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
53,Hefei producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
54,Hefei de la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
55,Hefei demanda de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
56,Hefei compromisa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Hefei compromiso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
58,Hefei el promedio de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
59,Hefei la conferencia de la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
60,Hefei la capacidad de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
61,Hefei procesos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
62,Hefei en la propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Hefei el proyecto de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
64,Hefei la compra de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
65,Hefei la capa de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
66,Hefei el proceso de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
67,Hefei el tendero de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
68,Hefei problema de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Hefei la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
70,Hefei se producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
71,Hefei de la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
72,Hefei problema de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
73,Hefei la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Hefei compromiso de esta población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,Hefei el cambio climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
76,Hefei la propia de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
77,Hefei de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
78,Hefei la compromisa de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
79,Hefei en el contrado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
80,Hefei producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
81,Hefei cambio climático es proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
82,Hefei el cambio climático en la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
83,Hefei comprensión de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
