,verse,terminacion
0,Ponta Delgada ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Ponta Delgada la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Ponta Delgada de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Ponta Delgada de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Ponta Delgada entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Ponta Delgada países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Ponta Delgada contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Ponta Delgada eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Ponta Delgada de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Ponta Delgada marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Ponta Delgada los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Ponta Delgada de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Ponta Delgada de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Ponta Delgada es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Ponta Delgada la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Ponta Delgada s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Ponta Delgada de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Ponta Delgada la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Ponta Delgada nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Ponta Delgada estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Ponta Delgada de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Ponta Delgada para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Ponta Delgada gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Ponta Delgada la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Ponta Delgada de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Ponta Delgada la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Ponta Delgada la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Ponta Delgada en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Ponta Delgada el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Ponta Delgada que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Ponta Delgada el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Ponta Delgada cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Ponta Delgada en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Ponta Delgada s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Ponta Delgada es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Ponta Delgada de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Ponta Delgada medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Ponta Delgada la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Ponta Delgada del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Ponta Delgada la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Ponta Delgada de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Ponta Delgada de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Ponta Delgada los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Ponta Delgada para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Ponta Delgada la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Ponta Delgada albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Ponta Delgada de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
47,Ponta Delgada de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
48,Ponta Delgada las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
49,Ponta Delgada lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
50,Ponta Delgada el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
51,Ponta Delgada de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Ponta Delgada que se pode para,"[<'pa':cV>, <'ra':cV>]"
53,Ponta Delgada un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
54,Ponta Delgada de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
55,Ponta Delgada la forma de casa,"[<'ca':cV>, <'sa':sV>]"
56,Ponta Delgada emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
57,Ponta Delgada de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
58,Ponta Delgada desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
59,Ponta Delgada casa de la mayor,"[<'ma':cV>, <'yor':cVc>]"
