,verse,terminacion
0,Omdurman permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
1,Omdurman la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
2,Omdurman la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
3,Omdurman las procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Omdurman de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Omdurman los modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
6,Omdurman la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Omdurman de la propia de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
8,Omdurman ha contral de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
9,Omdurman provocado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
10,Omdurman permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Omdurman la propia de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
12,Omdurman permitado en la compromitad,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'tad':cVc>]"
13,Omdurman entre el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
14,Omdurman mayor parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
15,Omdurman por el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
16,Omdurman de carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Omdurman a menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
18,Omdurman permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
19,Omdurman la contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
20,Omdurman producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
21,Omdurman medida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Omdurman las problemas de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
23,Omdurman propia como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
24,Omdurman la concentración de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
25,Omdurman la capa de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
26,Omdurman la compra de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
27,Omdurman la contrar con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
28,Omdurman permitado en las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Omdurman permitado en el petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
30,Omdurman las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
31,Omdurman carbono y la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
32,Omdurman cambio climático está contra,"[<'con':cVc>, <'tra':ccV>]"
33,Omdurman producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
34,Omdurman la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
35,Omdurman esta contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
36,Omdurman la compromisa climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Omdurman de carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
38,Omdurman permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
39,Omdurman la propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
40,Omdurman producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
41,Omdurman la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
42,Omdurman compromitad de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
43,Omdurman contra el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
44,Omdurman las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
45,Omdurman de la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
46,Omdurman permitado en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
47,Omdurman producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Omdurman de la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
49,Omdurman el contral de la propia contra,"[<'con':cVc>, <'tra':ccV>]"
50,Omdurman demanda de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
51,Omdurman compromisa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
52,Omdurman compromiso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
53,Omdurman la conferencia de la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
54,Omdurman estado de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
55,Omdurman estamos en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
56,Omdurman la capacidad de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
57,Omdurman procesos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
58,Omdurman la compra de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
59,Omdurman la capa de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
60,Omdurman estado con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
61,Omdurman problema de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
62,Omdurman la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
63,Omdurman se producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
64,Omdurman de la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
65,Omdurman problema de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
66,Omdurman la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
67,Omdurman el proyecto de la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
68,Omdurman compromiso de esta población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
69,Omdurman la propia de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
70,Omdurman de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
71,Omdurman estado con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
72,Omdurman la compromisa de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
73,Omdurman producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Omdurman cambio climático es proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
75,Omdurman comprensión de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
76,Omdurman la contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
77,Omdurman la contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
78,Omdurman la propia de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
79,Omdurman esta parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
80,Omdurman de los procesos de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
81,Omdurman la propia de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
82,Omdurman permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
83,Omdurman compra de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
84,Omdurman ser producido a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
85,Omdurman el proceso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
86,Omdurman contra la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
87,Omdurman la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
88,Omdurman esta mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
89,Omdurman permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Omdurman la comprensión de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
91,Omdurman la propia con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
92,Omdurman la compromisa de la capa,"[<'ca':cV>, <'pa':cV>]"
93,Omdurman de carbono en la contrabución,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'ción':cvVc>]"
94,Omdurman los procesos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,Omdurman la producción de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
96,Omdurman superficie de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,Omdurman el mercado de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
98,Omdurman de la compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
99,Omdurman la compromisa de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
