,verse,terminacion
0,Hobart del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Hobart aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Hobart países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Hobart los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Hobart partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Hobart de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Hobart para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Hobart contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Hobart las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Hobart de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Hobart de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Hobart sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Hobart a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Hobart un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Hobart ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Hobart el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Hobart el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Hobart contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Hobart guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Hobart a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Hobart a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Hobart la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Hobart es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Hobart el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Hobart diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Hobart n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Hobart me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Hobart al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Hobart los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Hobart se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Hobart especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Hobart ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Hobart correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Hobart para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Hobart y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Hobart la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Hobart de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Hobart de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Hobart la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Hobart contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Hobart salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
