,verse,terminacion
0,Antsohimbondrona load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Antsohimbondrona ### load model,"[<'mo':cV>, <'del':cVc>]"
2,Antsohimbondrona la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
3,Antsohimbondrona la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
4,Antsohimbondrona la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
5,Antsohimbondrona contra el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
6,Antsohimbondrona en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
7,Antsohimbondrona de la intersidad,"[<'in':vc>, <'ter':cVc>, <'si':sv>, <'dad':cVc>]"
8,Antsohimbondrona la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
9,Antsohimbondrona la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
10,Antsohimbondrona de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
11,Antsohimbondrona la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
12,Antsohimbondrona estado de cambio,"[<'cam':cVc>, <'bio':cvV>]"
13,Antsohimbondrona la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
14,Antsohimbondrona la compra de esta,"[<'es':Vs>, <'ta':cV>]"
15,Antsohimbondrona la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Antsohimbondrona la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
17,Antsohimbondrona la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
18,Antsohimbondrona la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
19,Antsohimbondrona el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
20,Antsohimbondrona de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
21,Antsohimbondrona la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Antsohimbondrona la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Antsohimbondrona la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
