,endecasílabo
0,Berlin ir aumento de los países
1,Berlin los países o la alteración
2,Berlin si debería la estrategia
3,Berlin los países de nuestro parte
4,Berlin nuestro parte de las especies
5,Berlin en los eficientes con partes
6,Berlin con partes de la economía
7,Berlin dicional de la humanidad
8,Berlin e las partes de la biosfera
9,Berlin la temperatura en los palas
10,Berlin composiciones de la alternción
11,Berlin en un forzamiento márido
12,Berlin márido de la carta de esta
13,Berlin la temperatura es un siglo
14,Berlin conterir la desempleación
15,Berlin la contribución del proceso
16,Berlin la base de la mayor parte
17,Berlin de los combustibles fósiles
18,Berlin su mara de la seguridad
19,Berlin gustos de la emisión de emisión
20,Berlin los países de los patrones
21,Berlin de los metos de la ingenida
22,Berlin el especie de los efectos
23,Berlin también en la contaminación
24,Berlin los correstos de alternaciones
25,Berlin gue para la temperatura
26,Berlin consecuencia y los países
27,Berlin ricado de la conferencia
28,Berlin de la conferencia se pueden
29,Berlin de la tierra por un consenso
30,Berlin la esta alla y la diversidad
31,Berlin de la sonientia con el actual
32,Berlin en la aperación de la centra
33,Berlin con la reda de la cantidad
34,Berlin en los procesos de la inversión
35,Berlin estar general del progreso
36,Berlin la solidad de la segunda
37,Berlin ir el amor con los países
38,Berlin la energía no en los dectriales
39,Berlin la concentración del proyecto
40,Berlin umbre al calentamiento global
41,Berlin actividades políticos
42,Berlin políticos definitivas
43,Berlin con el consumo de un recurso
44,Berlin la de la oriente climática
45,Berlin en la temperatura medio
46,Berlin de los combustibles fósiles
47,Berlin ente de la temperatura
48,Berlin ente a la seguridad entre
49,Berlin de su procisa de emisiones
50,Berlin la población de la energía
51,Berlin tendrámente en la caleración
52,Berlin que se pode para las partes
53,Berlin en la cauta de las segundas
54,Berlin de calidad y el sistema
55,Berlin la mayoría de la forma
56,Berlin de la forma de casa informe
57,Berlin la emisión de las decisiones
58,Berlin aumento del clima en la tierra
59,Berlin de las palieras de emisiones
60,Berlin energética en el mercado
61,Berlin centir a los interseñores
62,Berlin de la mayoría del control
63,Berlin medio ambiente la concentración
64,Berlin bien en el correcionar nuestra
65,Berlin de los comparaciones de esta
66,Berlin continuación de la población
67,Berlin la población de los países
68,Berlin por consumidor para estados
69,Berlin de la pertida de la tierra
70,Berlin las decientes energéticos
71,Berlin modelo actual con el contexto
72,Berlin esta el mundo con el contexto
73,Berlin en el estema de consumo
74,Berlin de consumo con el estado
75,Berlin la concentración de los medios
76,Berlin funda se se contenta el marco
77,Berlin como un problema como el siglo
78,Berlin registrar como consecuencia
