,endecasílabo
0,Nadi el proyecto de la concentración
1,Nadi permitado en la compromisa
2,Nadi en el proyecto en la contribución
3,Nadi en el proceso de compromiso
4,Nadi la concentración de la compra
5,Nadi el contrado de la concentración
6,Nadi la concentración de la propia
7,Nadi las procesos de compromiso
8,Nadi de compromiso de carbono
9,Nadi los modelos de compromiso
10,Nadi la concentración de la propia
11,Nadi de la propia de compromiso
12,Nadi ha contral de la concentración
13,Nadi provocado en la compromisa
14,Nadi el cambio climático en la propia
15,Nadi permitado en la concentración
16,Nadi en la concentración de la compra
17,Nadi la propia de la consecuencia
18,Nadi permitado en la compromitad
19,Nadi mayor parte de la producción
20,Nadi por el mar de la consecuencia
21,Nadi de carbono en la concentración
22,Nadi permitado en la compromisa
23,Nadi la contribución de la compra
24,Nadi a los procesos de compromiso
25,Nadi producción de la concentración
26,Nadi medida de la concentración
27,Nadi las problemas de compromiso
28,Nadi propia como la contra el cambio
29,Nadi la concentración de la contrar
30,Nadi la capa de la contra el cambio
31,Nadi el cambio climático es un cambio
32,Nadi la compra de la contra el cambio
33,Nadi la contrar con la concentración
34,Nadi permitado en las emisiones
35,Nadi permitado en el petróleo
36,Nadi en el petróleo y la propia
37,Nadi las emisiones de carbono
38,Nadi carbono y la compromiso
39,Nadi cambio climático está contra
40,Nadi producido en la compromisa
41,Nadi la concentración de la propia
42,Nadi la compromisa climática
43,Nadi de carbono en la compromisa
44,Nadi permitado en la concentración
45,Nadi la propia de la concentración
46,Nadi producción de la concentración
47,Nadi la concentración de la compra
48,Nadi compromitad de la comprensión
49,Nadi contra el cambio climático esta
50,Nadi las emisiones de carbono
51,Nadi de la compra de compromiso
52,Nadi permitado en la compromiso
53,Nadi producido en la compromisa
54,Nadi de la comprar en la producción
55,Nadi demanda de la compromisa
56,Nadi compromisa de compromiso
57,Nadi compromiso de compromiso
58,Nadi el promedio de la conferencia
59,Nadi la conferencia de la estada
60,Nadi la capacidad de carbono
61,Nadi procesos de la concentración
62,Nadi en la propia de la concentración
63,Nadi el proyecto de la concentración
64,Nadi la compra de la concentración
65,Nadi la capa de las emisiones
66,Nadi el proceso de la concentración
67,Nadi el tendero de las emisiones
68,Nadi problema de la concentración
69,Nadi la concentración de la compra
70,Nadi se producirá a la energía
71,Nadi de la contrar la compromisa
72,Nadi problema de la concentración
73,Nadi la concentración de la propia
74,Nadi compromiso de esta población
75,Nadi el cambio climático es la propia
76,Nadi la propia de la contribución
77,Nadi de compromiso de carbono
78,Nadi la compromisa de carbono
79,Nadi en el contrado en la compromisa
80,Nadi producción de la concentración
81,Nadi cambio climático es proceso
82,Nadi el cambio climático en la estado
83,Nadi comprensión de la concentración
84,Nadi la contra el cambio climático
85,Nadi la contra el cambio climático
86,Nadi la propia de la contribución
87,Nadi de los procesos de carbono
88,Nadi la propia de la contribución
89,Nadi en la compromisa de carbono
90,Nadi permitado en la compromisa
91,Nadi compra de carbono a la propia
92,Nadi ser producido a la energía
93,Nadi a la energía de compromiso
94,Nadi es un proceso de compromiso
95,Nadi contra la largo de la propia
96,Nadi la concentración de la propia
97,Nadi permitado en la concentración
98,Nadi la comprensión de la producción
99,Nadi la propia con la compromisa
100,Nadi la compromisa de la capa
101,Nadi de carbono en la contrabución
102,Nadi el estado de la concentración
103,Nadi los procesos de contra el cambio
104,Nadi la producción de la producción
105,Nadi superficie de la producción
106,Nadi de la compromisa de cambio
107,Nadi la compromisa de carbono
108,Nadi carbono de la compromisa
109,Nadi permitado en la compromisa
110,Nadi la contra el cambio climático
111,Nadi se seguir en la contribución
112,Nadi de la estada de compromiso
113,Nadi parte de la temperatura
114,Nadi producción de la capacidad
115,Nadi la propia de la consecuencia
116,Nadi permitado en la compromisa
117,Nadi la concentración de la compra
118,Nadi permitado en la compromisa
119,Nadi de carbono que la comprensión
120,Nadi de la compromisa de deces
121,Nadi de deces con la compromisa
122,Nadi energía en la propia continuar
123,Nadi concentración de la producción
124,Nadi la concentración de la contral
125,Nadi reducción de la consecuencia
126,Nadi contra el mar y la contra el cambio
127,Nadi la propia de la concentración
128,Nadi compromisa como el proceso
129,Nadi el proceso de la compromisa
130,Nadi el proceso de la concentración
131,Nadi fósiles de la contribución
132,Nadi el cambio climático es un combio
133,Nadi permitado en la compromisa
134,Nadi problema de la concentración
135,Nadi contra la cual es el sistema
136,Nadi la producción de la comprensión
137,Nadi permitado en la compromitad
138,Nadi de carbono y el problema
139,Nadi el terreno de la compromisa
140,Nadi de la compromisa de cambio
141,Nadi promedio de la capacidad
142,Nadi la contribución de la compra
143,Nadi la compra de la consecuencia
144,Nadi en la compromisa de carbono
145,Nadi de compromiso de la capa
146,Nadi problema de la concentración
147,Nadi la compromisa de carbono
148,Nadi en la compromisa de carbono
149,Nadi la salud de la concentración
150,Nadi producción de la compromisa
151,Nadi comprensión de las emisiones
152,Nadi la producción de la comprensión
153,Nadi de la comprensión de la propia
154,Nadi esta parte de la compromisa
155,Nadi producción de la consecuencia
156,Nadi la consecuencia de la compra
157,Nadi permitado en la compromisa
158,Nadi la concentración de la compra
159,Nadi producción de la contribución
160,Nadi permitado en la concentración
161,Nadi producción de la contribución
162,Nadi la compromisa de carbono
163,Nadi concentración de la comprensión
164,Nadi en el proceso de la comprensión
165,Nadi en la propia de la concentración
166,Nadi de la compra de la producción
167,Nadi secuedad de la concentración
168,Nadi por una vez más de la contrar
169,Nadi de compromiso de carbono
170,Nadi proceso de la concentración
171,Nadi la concentración de la compra
172,Nadi compromisa de complejidad
173,Nadi complejidad de la estrategia
174,Nadi permitado en la compromisa
175,Nadi la contra el cambio climático
176,Nadi producto de la concentración
177,Nadi producción de la compromisa
178,Nadi la consecuencia de la contrar
179,Nadi de la contrar la compromisa
180,Nadi se desarrollar el proceso
