,endecasílabo
0,Port-Vila producto en el proyecto
1,Port-Vila el proyecto de la tierra
2,Port-Vila contra la compromisa
3,Port-Vila carbono a la producción
4,Port-Vila su propia de la propia
5,Port-Vila parte de la producción
6,Port-Vila el mar de la consecuencia
7,Port-Vila problema de reducir
8,Port-Vila como la propia como
9,Port-Vila como la contra el cambio
10,Port-Vila contra la propia contra
11,Port-Vila contra la compromisa
12,Port-Vila la salud de la contrar
13,Port-Vila el sistema climático
14,Port-Vila contra las emisiones
15,Port-Vila emisiones de carbono
16,Port-Vila se producir el cambio
17,Port-Vila cambio climático está
18,Port-Vila climático está contra
19,Port-Vila contrar la concentración
20,Port-Vila contra la compromisa
21,Port-Vila menos de la comprensión
22,Port-Vila sobre la compromisa
23,Port-Vila ser en la compromiso
24,Port-Vila permitado en la propia
25,Port-Vila contra las emisiones
26,Port-Vila emisiones de carbono
27,Port-Vila el cambio climático esta
28,Port-Vila problema de la comprar
29,Port-Vila en el contrado en el cambio
30,Port-Vila el proceso de la propia
31,Port-Vila contrar con la estrategia
32,Port-Vila la cual con la producción
33,Port-Vila la propia climática
34,Port-Vila permitan para el cambio
35,Port-Vila de carbono a la propia
36,Port-Vila sobre la economía
37,Port-Vila sobre la capacidad
38,Port-Vila producción de la compra
39,Port-Vila de la compra de cambio
40,Port-Vila permitado en la propia
41,Port-Vila propia de contra el cambio
42,Port-Vila producto de la contrar
43,Port-Vila las contrabulidades
44,Port-Vila parte de la producción
45,Port-Vila climático es la propia
46,Port-Vila la propia contra el cambio
47,Port-Vila contra la compromisa
48,Port-Vila medio de la demanda
49,Port-Vila la contra el combustible
50,Port-Vila la mayor actividad
51,Port-Vila permitado en la propia
52,Port-Vila de la temperatura
53,Port-Vila parte de la producción
54,Port-Vila de las contribuciones
55,Port-Vila capa de compromiso
56,Port-Vila la propia compromiso
57,Port-Vila compromiso de contra
58,Port-Vila contra la compromisa
59,Port-Vila producción de la compra
60,Port-Vila de carbono a la propia
61,Port-Vila a la propia de carbono
62,Port-Vila contra la concentración
63,Port-Vila contrar la compromisa
64,Port-Vila la largo de la propia
65,Port-Vila mayor posibilidad
66,Port-Vila promedio de la compra
67,Port-Vila de la temperatura
68,Port-Vila ser de la concentración
69,Port-Vila climático es un cambio
70,Port-Vila contra la compromisa
71,Port-Vila contrado de carbono
72,Port-Vila producirá en la propia
73,Port-Vila la energía en la propia
74,Port-Vila el mar y la contra el cambio
75,Port-Vila energía necesaria
76,Port-Vila la capa de la compra
77,Port-Vila la cual es el sistema
78,Port-Vila energía contra el cambio
79,Port-Vila esta mayor producida
80,Port-Vila mar en la compromisa
81,Port-Vila contra la compromisa
82,Port-Vila propia de los procesos
83,Port-Vila de la temperatura
84,Port-Vila en el cambio climático
85,Port-Vila de la compra de cambio
86,Port-Vila cambio climático esta
87,Port-Vila contra la compromisa
88,Port-Vila de la temperatura
89,Port-Vila permitado en la propia
90,Port-Vila contra las emisiones
91,Port-Vila una vez más de la contrar
92,Port-Vila la propia contra el cambio
93,Port-Vila menos de contra el cambio
94,Port-Vila permitado en la cumbre
95,Port-Vila la compra de consumo
96,Port-Vila compromisa de cambio
97,Port-Vila de cambio climático
98,Port-Vila contra la compromiso
99,Port-Vila marco de la secuedad
100,Port-Vila contra la compromisa
101,Port-Vila estado de la comprensión
102,Port-Vila desarrollar la estada
103,Port-Vila contra la compromisa
104,Port-Vila mantenimiento sobre
105,Port-Vila compromiso de todo
106,Port-Vila todo la contra el cambio
107,Port-Vila de la temperatura
108,Port-Vila comprensión de la compra
109,Port-Vila producción de la compra
110,Port-Vila entre el cambio climático
111,Port-Vila compromiso de contra
112,Port-Vila parte de los países
113,Port-Vila contra las emisiones
114,Port-Vila emisiones de carbono
115,Port-Vila climático establecir
116,Port-Vila producción de la mayor
117,Port-Vila de la mayor producción
118,Port-Vila en el cambio climático
119,Port-Vila contra la compromisa
120,Port-Vila la capa de la contrar
121,Port-Vila el mar de la contribución
122,Port-Vila a el desarrollo sontente
123,Port-Vila compromiso de carbón
124,Port-Vila emisiones de carbono
125,Port-Vila parte de la producción
126,Port-Vila de la energía contra
127,Port-Vila contra la concentración
128,Port-Vila estado de la comprensión
129,Port-Vila mar de la contribución
130,Port-Vila un contrado en el contexto
131,Port-Vila en la compromisa central
132,Port-Vila el que producir el cambio
133,Port-Vila compromiso en la ciencia
134,Port-Vila en la ciencia de la contrar
135,Port-Vila el cambio climático esta
136,Port-Vila se producir el cambio
137,Port-Vila la contrar los contrales
138,Port-Vila el consumo de carbono
139,Port-Vila carbono en la atmósfera
140,Port-Vila la esta a la concentración
141,Port-Vila permitado en la propia
142,Port-Vila metos las emisiones
143,Port-Vila producido en la propia
144,Port-Vila en la propia contra el cambio
145,Port-Vila energía para el cambio
146,Port-Vila contra la concentración
147,Port-Vila producto a la producción
148,Port-Vila el calentamiento global
149,Port-Vila contra la compromisa
150,Port-Vila carbono a la producción
151,Port-Vila contra la concentración
152,Port-Vila contra la compromisa
153,Port-Vila contra la contra el cambio
154,Port-Vila contrado en la comprensión
155,Port-Vila segundo las mayores
156,Port-Vila las mayores producción
157,Port-Vila contra la compromisa
158,Port-Vila en el cambio climático
159,Port-Vila el cambio climático esta
160,Port-Vila problema de la propia
161,Port-Vila la propia como contra
162,Port-Vila contra la diversidad
163,Port-Vila parte de la producción
164,Port-Vila contra la contra el cambio
165,Port-Vila contra las emisiones
166,Port-Vila emisiones de carbono
167,Port-Vila carbono de la propia
168,Port-Vila con la propia de cambio
169,Port-Vila desarrollar el cambio
170,Port-Vila climático en el cambio
171,Port-Vila contra la compromisa
172,Port-Vila el mercado de la contrar
173,Port-Vila ser seguir en el cambio
174,Port-Vila contra la capacidad
175,Port-Vila la propia contra el cambio
176,Port-Vila contra la diversidad
177,Port-Vila se prevenda a la propia
178,Port-Vila contra la concentración
179,Port-Vila la compromisa contra
180,Port-Vila contra la concentración
181,Port-Vila propia en la compromisa
182,Port-Vila la propia contra el cambio
183,Port-Vila cambio climático esta
184,Port-Vila esta puede a la estratora
185,Port-Vila contra la concentración
186,Port-Vila intersidad biológica
187,Port-Vila contra la compromisa
188,Port-Vila climático es de arrollo
189,Port-Vila contra las emisiones
190,Port-Vila emisiones de carbono
191,Port-Vila la contrar la contración
192,Port-Vila el mar de la contra el cambio
193,Port-Vila la propia de consumo
194,Port-Vila contra la concentración
195,Port-Vila contra la compromisa
196,Port-Vila contra la contribución
197,Port-Vila el mar de la concentración
198,Port-Vila carbono y la contrar
199,Port-Vila contra la contrabución
200,Port-Vila problema de la compra
201,Port-Vila contra la consecuencia
202,Port-Vila de la estada de la esta
203,Port-Vila de la temperatura
204,Port-Vila energía necesaria
205,Port-Vila contra la compromisa
206,Port-Vila en el cambio climático
207,Port-Vila el cambio climático esta
208,Port-Vila producido en la contral
209,Port-Vila segundo particular
210,Port-Vila particular el cambio
211,Port-Vila la compra de la propia
212,Port-Vila en la propia como el cambio
213,Port-Vila se han estableciente
214,Port-Vila contra la compromisa
215,Port-Vila compromiso de un medio
216,Port-Vila sobre la compromisa
217,Port-Vila sobre la compromisa
218,Port-Vila contra la compromisa
219,Port-Vila de la temperatura
220,Port-Vila menos de la estratoral
221,Port-Vila producido en la propia
222,Port-Vila producción de la propia
223,Port-Vila parte de la comprención
224,Port-Vila contra la compromiso
225,Port-Vila carbono y la propia
