,verse,terminacion
0,Sambava del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Sambava países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Sambava los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Sambava partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Sambava de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Sambava para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Sambava a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Sambava contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Sambava las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Sambava de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Sambava de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Sambava sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Sambava es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Sambava ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Sambava contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Sambava guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Sambava la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Sambava aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Sambava en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Sambava diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Sambava a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Sambava n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Sambava me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Sambava los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Sambava se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Sambava correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
