,endecasílabo
0,Ambilobe permitado en la atmósfera
1,Ambilobe en el proyecto de la tierra
2,Ambilobe de carbono a la producción
3,Ambilobe problema de compromiso
4,Ambilobe modelos de compromiso
5,Ambilobe contribución de la propia
6,Ambilobe entre el mar de la concentración
7,Ambilobe carbono en la concentración
8,Ambilobe menos de la consecuencia
9,Ambilobe parte de la concentración
10,Ambilobe parte de la concentración
11,Ambilobe mundial de la concentración
12,Ambilobe contribución de la compra
13,Ambilobe mayor parte de la salud
14,Ambilobe marca de la concentración
15,Ambilobe mayor en la compromisa
16,Ambilobe climático como el cambio
17,Ambilobe como el cambio climático
18,Ambilobe producto en la compromisa
19,Ambilobe el petróleo y la propia
20,Ambilobe marco de la concentración
21,Ambilobe climático en la atmósfera
22,Ambilobe está contra la compromica
23,Ambilobe marca de la concentración
24,Ambilobe parte de la contra el cambio
25,Ambilobe política en la producción
26,Ambilobe climática y el cambio
27,Ambilobe carbono en la compromisa
28,Ambilobe propia de la concentración
29,Ambilobe contra el cambio climático
30,Ambilobe contra el cambio climático
31,Ambilobe el cambio climático sobre
32,Ambilobe menos de la compromisa
33,Ambilobe la compra de compromiso
34,Ambilobe marco de la concentración
35,Ambilobe la comprar en la producción
36,Ambilobe por el contral de la propia
37,Ambilobe el contral de la propia contra
38,Ambilobe en el proceso de la propia
39,Ambilobe la contrar con la estrategia
40,Ambilobe permitado de la propia
41,Ambilobe de la propia climática
42,Ambilobe para el cambio climático
43,Ambilobe contra el cambio climático
44,Ambilobe el cambio climático sobre
45,Ambilobe la producción de la compra
46,Ambilobe permitado de la compra
47,Ambilobe parte de la compromisa
48,Ambilobe emisiones de contra el cambio
49,Ambilobe la propia de contra el cambio
50,Ambilobe producirá a la energía
51,Ambilobe el proyecto de la actualidad
52,Ambilobe permitado de la propia
53,Ambilobe de la propia contra el cambio
54,Ambilobe menos de la concentración
55,Ambilobe permitado por la propia
56,Ambilobe el contrado en la compromisa
57,Ambilobe parte de la compromisa
58,Ambilobe en la propia de la comprensión
59,Ambilobe contra el cambio climático
60,Ambilobe contra el cambio climático
61,Ambilobe menos precipitaciones
62,Ambilobe permita de la producción
63,Ambilobe la capa de compromiso
64,Ambilobe de contra la compromisa
65,Ambilobe menos de la compromisa
66,Ambilobe por el mar en la producción
67,Ambilobe permita en la compromisa
68,Ambilobe la producción de la compra
69,Ambilobe contra el cambio climático
70,Ambilobe permitado de la estado
71,Ambilobe producido a la energía
72,Ambilobe el proceso de compromiso
73,Ambilobe parte de la contra el cambio
74,Ambilobe de contra la compromisa
75,Ambilobe la contrar la compromisa
76,Ambilobe comprensión de la producción
