,verse,terminacion
0,Carrizal permitado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
1,Carrizal esta mayor política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
2,Carrizal de carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Carrizal problema de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Carrizal modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
5,Carrizal esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
6,Carrizal contribución de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Carrizal carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Carrizal menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
9,Carrizal parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
10,Carrizal parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Carrizal mundial de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Carrizal contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
13,Carrizal el problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
14,Carrizal mayor parte de la salud,"[<'sa':sV>, <'lud':cvc>]"
15,Carrizal estado como la propia,"[<'pro':ccV>, <'pia':cvV>]"
16,Carrizal marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Carrizal mayor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
18,Carrizal climático como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Carrizal como el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Carrizal producto en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Carrizal en la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
22,Carrizal marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Carrizal climático en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
24,Carrizal el cambio climático está,"[<'es':Vs>, <'tá':cV>]"
25,Carrizal esta esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
26,Carrizal marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Carrizal parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
28,Carrizal política en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
29,Carrizal climática y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Carrizal al menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
31,Carrizal carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
32,Carrizal propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
33,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
34,Carrizal el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
35,Carrizal estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
36,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
37,Carrizal menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
38,Carrizal la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Carrizal marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
40,Carrizal la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
41,Carrizal por el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Carrizal la contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
43,Carrizal permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
44,Carrizal de la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Carrizal para el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
46,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
47,Carrizal estado en la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
48,Carrizal la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
49,Carrizal permitado de la compra,"[<'com':cVc>, <'pra':ccV>]"
50,Carrizal parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
51,Carrizal estado su proporciona,"[<'pro':ccV>, <'por':cVc>, <'cio':cvV>, <'na':cV>]"
52,Carrizal la propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Carrizal producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
54,Carrizal en las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
55,Carrizal permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Carrizal de la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
57,Carrizal menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
58,Carrizal permitado por la propia,"[<'pro':ccV>, <'pia':cvV>]"
59,Carrizal a la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
60,Carrizal parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
61,Carrizal e la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
62,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
63,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
64,Carrizal menos precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
65,Carrizal permita de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
66,Carrizal la capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Carrizal en la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Carrizal de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
69,Carrizal estado sobre la propia,"[<'pro':ccV>, <'pia':cvV>]"
70,Carrizal menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Carrizal por el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
72,Carrizal permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
73,Carrizal la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
74,Carrizal contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
75,Carrizal permitado de la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
76,Carrizal producido a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
77,Carrizal parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
78,Carrizal de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Carrizal la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
80,Carrizal comprensión de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
81,Carrizal propia con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Carrizal permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
83,Carrizal por el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
84,Carrizal problema de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
85,Carrizal estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Carrizal parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
87,Carrizal la propia de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
88,Carrizal permitado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
89,Carrizal seguir en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
90,Carrizal la estada de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
91,Carrizal parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
92,Carrizal la propia como el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Carrizal problema con la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
94,Carrizal el contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
95,Carrizal carbono que la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
96,Carrizal la compromisa de deces,"[<'de':cV>, <'ces':cVs>]"
97,Carrizal deces con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
98,Carrizal se producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
99,Carrizal esta mayor contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
100,Carrizal manor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Carrizal estado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
102,Carrizal el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
103,Carrizal modelo de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
104,Carrizal la energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
105,Carrizal los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
106,Carrizal la propia como el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
107,Carrizal a la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
108,Carrizal compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
109,Carrizal carbono y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
110,Carrizal la energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
111,Carrizal contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
112,Carrizal se esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
113,Carrizal compromiso de la capa,"[<'ca':cV>, <'pa':cV>]"
114,Carrizal producto a las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
115,Carrizal la propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
116,Carrizal estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
117,Carrizal segundo de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Carrizal la comprensión de la propia,"[<'pro':ccV>, <'pia':cvV>]"
119,Carrizal permitado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
