,verse,terminacion
0,Carrizal del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Carrizal aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Carrizal países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Carrizal los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Carrizal partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Carrizal de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Carrizal para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Carrizal contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Carrizal las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Carrizal de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Carrizal de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Carrizal sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Carrizal a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Carrizal un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Carrizal ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Carrizal el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Carrizal el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Carrizal contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Carrizal guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Carrizal a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Carrizal a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Carrizal la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Carrizal es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Carrizal el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Carrizal diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Carrizal n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Carrizal me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Carrizal al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Carrizal los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Carrizal se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Carrizal especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Carrizal ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Carrizal correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Carrizal para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Carrizal y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Carrizal la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Carrizal de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Carrizal de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Carrizal la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Carrizal contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Carrizal salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
