,verse,terminacion
0,Lae el proyecto de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
1,Lae permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Lae en el proyecto en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
3,Lae en el proceso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Lae la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
5,Lae el contrado de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
6,Lae la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Lae las procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
8,Lae de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
9,Lae los modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
10,Lae la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
11,Lae de la propia de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
12,Lae ha contral de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
13,Lae provocado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
14,Lae el cambio climático en la propia,"[<'pro':ccV>, <'pia':cvV>]"
15,Lae permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
16,Lae en la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
17,Lae la propia de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
18,Lae permitado en la compromitad,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'tad':cVc>]"
19,Lae mayor parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
20,Lae por el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
21,Lae de carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Lae permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Lae la contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
24,Lae a los procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
25,Lae producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
26,Lae medida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Lae las problemas de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
28,Lae propia como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
29,Lae la concentración de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
30,Lae la capa de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
31,Lae el cambio climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
32,Lae la compra de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
33,Lae la contrar con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
34,Lae permitado en las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
35,Lae permitado en el petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
36,Lae en el petróleo y la propia,"[<'pro':ccV>, <'pia':cvV>]"
37,Lae las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
38,Lae carbono y la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
