,verse,terminacion
0,Port Harcourt ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Port Harcourt la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Port Harcourt de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Port Harcourt de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Port Harcourt esto es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
5,Port Harcourt países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Port Harcourt contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Port Harcourt en los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
8,Port Harcourt de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Port Harcourt marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Port Harcourt los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Port Harcourt as en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
12,Port Harcourt en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
13,Port Harcourt de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
14,Port Harcourt en un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
15,Port Harcourt de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
16,Port Harcourt la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
17,Port Harcourt s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
18,Port Harcourt en el escenario,"[<'es':Vs>, <'ce':cV>, <'na':cV>, <'rio':cvV>]"
19,Port Harcourt de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
20,Port Harcourt la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
21,Port Harcourt el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
22,Port Harcourt nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
23,Port Harcourt de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
24,Port Harcourt para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
25,Port Harcourt el mercado pero,"[<'pe':cV>, <'ro':cV>]"
26,Port Harcourt gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
27,Port Harcourt la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
28,Port Harcourt al de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
29,Port Harcourt de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Port Harcourt la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
31,Port Harcourt la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
32,Port Harcourt a través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Port Harcourt que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
34,Port Harcourt ente se desalian,"[<'de':cV>, <'sa':sV>, <'lian':cvVc>]"
35,Port Harcourt cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
36,Port Harcourt s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
37,Port Harcourt de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
38,Port Harcourt medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
39,Port Harcourt la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
