,endecasílabo
0,Port Harcourt ### load libraries
1,Port Harcourt la recursosidad
2,Port Harcourt de las emisiones
3,Port Harcourt de la concentración
4,Port Harcourt esto es la respuesta
5,Port Harcourt países de nuestro
6,Port Harcourt contigo en la emisión
7,Port Harcourt en los eficientes
8,Port Harcourt de la humanidad
9,Port Harcourt marcio a la presencia
10,Port Harcourt los composiciones
11,Port Harcourt as en el sistema
12,Port Harcourt en el sistema almo
13,Port Harcourt de la comperación
14,Port Harcourt en un forzamiento
15,Port Harcourt de la carta de esta
16,Port Harcourt la desempleación
17,Port Harcourt s de los países
18,Port Harcourt en el escenario
19,Port Harcourt de los combustibles
20,Port Harcourt la función de carbón
21,Port Harcourt el calentamiento
22,Port Harcourt nubes del proceso
23,Port Harcourt de los combustibles
24,Port Harcourt para diversidad
25,Port Harcourt el mercado pero
26,Port Harcourt gustos de la emisión
27,Port Harcourt la emisión de emisión
28,Port Harcourt al de la actividad
29,Port Harcourt de algunos países
30,Port Harcourt la nueva alta al nivel
31,Port Harcourt la inercia de efectos
32,Port Harcourt a través de enfrentir
33,Port Harcourt que hay que se viere
34,Port Harcourt ente se desalian
35,Port Harcourt cumbre de la ommera
36,Port Harcourt s es un convenio
37,Port Harcourt de la conferencia
38,Port Harcourt medidas permiten
39,Port Harcourt la temperatura
40,Port Harcourt del calentamiento
41,Port Harcourt la temperatura
42,Port Harcourt es a la sociedad
43,Port Harcourt de la contribución
44,Port Harcourt de la concentración
45,Port Harcourt al calentamiento
46,Port Harcourt los actividades
47,Port Harcourt para que se poner
48,Port Harcourt la temperatura
49,Port Harcourt de los combustibles
50,Port Harcourt de esta poderpera
51,Port Harcourt las concentraciones
52,Port Harcourt lucha de ser alta
53,Port Harcourt a la seguridad
54,Port Harcourt entre la energía
55,Port Harcourt de la comperación
56,Port Harcourt que se pode para
57,Port Harcourt de la mayoría
58,Port Harcourt la forma de casa
59,Port Harcourt de gases de efecto
60,Port Harcourt desarrollan casa
61,Port Harcourt casa de la mayor
62,Port Harcourt en la concentración
63,Port Harcourt de las principales
64,Port Harcourt del clima en la tierra
65,Port Harcourt mar de los países
66,Port Harcourt y las oficinas
67,Port Harcourt de la mayoría
68,Port Harcourt de esta incentidumbre
69,Port Harcourt a por consumidor
70,Port Harcourt para estados para
71,Port Harcourt de los combustibles
72,Port Harcourt s son los proyectos
73,Port Harcourt se contenta el marco
74,Port Harcourt de la contratuira
75,Port Harcourt al calentamiento
76,Port Harcourt s registrar como
77,Port Harcourt interior del clima
78,Port Harcourt clima de modelos
79,Port Harcourt biente de la intersión
80,Port Harcourt compensario que están
81,Port Harcourt que están en el medio
82,Port Harcourt a la converioncia
83,Port Harcourt de las inversiones
84,Port Harcourt e en la concentración
85,Port Harcourt de la conferencia
86,Port Harcourt o de la energía
87,Port Harcourt la población están
88,Port Harcourt disculpa en la lado
89,Port Harcourt de los medios de este
90,Port Harcourt n establecida
91,Port Harcourt de la concentración
92,Port Harcourt de la concentración
93,Port Harcourt ente en la recisión
94,Port Harcourt puedo estar la salud
95,Port Harcourt estado por algo
96,Port Harcourt de mantenida entre
97,Port Harcourt pueden el mercado
98,Port Harcourt mercado que el amor
99,Port Harcourt que el amor de viento
100,Port Harcourt de las emisiones
101,Port Harcourt de gei no establecer
102,Port Harcourt o consideración
103,Port Harcourt las países para
104,Port Harcourt en la contribución
105,Port Harcourt no pueda despertar
106,Port Harcourt o que los sistemas
107,Port Harcourt de la diversidad
108,Port Harcourt en la compensación
109,Port Harcourt de los combustibles
110,Port Harcourt y las inversiones
111,Port Harcourt or de los países
112,Port Harcourt en la superficie
113,Port Harcourt s electricidad
114,Port Harcourt e ante la previsión
115,Port Harcourt a la concentración
116,Port Harcourt de las políticas
117,Port Harcourt en los retroposos
118,Port Harcourt de la comperación
119,Port Harcourt ión de carbono algo
120,Port Harcourt la en el actual también
121,Port Harcourt responsar la salud
122,Port Harcourt un tiempo la mayor
123,Port Harcourt de las de recursos
124,Port Harcourt partir del problema
125,Port Harcourt problema del medio
126,Port Harcourt de la concentración
127,Port Harcourt la temperatura
128,Port Harcourt nivel del mar de estos
129,Port Harcourt la precisión para
130,Port Harcourt en el control global
131,Port Harcourt por la emisión de este
132,Port Harcourt a de compensación
133,Port Harcourt efectos fósiles
134,Port Harcourt el albedo es la alta
135,Port Harcourt mar soda este tiempo
136,Port Harcourt ción en la actividad
137,Port Harcourt los economistas
138,Port Harcourt continua el distinto
139,Port Harcourt crecimiento sobre
140,Port Harcourt identificación
141,Port Harcourt pera de los solor
142,Port Harcourt el calentamiento
143,Port Harcourt global del proyecto
144,Port Harcourt el mundo en el besta
145,Port Harcourt ecto a la demanda
146,Port Harcourt de la concentración
147,Port Harcourt la segunda escala
148,Port Harcourt de la cual controlar
149,Port Harcourt amor de la capa
150,Port Harcourt de esta desestudión
151,Port Harcourt de los pasos así
152,Port Harcourt na los contenidos
153,Port Harcourt el segundo mundial
154,Port Harcourt de las emisiones
155,Port Harcourt por el gas de la esta
156,Port Harcourt la ieversidad dio esta
157,Port Harcourt incertidamente
158,Port Harcourt de la humanidad
159,Port Harcourt de esta concentración
160,Port Harcourt la alta a la antórica
161,Port Harcourt ier la deficienta
162,Port Harcourt de la conferencia
163,Port Harcourt poder de los partes
164,Port Harcourt de las emisiones
165,Port Harcourt la cumbre del clima
166,Port Harcourt cumbre del clima este
167,Port Harcourt del clima este estado
168,Port Harcourt a de la primera
169,Port Harcourt esta consecuencia
170,Port Harcourt la segunda parte
171,Port Harcourt el calentamiento
172,Port Harcourt se pueden recursos
173,Port Harcourt menos del problema
174,Port Harcourt de los partes de esta
175,Port Harcourt a me aler con tanto
176,Port Harcourt ar a la cabeza
177,Port Harcourt tiene una previsión
178,Port Harcourt de la concentración
179,Port Harcourt país del catero
180,Port Harcourt s de la encusita
181,Port Harcourt carbón formativo
182,Port Harcourt de la que el contexto
183,Port Harcourt estados de salud
184,Port Harcourt de los asosicos
185,Port Harcourt que pueden reprevar
186,Port Harcourt el calentamiento
187,Port Harcourt la sociedad para
188,Port Harcourt para desarrollo
189,Port Harcourt de las emisiones
190,Port Harcourt en un farzamiento
191,Port Harcourt sucuento al besoar
192,Port Harcourt los años estados
193,Port Harcourt coriolano para
194,Port Harcourt ndo en la actualización
195,Port Harcourt problema del nivel
196,Port Harcourt con la concentración
197,Port Harcourt de la concentración
198,Port Harcourt de los combastibles
199,Port Harcourt de la contemplación
200,Port Harcourt mismo pero tanto
201,Port Harcourt los países de estos
202,Port Harcourt en los crecimientos
203,Port Harcourt al el desarrollo
204,Port Harcourt ción de la expertidad
205,Port Harcourt en el climático
206,Port Harcourt a de los países
207,Port Harcourt clima ecológica
208,Port Harcourt de adaptación entre
209,Port Harcourt los gases de efecto
210,Port Harcourt son los menos para
