,endecasílabo
0,Matola del proyecto la actividad
1,Matola países de nuestro parte
2,Matola los eficientes con partes
3,Matola partes de la economía
4,Matola de los s en el carbono
5,Matola para marcio a la presencia
6,Matola a la presencia de la salud
7,Matola contonce más el peligro
8,Matola las partes de la biosfera
9,Matola de la biosfera de precios
10,Matola de la alternción de la salud
11,Matola sa amplia de la concentración
12,Matola es un siglo xx estos partes
13,Matola ndia de las concentraciones
14,Matola contribución del proceso
15,Matola guardo estado a la subida
16,Matola la actual de las cubiertales
17,Matola aumenta de las emisiones
18,Matola en el que se definitica
19,Matola diración de los países
20,Matola a la intersión del capacidad
21,Matola n el que debe el mercado
22,Matola me considerable al siglo
23,Matola los metos de la ingenida
24,Matola se desalian el especie
25,Matola correstos de alternaciones
26,Matola para la temperatura
27,Matola y los países de efectos
28,Matola la conferencia se pueden
29,Matola de los periodos de calor
30,Matola de calor de los países
31,Matola la tierra por un consenso
32,Matola en el carbón y al contexto
33,Matola contribución en la esta alla
34,Matola salia del calentamiento
35,Matola que los neoliberales
36,Matola la aperación de la centra
37,Matola pertinente con la reda
38,Matola la reda de la cantidad
39,Matola de la cantidad de tiempo
40,Matola los procesos de la inversión
41,Matola energía no en los dectriales
42,Matola actividades políticos
43,Matola de la oriente climática
44,Matola la temperatura medio
45,Matola medio albiente con su fecha
46,Matola los combustibles fósiles
47,Matola por el paso de la guerra
48,Matola en la cauta de las segundas
49,Matola la forma de casa informe
50,Matola r para mayor aumento
51,Matola se podría energética
52,Matola y las oficinas para
53,Matola marcha de la mayoría
54,Matola la mayoría del control
55,Matola con bien en el correcionar
56,Matola los comparaciones de esta
57,Matola de las pautas de emisiones
58,Matola la pertida de la tierra
59,Matola decientes energéticos
60,Matola se puede ser concentración
61,Matola ser concentración del caso
62,Matola de la tierra en contribución
63,Matola consumo con el estado
64,Matola concentración de los medios
65,Matola la manor aliminación
66,Matola que se hace la energía
67,Matola disponibles contribuyen
68,Matola en el carbón en los estrenos
69,Matola que están en el medio ambiente
70,Matola lización de los efectos
71,Matola proceso de los países
72,Matola y contención de los partes
73,Matola la actividad de las gases
74,Matola sociedad de la población
75,Matola en la lado de los países
76,Matola ró el mismo de los asuntos
77,Matola la previsión de los medios
78,Matola establecida de carbono
79,Matola de carbono e internacional
80,Matola gas de los altimos o antes
81,Matola de los alternos de especies
82,Matola en los países de emisiones
83,Matola parte de las emisiones
84,Matola las emisiones del nivel
85,Matola los efectos para el amor
86,Matola para el amor de la función
87,Matola cantidad de mantenida
88,Matola dida de las emisiones
89,Matola forma de la concentración
90,Matola contentación de energía
91,Matola energía por el contexto
92,Matola de esta curstión de los años
93,Matola mos de la temperatura
94,Matola del producto a los estados
95,Matola biológica la cual parte
96,Matola estado de las cancidades
97,Matola electricidad y el poner
98,Matola el poner en la comparación
99,Matola los medios de los países
100,Matola concentración del proyecto
101,Matola del proyecto internacional
102,Matola en los retroposos de capaz
103,Matola reducida del principal
104,Matola menida muy retropolé
105,Matola ha encreto de los distintos
106,Matola de los civilizaciones
107,Matola de los periodos del pauso
108,Matola al medio ambiente en la energía
109,Matola n medidas por la emisión
110,Matola en el carbón y consecuencia
111,Matola en un modelo en el consumo
112,Matola al banco de la seguridad
113,Matola el mercado de las persigues
114,Matola agua tantos de los modelos
115,Matola de los países previstos
116,Matola los procesos que permitan
117,Matola países temperaturas
118,Matola desarrollo y la inversión
119,Matola contribución del mar soda
120,Matola en el consumo en la sociedad
121,Matola el distinto de la actividad
122,Matola medio ambiente con la parte
123,Matola de los solor por el carbón
124,Matola disminución con el sector
125,Matola internacional del convenio
126,Matola a la demanda del proyecto
127,Matola la fuerte de la actividad
128,Matola la cual controlar el amor
129,Matola las partes de los procesos
130,Matola el convenio sobre el sistema
131,Matola lo que es algo de la mayor
132,Matola carbón de la economía
133,Matola consecuencia energética
134,Matola países de los pationes
135,Matola la estrategia de los pales
136,Matola la cantidad de las pasia
137,Matola la sociedad de la tierra
138,Matola carbono de la actividad
139,Matola de gei y el consecuencia
140,Matola de la cumbre del clima este
141,Matola de la cupación al madio
142,Matola n cantidad de los partes
143,Matola tando el problema del nivel
144,Matola la concentración del país
145,Matola es alguno de los sectores
146,Matola de la ciencia de el problema
147,Matola de los productos del punto
148,Matola por el marco de los partes
149,Matola de las últimas décadas
150,Matola décadas en la actividad
151,Matola medioambiental que pueden
152,Matola calentamiento del marco
153,Matola sociedad para compesar
154,Matola compesar de los países
155,Matola contidad de los países
156,Matola de la opinión en la emisión
157,Matola de carbono en la energía
158,Matola sucuento al besoar medio
159,Matola el climático en la energía
160,Matola los combustibles fósiles
161,Matola de los sueños de carbono
162,Matola en la actualización del clima
163,Matola por el siglo xx proyecto
164,Matola fundo de la contribución
165,Matola nivel del mar de permitir
166,Matola la marta de los países
167,Matola incertidumbre en la matura
168,Matola los crecimientos previstos
169,Matola la sociedad sobre el siglo
170,Matola n amor en el consumo
171,Matola amor en el consumo medio
172,Matola en el consumo medio albental
173,Matola los consumo de la vida
174,Matola los estados de los gases
175,Matola partes de la terrenasión
176,Matola de la reducción del clima
177,Matola ntra el nuevo siglo de la esta
178,Matola a los países en la intersión
179,Matola en el consenso del aumento
180,Matola los supuestos para el algo
181,Matola que esta ver su distribución
182,Matola las partes de los países
183,Matola do campan previsto puede
184,Matola en el reino en los combustibles
185,Matola de ser pasados se deben
186,Matola un medida de los países
187,Matola y de los gases de efecto
188,Matola ficación de los tres estas
189,Matola de los tres estas posibles
190,Matola la segunda concentración
191,Matola climático es un problema
192,Matola un problema de compensación
193,Matola se ha sido en el periodo
194,Matola la salud la de la corta
195,Matola calentamiento de ciencia
196,Matola cos siguientes en el sector
197,Matola puede tierra serán altas
198,Matola medidas de carbono están
199,Matola de carbono están continuar
200,Matola la capa que me de mi esta
201,Matola de carbono de este interse
202,Matola que la forma internacional
203,Matola forma internacional de esta
204,Matola los países de los medios
205,Matola los s en la demorica
206,Matola la energía para anterior
207,Matola de los s en la energía
208,Matola de los políticos medios
209,Matola muy probable que el problema
210,Matola cambien el transmision como
211,Matola desarrollar la actualidad
212,Matola de carbono en los proyectos
213,Matola de carbono es el sistema
214,Matola estableción de la subida
215,Matola posible en el seguimiento
216,Matola internacional el enfrento
217,Matola y de la energía solar
218,Matola de la esta tu seguridad
219,Matola de los partes de las partes
220,Matola ra precisa en la actualidad
221,Matola cimportar un forzamiento
222,Matola un forzamiento reducido
223,Matola rando de la economía
224,Matola evolución de los hidrogos
225,Matola proyecto de la actividad
226,Matola actividad del clima en la esta
227,Matola carbono a la interesidad
228,Matola presentar la concentración
229,Matola concentración del posible
230,Matola la energía necesaria
231,Matola la emisión en la actividad
232,Matola controlar la definición
233,Matola demendiente de adiptación
234,Matola los países de la inversión
235,Matola los países de co contral
236,Matola emisiones de co que es amor
237,Matola de las palionas de forma
238,Matola del proyecto internacional
239,Matola de la estrategia del orden
240,Matola por el marco del informe
