,verse,terminacion
0,Nairobi del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Nairobi países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Nairobi los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Nairobi partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Nairobi de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Nairobi para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Nairobi a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Nairobi contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Nairobi las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Nairobi de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Nairobi de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Nairobi sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Nairobi es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Nairobi ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Nairobi contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Nairobi guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Nairobi la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Nairobi aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Nairobi en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Nairobi diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Nairobi a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Nairobi n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Nairobi me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Nairobi los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Nairobi se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Nairobi correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Nairobi para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Nairobi y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Nairobi la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Nairobi de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Nairobi de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Nairobi la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Nairobi en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Nairobi contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Nairobi salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Nairobi que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Nairobi la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Nairobi pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Nairobi la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Nairobi de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Nairobi los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Nairobi energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Nairobi actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Nairobi de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Nairobi la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Nairobi medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Nairobi los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Nairobi por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Nairobi en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Nairobi la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Nairobi r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Nairobi se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Nairobi y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Nairobi marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Nairobi la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Nairobi con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Nairobi los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Nairobi de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Nairobi la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Nairobi decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Nairobi se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Nairobi ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Nairobi de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
