,endecasílabo
0,Arucas ir aumento de los países
1,Arucas los países o la alteración
2,Arucas si debería la estrategia
3,Arucas los países de nuestro parte
4,Arucas nuestro parte de las especies
5,Arucas en los eficientes con partes
6,Arucas con partes de la economía
7,Arucas dicional de la humanidad
8,Arucas e las partes de la biosfera
9,Arucas la temperatura en los palas
10,Arucas composiciones de la alternción
11,Arucas en un forzamiento márido
12,Arucas márido de la carta de esta
13,Arucas la temperatura es un siglo
14,Arucas conterir la desempleación
15,Arucas la contribución del proceso
16,Arucas la base de la mayor parte
17,Arucas de los combustibles fósiles
18,Arucas su mara de la seguridad
19,Arucas gustos de la emisión de emisión
20,Arucas los países de los patrones
21,Arucas de los metos de la ingenida
22,Arucas el especie de los efectos
23,Arucas también en la contaminación
24,Arucas los correstos de alternaciones
25,Arucas gue para la temperatura
26,Arucas consecuencia y los países
27,Arucas ricado de la conferencia
28,Arucas de la conferencia se pueden
29,Arucas de la tierra por un consenso
30,Arucas la esta alla y la diversidad
31,Arucas de la sonientia con el actual
32,Arucas en la aperación de la centra
33,Arucas con la reda de la cantidad
34,Arucas en los procesos de la inversión
35,Arucas estar general del progreso
36,Arucas la solidad de la segunda
37,Arucas ir el amor con los países
38,Arucas la energía no en los dectriales
39,Arucas la concentración del proyecto
40,Arucas umbre al calentamiento global
41,Arucas actividades políticos
42,Arucas políticos definitivas
43,Arucas con el consumo de un recurso
44,Arucas la de la oriente climática
45,Arucas en la temperatura medio
46,Arucas de los combustibles fósiles
47,Arucas ente de la temperatura
48,Arucas ente a la seguridad entre
49,Arucas de su procisa de emisiones
50,Arucas la población de la energía
51,Arucas tendrámente en la caleración
52,Arucas que se pode para las partes
53,Arucas en la cauta de las segundas
54,Arucas de calidad y el sistema
55,Arucas la mayoría de la forma
56,Arucas de la forma de casa informe
57,Arucas la emisión de las decisiones
58,Arucas aumento del clima en la tierra
59,Arucas de las palieras de emisiones
60,Arucas energética en el mercado
61,Arucas centir a los interseñores
62,Arucas de la mayoría del control
63,Arucas medio ambiente la concentración
64,Arucas bien en el correcionar nuestra
65,Arucas de los comparaciones de esta
66,Arucas continuación de la población
67,Arucas la población de los países
68,Arucas por consumidor para estados
69,Arucas de la pertida de la tierra
70,Arucas las decientes energéticos
71,Arucas modelo actual con el contexto
72,Arucas esta el mundo con el contexto
73,Arucas en el estema de consumo
74,Arucas de consumo con el estado
75,Arucas la concentración de los medios
76,Arucas funda se se contenta el marco
77,Arucas como un problema como el siglo
78,Arucas registrar como consecuencia
79,Arucas como consecuencia del clima
80,Arucas en la manor aliminación
81,Arucas o que se hace la energía
82,Arucas contribuyen a los países
83,Arucas primer calentamiento global
84,Arucas las inversiones en el caso
85,Arucas de los efectos finalistas
86,Arucas contribución sobre el carbono
