,endecasílabo
0,Cairo el proyecto de la concentración
1,Cairo permitado en la compromisa
2,Cairo en el proyecto en la contribución
3,Cairo en el proceso de compromiso
4,Cairo la concentración de la compra
5,Cairo el contrado de la concentración
6,Cairo la concentración de la propia
7,Cairo las procesos de compromiso
8,Cairo de compromiso de carbono
9,Cairo los modelos de compromiso
10,Cairo la concentración de la propia
11,Cairo de la propia de compromiso
12,Cairo ha contral de la concentración
13,Cairo provocado en la compromisa
14,Cairo el cambio climático en la propia
15,Cairo permitado en la concentración
16,Cairo en la concentración de la compra
17,Cairo la propia de la consecuencia
18,Cairo permitado en la compromitad
19,Cairo mayor parte de la producción
20,Cairo por el mar de la consecuencia
21,Cairo de carbono en la concentración
22,Cairo permitado en la compromisa
23,Cairo la contribución de la compra
24,Cairo a los procesos de compromiso
25,Cairo producción de la concentración
26,Cairo medida de la concentración
27,Cairo las problemas de compromiso
28,Cairo propia como la contra el cambio
29,Cairo la concentración de la contrar
30,Cairo la capa de la contra el cambio
31,Cairo el cambio climático es un cambio
32,Cairo la compra de la contra el cambio
33,Cairo la contrar con la concentración
34,Cairo permitado en las emisiones
35,Cairo permitado en el petróleo
36,Cairo en el petróleo y la propia
37,Cairo las emisiones de carbono
38,Cairo carbono y la compromiso
39,Cairo cambio climático está contra
40,Cairo producido en la compromisa
41,Cairo la concentración de la propia
42,Cairo la compromisa climática
43,Cairo de carbono en la compromisa
44,Cairo permitado en la concentración
45,Cairo la propia de la concentración
46,Cairo producción de la concentración
47,Cairo la concentración de la compra
48,Cairo compromitad de la comprensión
49,Cairo contra el cambio climático esta
50,Cairo las emisiones de carbono
51,Cairo de la compra de compromiso
52,Cairo permitado en la compromiso
53,Cairo producido en la compromisa
54,Cairo de la comprar en la producción
55,Cairo demanda de la compromisa
56,Cairo compromisa de compromiso
57,Cairo compromiso de compromiso
58,Cairo el promedio de la conferencia
59,Cairo la conferencia de la estada
60,Cairo la capacidad de carbono
61,Cairo procesos de la concentración
62,Cairo en la propia de la concentración
63,Cairo el proyecto de la concentración
64,Cairo la compra de la concentración
65,Cairo la capa de las emisiones
66,Cairo el proceso de la concentración
67,Cairo el tendero de las emisiones
68,Cairo problema de la concentración
69,Cairo la concentración de la compra
70,Cairo se producirá a la energía
71,Cairo de la contrar la compromisa
72,Cairo problema de la concentración
73,Cairo la concentración de la propia
74,Cairo compromiso de esta población
75,Cairo el cambio climático es la propia
76,Cairo la propia de la contribución
77,Cairo de compromiso de carbono
78,Cairo la compromisa de carbono
79,Cairo en el contrado en la compromisa
80,Cairo producción de la concentración
81,Cairo cambio climático es proceso
82,Cairo el cambio climático en la estado
83,Cairo comprensión de la concentración
84,Cairo la contra el cambio climático
85,Cairo la contra el cambio climático
86,Cairo la propia de la contribución
87,Cairo de los procesos de carbono
88,Cairo la propia de la contribución
89,Cairo en la compromisa de carbono
90,Cairo permitado en la compromisa
91,Cairo compra de carbono a la propia
92,Cairo ser producido a la energía
93,Cairo a la energía de compromiso
