,verse,terminacion
0,Zhengzhou del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Zhengzhou países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Zhengzhou los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Zhengzhou partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Zhengzhou de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Zhengzhou para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Zhengzhou a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Zhengzhou contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Zhengzhou las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Zhengzhou de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Zhengzhou de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Zhengzhou sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Zhengzhou es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Zhengzhou ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Zhengzhou contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Zhengzhou guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Zhengzhou la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Zhengzhou aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Zhengzhou en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Zhengzhou diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Zhengzhou a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Zhengzhou n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Zhengzhou me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Zhengzhou los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Zhengzhou se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Zhengzhou correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Zhengzhou para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Zhengzhou y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Zhengzhou la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Zhengzhou de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Zhengzhou de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Zhengzhou la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Zhengzhou en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Zhengzhou contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Zhengzhou salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Zhengzhou que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Zhengzhou la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Zhengzhou pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Zhengzhou la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Zhengzhou de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Zhengzhou los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Zhengzhou energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Zhengzhou actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Zhengzhou de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Zhengzhou la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Zhengzhou medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Zhengzhou los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Zhengzhou por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Zhengzhou en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Zhengzhou la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Zhengzhou r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Zhengzhou se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Zhengzhou y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Zhengzhou marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Zhengzhou la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Zhengzhou con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Zhengzhou los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Zhengzhou de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Zhengzhou la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Zhengzhou decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Zhengzhou se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Zhengzhou ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Zhengzhou de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Zhengzhou consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Zhengzhou concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,Zhengzhou la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,Zhengzhou que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,Zhengzhou disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,Zhengzhou en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,Zhengzhou que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,Zhengzhou lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,Zhengzhou proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
