,verse,terminacion
0,Iztapalapa producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Iztapalapa el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Iztapalapa contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Iztapalapa carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Iztapalapa su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Iztapalapa parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Iztapalapa el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Iztapalapa problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Iztapalapa como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Iztapalapa como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Iztapalapa contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Iztapalapa contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Iztapalapa la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Iztapalapa el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Iztapalapa contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Iztapalapa emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Iztapalapa se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Iztapalapa cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Iztapalapa climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Iztapalapa contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Iztapalapa contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Iztapalapa menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
