,verse,terminacion
0,Longyearbyen producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Longyearbyen carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Longyearbyen en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Longyearbyen su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Longyearbyen el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Longyearbyen parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Longyearbyen alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Longyearbyen problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Longyearbyen estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Longyearbyen como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Longyearbyen como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Longyearbyen contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Longyearbyen la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Longyearbyen contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Longyearbyen se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Longyearbyen cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Longyearbyen climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Longyearbyen contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Longyearbyen menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Longyearbyen sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Longyearbyen ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Longyearbyen permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Longyearbyen contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Longyearbyen estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Longyearbyen problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Longyearbyen el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Longyearbyen estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Longyearbyen contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Longyearbyen la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Longyearbyen la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Longyearbyen estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Longyearbyen permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Longyearbyen de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Longyearbyen sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Longyearbyen sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Longyearbyen producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Longyearbyen de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
45,Longyearbyen permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Longyearbyen propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Longyearbyen producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
48,Longyearbyen las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
49,Longyearbyen es de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
50,Longyearbyen parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
51,Longyearbyen climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Longyearbyen la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Longyearbyen en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Longyearbyen estado se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
55,Longyearbyen el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
57,Longyearbyen medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
58,Longyearbyen la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
59,Longyearbyen es proceso de cambio,"[<'cam':cVc>, <'bio':cvV>]"
60,Longyearbyen la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
61,Longyearbyen permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
62,Longyearbyen a la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
63,Longyearbyen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
64,Longyearbyen parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
65,Longyearbyen de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
66,Longyearbyen capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Longyearbyen la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Longyearbyen compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
69,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
70,Longyearbyen el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
71,Longyearbyen producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
72,Longyearbyen de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Longyearbyen contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Longyearbyen contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
75,Longyearbyen la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
76,Longyearbyen mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
77,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
78,Longyearbyen e de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Longyearbyen estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
80,Longyearbyen promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
81,Longyearbyen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
82,Longyearbyen ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
83,Longyearbyen climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
84,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
85,Longyearbyen contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
86,Longyearbyen esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
87,Longyearbyen producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
88,Longyearbyen la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
89,Longyearbyen e el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
90,Longyearbyen la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
91,Longyearbyen la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
92,Longyearbyen mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
93,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
94,Longyearbyen el mar de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,Longyearbyen propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
96,Longyearbyen esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,Longyearbyen esta contra el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
98,Longyearbyen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
99,Longyearbyen estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
100,Longyearbyen de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
101,Longyearbyen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,Longyearbyen cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
103,Longyearbyen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Longyearbyen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
105,Longyearbyen estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
106,Longyearbyen permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
