,endecasílabo
0,Havana del proyecto la actividad
1,Havana países de nuestro parte
2,Havana los eficientes con partes
3,Havana partes de la economía
4,Havana de los s en el carbono
5,Havana para marcio a la presencia
6,Havana a la presencia de la salud
7,Havana contonce más el peligro
8,Havana las partes de la biosfera
9,Havana de la biosfera de precios
10,Havana de la alternción de la salud
11,Havana sa amplia de la concentración
12,Havana es un siglo xx estos partes
13,Havana ndia de las concentraciones
14,Havana contribución del proceso
15,Havana guardo estado a la subida
16,Havana la actual de las cubiertales
17,Havana aumenta de las emisiones
18,Havana en el que se definitica
19,Havana diración de los países
20,Havana a la intersión del capacidad
21,Havana n el que debe el mercado
22,Havana me considerable al siglo
23,Havana los metos de la ingenida
24,Havana se desalian el especie
25,Havana correstos de alternaciones
26,Havana para la temperatura
27,Havana y los países de efectos
28,Havana la conferencia se pueden
29,Havana de los periodos de calor
30,Havana de calor de los países
31,Havana la tierra por un consenso
32,Havana en el carbón y al contexto
33,Havana contribución en la esta alla
34,Havana salia del calentamiento
35,Havana que los neoliberales
36,Havana la aperación de la centra
37,Havana pertinente con la reda
38,Havana la reda de la cantidad
39,Havana de la cantidad de tiempo
40,Havana los procesos de la inversión
41,Havana energía no en los dectriales
42,Havana actividades políticos
43,Havana de la oriente climática
44,Havana la temperatura medio
45,Havana medio albiente con su fecha
46,Havana los combustibles fósiles
47,Havana por el paso de la guerra
48,Havana en la cauta de las segundas
49,Havana la forma de casa informe
50,Havana r para mayor aumento
51,Havana se podría energética
52,Havana y las oficinas para
53,Havana marcha de la mayoría
54,Havana la mayoría del control
55,Havana con bien en el correcionar
56,Havana los comparaciones de esta
57,Havana de las pautas de emisiones
58,Havana la pertida de la tierra
59,Havana decientes energéticos
60,Havana se puede ser concentración
61,Havana ser concentración del caso
62,Havana de la tierra en contribución
63,Havana consumo con el estado
64,Havana concentración de los medios
65,Havana la manor aliminación
66,Havana que se hace la energía
67,Havana disponibles contribuyen
68,Havana en el carbón en los estrenos
69,Havana que están en el medio ambiente
70,Havana lización de los efectos
71,Havana proceso de los países
72,Havana y contención de los partes
73,Havana la actividad de las gases
74,Havana sociedad de la población
75,Havana en la lado de los países
76,Havana ró el mismo de los asuntos
77,Havana la previsión de los medios
78,Havana establecida de carbono
79,Havana de carbono e internacional
80,Havana gas de los altimos o antes
81,Havana de los alternos de especies
82,Havana en los países de emisiones
83,Havana parte de las emisiones
84,Havana las emisiones del nivel
85,Havana los efectos para el amor
86,Havana para el amor de la función
87,Havana cantidad de mantenida
88,Havana dida de las emisiones
89,Havana forma de la concentración
90,Havana contentación de energía
91,Havana energía por el contexto
92,Havana de esta curstión de los años
93,Havana mos de la temperatura
94,Havana del producto a los estados
95,Havana biológica la cual parte
96,Havana estado de las cancidades
97,Havana electricidad y el poner
98,Havana el poner en la comparación
99,Havana los medios de los países
100,Havana concentración del proyecto
101,Havana del proyecto internacional
102,Havana en los retroposos de capaz
103,Havana reducida del principal
104,Havana menida muy retropolé
105,Havana ha encreto de los distintos
106,Havana de los civilizaciones
107,Havana de los periodos del pauso
108,Havana al medio ambiente en la energía
109,Havana n medidas por la emisión
110,Havana en el carbón y consecuencia
111,Havana en un modelo en el consumo
112,Havana al banco de la seguridad
113,Havana el mercado de las persigues
114,Havana agua tantos de los modelos
115,Havana de los países previstos
116,Havana los procesos que permitan
117,Havana países temperaturas
118,Havana desarrollo y la inversión
119,Havana contribución del mar soda
120,Havana en el consumo en la sociedad
121,Havana el distinto de la actividad
122,Havana medio ambiente con la parte
123,Havana de los solor por el carbón
124,Havana disminución con el sector
125,Havana internacional del convenio
126,Havana a la demanda del proyecto
127,Havana la fuerte de la actividad
128,Havana la cual controlar el amor
129,Havana las partes de los procesos
130,Havana el convenio sobre el sistema
131,Havana lo que es algo de la mayor
132,Havana carbón de la economía
133,Havana consecuencia energética
134,Havana países de los pationes
135,Havana la estrategia de los pales
136,Havana la cantidad de las pasia
137,Havana la sociedad de la tierra
138,Havana carbono de la actividad
139,Havana de gei y el consecuencia
140,Havana de la cumbre del clima este
141,Havana de la cupación al madio
142,Havana n cantidad de los partes
143,Havana tando el problema del nivel
144,Havana la concentración del país
145,Havana es alguno de los sectores
146,Havana de la ciencia de el problema
147,Havana de los productos del punto
148,Havana por el marco de los partes
149,Havana de las últimas décadas
150,Havana décadas en la actividad
151,Havana medioambiental que pueden
152,Havana calentamiento del marco
153,Havana sociedad para compesar
154,Havana compesar de los países
155,Havana contidad de los países
156,Havana de la opinión en la emisión
157,Havana de carbono en la energía
158,Havana sucuento al besoar medio
159,Havana el climático en la energía
160,Havana los combustibles fósiles
161,Havana de los sueños de carbono
162,Havana en la actualización del clima
163,Havana por el siglo xx proyecto
164,Havana fundo de la contribución
165,Havana nivel del mar de permitir
166,Havana la marta de los países
167,Havana incertidumbre en la matura
168,Havana los crecimientos previstos
169,Havana la sociedad sobre el siglo
170,Havana n amor en el consumo
171,Havana amor en el consumo medio
172,Havana en el consumo medio albental
173,Havana los consumo de la vida
174,Havana los estados de los gases
175,Havana partes de la terrenasión
176,Havana de la reducción del clima
177,Havana ntra el nuevo siglo de la esta
178,Havana a los países en la intersión
179,Havana en el consenso del aumento
180,Havana los supuestos para el algo
181,Havana que esta ver su distribución
182,Havana las partes de los países
183,Havana do campan previsto puede
184,Havana en el reino en los combustibles
185,Havana de ser pasados se deben
186,Havana un medida de los países
187,Havana y de los gases de efecto
188,Havana ficación de los tres estas
189,Havana de los tres estas posibles
190,Havana la segunda concentración
191,Havana climático es un problema
192,Havana un problema de compensación
193,Havana se ha sido en el periodo
194,Havana la salud la de la corta
195,Havana calentamiento de ciencia
196,Havana cos siguientes en el sector
197,Havana puede tierra serán altas
198,Havana medidas de carbono están
199,Havana de carbono están continuar
200,Havana la capa que me de mi esta
201,Havana de carbono de este interse
202,Havana que la forma internacional
203,Havana forma internacional de esta
204,Havana los países de los medios
205,Havana los s en la demorica
206,Havana la energía para anterior
207,Havana de los s en la energía
208,Havana de los políticos medios
209,Havana muy probable que el problema
210,Havana cambien el transmision como
211,Havana desarrollar la actualidad
